rating,text,word_count,food,service,place,cost
5 sao,"quán ấm cúng đồ ăn ngon lắm, tổ chức sinh nhật hoặc kỉ niệm ở đây cũng riêng tư nữa",20,2,0,2,0
1 sao,"ai đang có ý định tổ chức sinh nhật hay những dịp quan trọng ở đây thì suy nghĩ nhé ! tiền mất còn rước bực thêm thái độ nhân viên lồi lõm, cộc lốc như kiểu làm ơn. mở cửa cái rầm, đặt dĩa salad xuống bàn nghe rầm rầm, mặt lạnh tanh như khách đang làm phiền họ vậy đó. món âu mà đem món chính ra trước khai vị, hỏi thử khách ăn kiểu gì cho đúng vị? đặt bàn 4 người mà thêm 1 người thôi cũng phải chen chúc, trong khi xung quanh vẫn còn chỗ. nhân viên kiểu không muốn giúp, nói chuyện như cho có. mình có decor sẵn để tổ chức sinh nhật, nhờ nhân viên phụ dẹp xuống cho dễ ăn, mà thái độ như kiểu mình sai còn kêu mình qua bàn kia tự dẹp luôn. mặc váy dài, mang guốc cao nên khi bánh sinh nhật giao tới, mình có nói nhờ mang lên giùm. ủa mà cái cách nhân viên mang lên là kiểu gì vậy? thái độ lồi lõm, đặt bánh như quăng vào mặt khách luôn khi mà tiệc chuẩn bị bắt đầu mình cũng lắp gắp ! nên có nhờ quán giữ bàn thêm thời gian và mình cũng có ngỏ ý sẽ cọc thêm tiền. nhưng cái thái độ đáp lại là vấn đề không phải tiền mà là 22h đóng cửa ạ ? đây là cách đáp trả khách trong ngày quan trọng của họ khi làm dịch vụ ha, mình bảo trễ hơn 5 -10p chứ không phải 1 2 tiếng và mình đặt bàn lúc 7h30 sau trải nghiệm này thì em không sao quán 1 sao kiểu lần đầu trải nghiệm ối giồi ôi còn ra về thì xin đánh giá 5 sao ? để em cho quán cái ảnh với đánh giá nhé không gian xinh đồ ăn cũng ổn nhưng nên thay máu tổ chức",327,0,1,0,0
5 sao,"nhân viên dễ thương , có chụp ảnh cho khách . phục vụ ổn . không gian ở quán đẹp và thoải mái",23,0,2,2,0
5 sao,"đồ ăn ngon, hợp khẩu vị không gian sang trọng, lãng mạng các bạn nhân viên nhỏ nhẹ, lịch sự.",20,2,2,2,0
5 sao,"mình đã quay lại nhiều lần và chất lượng không thay đổi, thức ăn ngon và chỉnh chu. nhân viên nhiệt tình",22,2,2,0,0
5 sao,"1 buổi tối kỷ niệm tuyệt vời với vợ chồng tôi. 12 năm rồi tôi mới có 1 bữa ăn lãng mạng như vậy. giá cả phải chăng. đồ ăn ngon hợp vị. không gian buổi tối cực lãng mạng, thanh lịch, sang trọng. sẽ quay lại nhiều lần nữa. romantic dinner !",53,2,0,2,2
5 sao,"đồ ăn rất ngon nhân viên nhiệt tình dễ thương, nhà hàng trang trí rất đẹp và hỗ trợ khách đổi giờ hết mình",24,2,2,2,0
5 sao,"quán ấm cúng đồ ăn ngon lắm ạ , tổ chức sinh nhật hoặc kỉ niệm ở đây cũng riêng tư nữa",22,2,0,2,0
5 sao,quán deco đẹp món ăn hợp khẩu vị ngon nhân viên phục vụ nhiệt tình,15,2,2,2,0
5 sao,đồ ăn ổn ạ nhân viên nhiệt tình,8,2,2,0,0
5 sao,đồ ăn ngon và decor đẹp. mọi người dẫn người yêu hay vợ tới để hẹn hò thì tuyệt vời nhé.,21,2,0,2,0
5 sao,đồ ăn rất ngon. không khí tuyệt vời. mấy chị nhân viên nhiệt tình ạ,15,2,2,2,0
5 sao,"đồ ăn ngon hợp khẩu vị lắm ạ, set up chụp hình lên đẹp dễ thương, yên tĩnh lãng mạn, bạn mình thích lắm, nói chung tuyệt ạ 10 điểm",30,2,0,2,0
5 sao,"không gian ở đây rất là xinh luôn nhé, rất riêng tư và ấm áp phù hợp để hẹn hò vào những dịp đặc biệt, đáng để trải nghiệm nhé",30,0,0,2,0
5 sao,"phục vụ tốt, không gian đẹp riêng tư, nhiệt tình chu đáo, đồ ăn ngon lắm recommend cho mấy bạn muốn hẹn hò ở đây nhé",26,2,2,2,0
5 sao,"quán ấm cúng đồ ăn ngon lắm, tổ chức sinh nhật hoặc kỉ niệm ở đây cũng riêng tư nữa",20,2,0,2,0
5 sao,"đồ ăn ngon, decor đẹp, nhân viên quán nhiệt tình thân thiện",12,2,2,2,0
5 sao,"đi hẹn hò hay sinh nhật ghé mr.saigon là sự lựa chọn đúng đắn luôn í. đồ ăn hợp khẩu vị, chị nhân viên nhiệt tình chụp ảnh dùm mình siêu ưng luôn. tóm lại nên ghé nhé mọi ngừi",40,2,2,0,0
5 sao,"đồ ăn ngon, không gian đẹp, nhân viên nhiệt tình",10,2,2,2,0
5 sao,không gian từng tầng decor khác nhau. đồ ăn ổn. nhân viên phục vụ chu đáo,16,2,2,2,0
5 sao,"không gian tuyệt vời , đồ ăn ngon , các bạn nên đến trải nghiệm sẽ thấy thú vị và lãng mạn",22,2,0,2,0
5 sao,"đồ ăn ngon , không gian ấm cúng , nhân viên nhiệt tình thân thiện . một nơi lý tưởng để hẹn hò",23,2,2,2,0
5 sao,"đồ ăn ngon, không gian ấm cúng, nhân viên nhiệt tình hỗ trợ còn chụp ảnh in ra khung cho khách nữa.",22,2,2,2,0
5 sao,"không gian đẹp, kiểu âu mỹ, phù hợp cho hẹn hò, giá cả cũng khá mềm. quán có bán nhiều set đi kèm hoa và bánh rất xinh.",28,0,0,2,2
5 sao,"đồ ăn theo mình cảm thấy khá hợp khẩu vị, không gian đẹp, yên tĩnh phù hợp cho các bạn thích sự riêng tư nhé!",25,2,0,2,0
5 sao,đồ ăn ngon không gian đẹp thích hợp là nơi hẹn hò,12,2,0,2,0
5 sao,phục vụ nhiệt tình nhân viên dễ thương trang trí đẹp đã quay lại lần 2 và sẽ quay lại ạ,21,0,2,2,0
5 sao,quán đẹp không gian rộng rãi mát mắc rẻ quá đi đồ ăn ngon rất vừa miệng sẽ ủng hộ lại lần sau ạ,24,2,0,2,1
5 sao,"quán decor siêu xinh, bò ngon, không gian hẹn hò sinh nhật cho gđ nhỏ hay cặp đôi hẹn hò rất ổn",22,2,0,2,0
5 sao,"đồ ăn rất ngon, phục vụ rất nhiệt tình đáng để trãi nghiệm",13,2,2,0,0
5 sao,"quán decor tiệc giúp mình rất dễ thưn, đồ ăn cũng khỏi chê, phù hợp cho các couple đi date. hôm trước mình đi với bạn mình thì trông khá lạc quẻ nhưng mà thôi kệ",36,2,0,2,0
5 sao,"đồ ăn ngon, nhân viên dễ thương, không gian chill và riêng tư, đẹp",14,2,2,2,0
5 sao,"không gian quán sang trọng, đẹp, lịch sự. món ăn âu ngon vừa vị. decor nhiều phong cách khác nhau, đẹp đẻ, vào đây chỉ có mãi mê chụp ảnhp",30,2,0,2,0
2 sao,"mình vừa ghé thăm quán vào cuối tuần vừa rồi với hy vọng có một bữa tối thư giãn, nhưng tiếc là trải nghiệm thực tế lại khá thất vọng. không gian trang trí: thiếu sự chăm chút quán được trang trí theo phong cách công nghiệp có phần hơi quá đà, tạo cảm giác lạnh lẽo và thiếu ấm cúng. điểm khiến mình thấy không hài lòng nhất là những chi tiết trang trí như hoa giả và nến để trên bàn hoặc trên kệ bám nhiều bụi, trông rất mất vệ sinh và có vẻ như lâu ngày không được lau chùi. nó khiến mình cảm thấy không thoải mái ngay khi vừa ngồi xuống. bố trí bàn ghế: chật chội và bất tiện bàn ăn được kê khá sát nhau và diện tích mỗi bàn rất nhỏ. khi nhân viên phục vụ mang đồ ăn lên, bàn gần như không còn chỗ trống. mình phải xếp chồng đĩa, dọn dẹo ly nước mới có chỗ để các món mới lên, việc này làm mất đi cảm giác thưởng thức một cách thoải mái. ăn uống trở nên vội vã và lộn xộn. chất lượng đồ ăn thức uống: cần cải thiện nhiều đồ ăn: các món chính chỉ ở mức trung bình, khoảng 4hương vị không có điểm gì nổi bật, một số món nguội khá nhanh và cảm giác không được tươi. thức uống tráng miệng: đây có lẽ là điểm tệ nhất. cả nước uống lẫn món tráng miệng đều quá ngọt, tạo cảm giác ngấy và không cân bằng được hương vị. mình cảm thấy như đang uống siro nguyên chất vậy. dịch vụ: thiếu sự chuyên nghiệp thái độ phục vụ của nhân viên là điều đáng nói. không thấy một nụ cười hay lời chào thân thiện nào. nhân viên mang đồ ăn lên với khuôn mặt hầm hầm, thiếu thiện cảm, khiến bầu không khí bữa ăn càng trở nên nặng nề. vấn đề lừa khách cọc trước và đánh giá trên google quán yêu cầu mình đặt cọc trước 100 vnd giữ chỗ, và mình cũng hoan hỷ vì nghĩ dịp đặc biệt cho người yêu nên mình cũng vui vẻ cọc trước. quán có yêu cầu thêm nếu đánh giá 5 sao trên google sẽ được hoàn lại 100 vnd, mình cũng nghĩ đơn giản chắc quán cần quảng cáo thêm và mình đồng ý. cái kết là mọi thứ mình và người yêu trải nghiệm nó không được hài lòng như trên. menu món ăn chưa bao gồm thuế và phí phục vụ nhưng bạn nhân viên không hề báo trước với mình. đồng ý là kinh doanh sẽ phải nộp thuế tiêu dùng. tuy nhiên, đa phần khi đi ăn quán nào cũng để thông tin rõ ràng cho khách hoặc giới thiệu cho khách. có nhiều quán nếu không yêu cầu lấy hoá đơn thì giá trên menu là giá thanh toán luôn. mình gọi combo 599 vnd được 4 món: mỗi món siêu ít, được vài miếng thịt, nước lại tính riêng. nhưng số tiền phải trả khoảng 750 vnd. quán tạo cho mình cảm giác bị lừa ấy, chênh lệch không bao nhiêu nhưng điều không được biết trước mang cho mình và người yêu cảm giác thật tệ. hôm đó, em ấy có một bữa tối sinh nhật không mấy vui vẻ. kết luận: với mức giá không hề rẻ, đây thực sự là một trải nghiệm không xứng đáng. mình không có ý định quay lại quán lần nào nữa và cũng không giới thiệu nơi này cho bạn bè, người thân. rất mong quán sẽ chú ý hơn đến việc vệ sinh, đào tạo lại nhân viên và điều chỉnh lại khẩu vị các món ăn.",635,1,1,1,1
5 sao,"đồ ăn ngon, không gian đẹp, mọi người nên đến trải nghiệm",12,2,0,2,0
5 sao,"10 điểm không có nhưng ạ. mình rất hài lòng về bữa tối ăn sinh nhật tại đất. set 499 vnd 2 người ăn no cả bụng, không gian riêng tư, decor đẹp mắt, chụp hình thoải mái. cảm ơn mr saigon nhé.",43,2,0,2,0
5 sao,"không gian quán riêng tư , đồ ăn ngon hợp khẩu vị , nhân viên hỗ trợ nhiệt tình , đặc biệt chụp ảnh đẹp . background đẹp huyền bí",30,2,2,2,0
5 sao,"không gian đẹp, nhân viên hỗ trợ nhiệt tình, chụp ảnh đẹp. recommend mọi người ghé tiệm trải nghiệm",19,0,2,2,0
5 sao,"thức ăn ngon, phục vụ tốt, không gian sang trọng, phù hợp hẹn hò riêng tư",16,2,2,2,0
5 sao,"đồ ăn rất ổn , nhân viên phục vụ nhiệt tình , không gian quán đẹp , nên trải nghiệm",20,2,2,2,0
5 sao,"đồ ăn khá ngon, dịch vụ tốt nhân viên nhiệt tình, bầu không khí lãng mạng yên tĩnh phù hợp cho các cặp đôi hẹn hò",26,2,2,2,0
5 sao,"đồ ăn ngon, không gian yên tĩnh rất chill và nhân viên rất nhiệt tình . sẽ ủng hộ lần sau nữa ạ",23,2,2,2,0
5 sao,quán đẹp nhân viên nhiệt tình đồ ăn ngon dễ thương,11,2,2,2,0
5 sao,"đồ ăn ngon, không gian sang trọng, nhân viên nhiệt tình, rất hài lòng và chắc chắn sẽ còn quay lại.",21,2,2,2,0
5 sao,"đồ ăn ngon, phục vụ ổn một buổi hẹn hò gất ổn",12,2,2,0,0
5 sao,"quán decor đẹp, ấm cúng. đồ ăn ngon, lên nhanh. nhân viên nhiệt tình",14,2,2,2,0
5 sao,"view chụp hình siêu đẹp, đa dạng lắm. hẹn hò lãng mạn, vk ck mình rất thích. đồ ăn siêu ngon luôn, ăn là ghiền",25,2,0,2,0
5 sao,không gian ấm cúng món ăn ngon,7,2,0,2,0
5 sao,"trong kho tàng ẩm thực phong phú của việt nam, đây là quán ăn luôn giữ một vị trí đặc biệt. không chỉ là món ăn quen thuộc trong bữa sáng của nhiều người, đồ ăn còn là niềm tự hào khi nhắc đến văn hóa ẩm thực việt trên bản đồ thế giới. tôi đã có dịp thưởng thức quán ăn tại một quán ăn ở mr sai gon và trải nghiệm đó thực sự khiến tôi ấn tượng sâu sắc.",82,2,0,0,0
5 sao,"mình và bạn có đặt trước bàn sinh nhật ở đây, decor free khá chỉn chu, nhân viên nhiệt tình. món ăn decor khá đẹp, tụi mình chụp hình lâu nên đồ ăn hơi nguội, mọi người ăn liền nóng sẽ ngon hơn nhé. nói chung tầm giá ổn nè.",50,2,2,2,2
5 sao,"phục phụ nhiệt tình, decor đẹp rất ưng mắt, đồ ăn ngon, theo khẩu vị của tụi mình thì 10đ",20,2,2,2,2
5 sao,"quán yên tĩnh, nhiều góc chụp, đồ ăn hợp khẩu vị của mình, nhân viên phục vụ ổn nhé, recommend nên đi thử 1 lần nhé",26,2,2,2,0
5 sao,"quán decor đẹp, các bạn phục vụ dễ thương, đồ ăn rất vừa miệng 10 nhé",16,2,2,2,0
5 sao,"đồ ăn ngon hợp khẩu vị , nhân viên dễ thương không giống những gì mình đọc trên đánh giá . không gian siêu đẹp mọi người ơi , đáng để thử và chắc chắn sẽ quay lại",38,2,2,2,0
5 sao,"không gian đẹp, nhân viên nhiệt tình, món ăn ngon.",10,2,2,2,0
5 sao,"đồ ăn ngon, nhân viên dễ thương lắm ạa",9,2,2,0,0
5 sao,"đồ ăn ngon, không gian đẹp, nhân viên siêu thân thiện dễ thương sẽ ghé nhiều lần tới ạ",19,2,2,2,0
5 sao,phục vụ tốt không gian đẹp rất đáng để trải nghiệm ạ 10đ cho nhân viên nhiệt tình nhé,19,0,2,2,2
5 sao,"quán sạch đẹp, trang trí đẹp mắt, phù hợp hẹn hò, sinh nhật, đồ ăn hợp khẩu vị",18,2,0,2,0
5 sao,"đồ ăn ngon , trang trí đẹp , nhân viên nhiệt tình",12,2,2,2,0
5 sao,"đồ ăn ngon, các bạn nhân viên nhiệt tình",9,2,2,0,0
5 sao,"hôm hôm tôi có một bữa date với vợ của tôi, mọi thứ như không gian, đồ ăn và phục vụ rất tuyệt vời chúng tôi sẽ quay lại",29,2,2,2,0
5 sao,"món ngon view đẹp , nvien phục vụ nhiệt tình chu đáo",12,2,2,2,0
5 sao,"đồ ăn ngon, nhân viên phục vụ nhiệt tình.",9,2,2,0,0
5 sao,"trang trí đẹp , đồ ăn ngon . phục vụ nhiệt tình .",13,2,2,2,0
5 sao,món ăn ngon nhân viên phục vụ tận tình đáng để hẹn hò trãi nghiệm cho các cặp đôi ạ,20,2,2,0,0
5 sao,"mình chọn quán để tổ chức các dịp đặc biệt và đã đến lần thứ mỗi lần đến đều bất ngờ với decor và menu món ăn. khá thích không gian, đồ ăn và nhạc ở quán",37,2,0,2,0
5 sao,"đồ ăn ngon, nhân viên take care chu đáo, concept đẹp",11,2,2,2,0
5 sao,"nhân dịp sinh nhật, mình quyết định dẫn người yêu đi ăn ở một chỗ được review khá tốt không gian ấm cúng, ánh đèn vàng nhẹ, bàn ghế gỗ tạo cảm giác gần gũi.",35,0,0,2,0
5 sao,"không khí rất phù hợp rất lãng mạn, bữa ăn cũng rất ngon nhé mọi người",16,2,0,2,0
5 sao,"ngon, giá cả hợp lí, không gian thoải mái, một nơi rất thích hợp để đặt bàn hẹn hò hoặc tổ chức một bữa tiệc",25,2,0,2,2
5 sao,"nhân viên siêu dễ thương nhiệt tình, đồ ăn ngon tráng trí đẹp",13,2,2,0,0
5 sao,"đầu tiên là về đồ ăn nhé, ngon, giá ổn, ăn no nhé setup xinh hợp ý tôi",18,2,0,0,2
5 sao,quán trang trí đẹp nhân viên nhiệt tình đồ ăn ngon đánh giá cao về dịch vụ,17,2,2,2,0
5 sao,"đồ ăn ngon, view đẹp, nhân viên lịch sự dễ thương, menu đa dạng, giá cả rất hợp lí.",19,2,2,2,2
4 sao,"không gian đẹp, kiểu âu mỹ, phù hợp cho hẹn hò, giá cả cũng khá mềm. quán có bán nhiều set đi kèm hoa và bánh rất xinh. đợt mình đi ăn tối bình thường thì gọi salad và steak vị tròn trịa, nhưng steak hơi mỏng, không quá ấn tượng. nếu mình không mua theo set hẹn hò thì chưa đủ lý do để quay lại.",67,2,0,2,2
5 sao,"không gian được decor đẹp, đồ ăn ngon, nhân viên có sự chuyên nghiệp trong phục vụ.",17,2,2,2,0
5 sao,"cskh chu đáo,tốt,không gian yên tĩnh riêng tư,món ăn ngon nhé,recommend nên đến ạ",14,2,2,2,0
5 sao,"món ăn ngon, phục vụ chu đáo, bầu không khí tuyệt vời",12,2,2,2,0
5 sao,"mình có đặt bàn decor sinh nhật ở đây đẹp lắm nhé mọi người , đồ ăn ngon đa dạng phục vụ dễ thương lắm nhé mọi người tới trải nghiệm quán nhé",33,2,2,2,0
5 sao,thức ăn thức uống hợp khẩu vị nhân viên phục vụ nhanh chu đáo lần sau sẽ đến tiếp,19,2,2,0,0
5 sao,"quán siêu tuyệt vời, anh chị nhân viên siêu dễ thương ạ, quán decor đẹp lắm á nhé, anh chị nhân viên còn chụp ảnh giúp mình nữa còn tặng khung hình nữa nò siêu dễ thương",37,0,2,2,0
5 sao,"đồ âu tinh chỉnh theo khẩu vị việt , rất bắt miệng. đánh giá cao sala sốt mè rang wasabi -rong biển",22,2,0,0,0
5 sao,dịch vụ tốt mấy bạn rất nhiệt tình và đặc biệt đồ ăn rất ngon nhen mọi người,18,2,2,0,0
5 sao,"nhân viên nhiệt tình , thân thiện , decor rất đẹp và chu đáo , không gian yên tĩnh rất hợp để date , thức ăn ngon 100",28,2,2,2,0
5 sao,"đồ ăn ngon, nhân viên nhiệt tình",7,2,2,0,0
5 sao,"đồ ăn ngon, nhân viên chụp hình đẹp, nhiệt tình",10,2,2,0,0
5 sao,"đồ ăn ngon, nhân viên nhiệt tình, không gian ấm cúng, riêng tư",13,2,2,2,0
5 sao,"đồ ăn ngon, nhân viên phục vụ nhiệt tình, trang trí decor đẹp.",13,2,2,2,0
5 sao,một trải nghiệm tuyệt vời và khá là thú vị bất ngờ. là phục vụ nhiệt tình không gian kín riêng tư,22,0,2,2,0
5 sao,đồ ăn âu mà giá rẻ siêu ngon làm nơi first date là chuẩn bài cho các bạn nam bảo đảm bạn nữ đồng ý,25,2,0,0,1
5 sao,"không gian yên tĩnh, lãng mạn, phù hợp cho các cặp đôi, đồ ăn rất vừa miệng.",17,2,0,2,0
5 sao,"đồ ăn ngon , nhân viên nhiệt tình, dễ thương, chụp ảnh đẹp",13,2,2,0,0
5 sao,"quán dễ thương , có tặng khung ảnh làm kỉ niệm . đồ ăn ra nhanh , không gian thoải mái , recommend món bò lúc lắc nên ăn thử",30,2,0,2,0
5 sao,"đồ ăn ngon, không gian xinh đẹp và nhân viên đáng yêu lắm luôn nè",15,2,2,2,0
3 sao,"mình biết quán qua tik tok, thấy cũng gần chỗ mình ở nên quyết định trải nghiệm ở quán xem sao. không gian: phòng riêng tư rộng rãi, mát mẻ, tuy nhiên quán nên xem lại cách set up đèn, khá tối và lộ nhiều khuyết da 710 nhân viên: nhiệt tình, chụp ảnh đẹp 910 thức ăn: khẩu phần ăn khá ít, cá nhân mình thấy hơi đắt so với tầm giá, set 699 vnd được 4 món ăn. trong đó, mì và bò hợp khẩu vị với mình, 2 món còn lại không có gì nổi bật 710 tổng quan: 610, lúc book bàn mình sẽ nghĩ phòng riêng 499 vnd đã bao gồm decor, nhưng khi tính tiền lại 93 vnd tiền decor lúc tư vấn nhân viên không hề báo mình trước khá thất vọng ở khoản này! nói chung mình và người yêu không quá khó tính, vẫn hoan hỉ cho quán nhưng hy vọng tiệm sẽ rõ ràng hơn trong vấn đề giá cả này",171,2,2,2,1
5 sao,"đồ ăn ngon, nhân viên nhiệt tình, 10 điểm hong có nhưng",12,2,2,0,0
5 sao,"quán rất ổn , decor sang trọng , đồ ăn ngon lắm luôn ấy",14,2,0,2,0
5 sao,"đồ ăn ngon giá hợp lí, đặc biệt các bạn nhân viên rất dễ thương nhé.",16,2,2,0,2
5 sao,"lần đầu đến quán, nhân viên tư vấn đặt bàn nhiệt tình, quán khá yên tĩnh và lãng mạng, còn được tặng khung ảnh miễn phí. . trãi nghiệm rất ổn có dịp sẽ quay lại nhé",37,0,2,2,0
5 sao,"không gian đẹp , do chúng tôi đi buổi trưa nên quán khá yên tĩnh rất thích hợp nói chuyện, đồ ăn vừa miệng.",24,2,0,2,0
5 sao,"nhân viên nhiệt tình, đồ ăn ngon, hổ trợ tạo kiểu chupk hình",13,2,2,0,0
5 sao,"đồ ăn ngon, nhân viên phục vụ nhiệt tình, quán decor đẹp. mr saigon 10 điểm",16,2,2,2,0
5 sao,"không gian ấm cúng, sang trọng, decor đẹp, đồ ăn ngon và chi phí rất là hợp lí",18,2,0,2,2
5 sao,"đồ ăn ngon, không khí lãng mạn rất thích hợp đi với người yêu. nhân viên cũng rất nhiệt tình",20,2,2,2,0
5 sao,quán đồ ăn ngon nhân viên hỗ trợ chụp hình quán có decor đẹp theo yêu cầu,17,2,2,2,0
5 sao,"đồ ăn ngon, không gian đẹp yên tĩnh",8,2,0,2,0
5 sao,"- đồ ăn ngon, nhân viên nhiệt tình dễ thương",10,2,2,0,0
2 sao,"mình đã bị lừa. lần thứ 2 ghé lại ủng hộ nhưng hoàn toàn thất vọng. đặt bàn ban đầu mình đã cọc trc 99 vnd. nhưng đến khi thanh toán thì bạn nhân viên có nói với mình là sẽ được trừ 99 vnd vào bill nếu đánh giá trên maps. nhưng khi đưa bill thì ktra chỉ thấy trừ mỗi 99 vnd đã cọc, nên có hỏi lại nhân viên xem có nhầm không thì bạn nói e đã trừ cho mình rồi nè. ủa alo? đó là tiền cọc mà có vấn đề không vậy. thề sẽ không quay lại lần nào nữa!",106,0,1,0,1
5 sao,nhân viên nhiệt tình không gian quán rất đẹp rất hài lòng,12,0,2,2,0
5 sao,"đồ ăn ngon, mấy bạn nhân viên nhiệt tình lắm luôn, view đẹp 10đ",14,2,2,2,0
5 sao,"đồ ăn ngon, không gian đẹp và trang trí lãng mạng. nhân viên rất nhiệt tình.",16,2,2,2,0
5 sao,"quán ăn ngon, sang trọng, nhân viên phục vụ nhiệt tình, còn có dịch vụ in ảnh free nữa, sẽ đến vào lần sau ạ",25,2,2,2,0
5 sao,"đồ ăn ổn hợp khẩu vị nhân viên rất nhiệt tình decor ổn, nên có thêm decor theo yêu cầu khách sẽ ổn hơn",24,2,2,2,0
1 sao,"phê bình thật mạnh bạn tiếp tân ở lầu trệt, không có chút tinh tế nào hôm bữa khi tôi đến mặc dù đã chọn combo trước nhưng tiếp tân không nhớ và hỏi lại, không nhớ thì cũng không sao nhưng khi bạn hỏi giá bao nhiêu thì bạn lật menu lại cho mình chọn thì lật từ combo đắt nhất xuống thấp nhất, và đã để cho người bạn đi cặp cùng mình biết mình đã combo giá rẻ nhất, dù 1 chi tiết khá nhỏ thôi nhưng cũng đã khá phá hỏng tâm trạng của mình lúc đó, phải chăng bạn làm thế để muốn couple ngta chọn combo giá cao hơn? dù sao thì mọi thứ ở đó thật tuyệt vời nhưng mình vẫn chấm 1 sao vì khâu đầu tiên khi đến nhà hàng này.",140,0,1,0,0
5 sao,"nhân viên phục vụ nhiệt tình, đồ ăn vừa khẩu vị rất ngon. lần sau sẽ lại ghé để thêm nhiều trải nghiệm",23,2,2,0,0
5 sao,"không gian quán sang trọng, đẹp, món ăn vừa vị, quán decor nhiều phong cách",15,2,0,2,0
5 sao,"đồ ăn khá ổn trong tầm giá nhé . real , đặc biệt được chụp ảnh và tặng khung hình , hài lòng với các bạn nhân viên",28,2,2,0,0
5 sao,"ai có dự định đặt chỗ ở đây hẹn hò thì lên lịch nhanh nhé, đồ ăn ngon sĩu, nhân viên dễ thương lắm ạ. được tặng khung ảnh siêu cưng luôn ạ",33,2,2,0,0
5 sao,"đồ ăn ngon, không gian trang trí dễ thương, dịch vụ rất đáng trải nghiệm luôn",16,2,2,2,0
5 sao,ăn ở đay nhiều rồi từ phục vụ tới món ăn đều chỉnh chu,14,2,2,0,0
5 sao,"đồ ăn ngon, các bạn nhân viên nhiệt tình, phục vụ tốt",12,2,2,0,0
5 sao,"đồ ăn ngon , nhân viên nhiệt tình dễ thương",10,2,2,0,0
5 sao,không gian lãng mạn đồ ăn ngon nhân viên nhiệt tình,11,2,2,2,0
5 sao,"đồ ăn ngon, phục vụ dễ thương, trãi nghiệm 10đ, không gian quán siêu đẹp",15,2,2,2,0
5 sao,món ăn ngon nhân viên nhiệt tình muốn có buổi hẹn hò lãng mạn và những bức ảnh xinh hãy đến mr saigon,23,2,2,0,0
5 sao,nhân viên nhiệt tình dễ thương món ăn siêu ngon,10,2,2,0,0
5 sao,món ăn rất ngon nhân viên dễ thương ạ sẽ quay lại lần sau,14,2,2,0,0
5 sao,"quán có không gian ấm cúng, lên món cũng nhanh nữa. mấy anh nhân viên tư vấn siêu nhiệt tình, đồ ăn ngon ạa",24,2,2,2,0
5 sao,"không gian quán sang trọng, đẹp, lịch sự. món ăn âu ngon vừa vị. decor nhiều phong cách khác nhau, đẹp đẻ, vào đây chỉ có mãi mê chụp ảnh",30,2,0,2,0
5 sao,"không gian đẹp, đồ ăn hợp với các bạn mê béo, nhân viên nhiệt tình sẽ ủng hộ lại",19,2,2,2,0
5 sao,"đồ ăn ổn, nhân viên phục vụ nhiệt tình",9,2,2,0,0
5 sao,"quán decor rất đẹp, đồ ăn ngon. các bạn nên đến đây để trải nghiệm nhé",16,2,0,2,0
5 sao,"không gian đẹp, món ăn ngon, nhân viên than thiện. cảm ơn",12,2,2,2,0
