rating,text,word_count,food,service,place,cost
4 sao,"poseidon gò vấp có không gian rộng rãi, bài trí hiện đại và thoải mái. tuy nhiên, vào giờ cao điểm khá đông và ồn ào, đôi lúc gây cảm giác ngột ngạt. nhân viên phục vụ nhiệt tình, nhưng đôi khi chậm khi đông khách, đặc biệt là ở khâu dọn bàn và hỗ trợ khách hàng. hải sản là các loại tôm, cua, hàu và mực khá tươi, nhưng việc phải chờ đợi lâu tại quầy chế biến làm giảm hứng thú. món ổn nhưng không đặc sắc, quầy sushi và salad chỉ đạt mức trung bình. góc đồ ngọt là điểm trừ lớn, ít lựa chọn và không hấp dẫn. về nước uống các loại nước ngọt cơ bản, không có quầy nước trái cây điểm trừ. với chi phí 0đ2 người, trải nghiệm tại poseidon ở mức tạm ổn. nhà hàng cần cải thiện quầy hải sản để giảm thời gian chờ, bổ sung thêm đồ ngọt và nâng cao chất lượng dịch vụ. mình chấm 7,5đ.",171,3,1,1,3
3 sao,"ghẹ tươi. nhưng: tóm tắt nhận xét: ít - không nước - chật - không tiếp đón - cọc - vô duyên - số lượng món ít: theo mình thấy là khá ít so với menu, tráng miệng cũng ít món, mỗi lần ra cũng rất ít trong khi mọi người đứng chờ lấy lại rất nhiều nên thành ra đi ăn buffet nhưng xếp hàng chờ lấy món. - không có nước: vé buffet sẽ không có nước và phải gọi riêng. mặc dù mình có thấy ở quảng cáo nhưng không ngờ là tuyệt nhiên không có 1 giọt nước nào, mình thấy chỗ khác với vé hơn 500 vnd đều phục vụ buffet nước hoặc nước ép hoặc nước lọc, còn gọi thêm là gọi nước pha chế chứ chưa thấy loại không nước như thế này. hoặc đơm giản là lấy thêm giá buffet nước 49 vnd cũng được đi, đằng này mình thấy hơi kì. - không đón khách: lễ tân chỉ có 2 bạn ngồi đằng trước, khách đến không 1 lời chào hay lời hỏi thăm. khách ra cũng không ơi 1 tiếng, lúc đi ra mình ráng nhìn theo mà 2 bạn lễ tân không đáp 1 miếng nào. - bàn chật: cái này chắc là để tiết kiệm không gian nhưng mà cái luồng ở giữa 2 bàn nếu đều có người ngồi thì gần như không thể đi qua được hoặc có sẽ bị va vấp, đặc biệt là tay đang cầm đồ ăn mới lấy về. cực kì bất tiện. - phục vụ cọc: ý là mình bỏ 500 vnd vô ăn buffet mà thấy phục vụ đứng 1 chùm nói chuyện riêng với đặt trà sữa uống nó bị làm sao ấy không điêu nhé, mấy bạn phân chia trà sữa ngay sau lưng mình có hình mình chụp lại luôn, xin cái ống hút thì uống hết ly nước rồi mới có, ngồi vào bàn rồi nhưng khăn ướt chưa sắp xếp mà thay vào đó mấy bạn lại bỏ 1 cục ở giữa bàn cụ thể là trong phần bếp nướng, tại mình chưa bật bếp nên mấy bạn bỏ hết 1 cục khăn ướt vào đó rồi ai muốn dùng thì tự mà phát ra he. - phục vụ vô duyên: giá buffet cho bé dưới 1m2 sẽ rẻ hơn và vô cùng trùng hợp bàn mình có 1 bé nên mới được chứng kiến cảnh, bé vào bàn ngồi rồi, đang vui vẻ cầm con tôm mà chị phục vụ cầm theo cây thước màu cam chạy lại kêu bé đứng ra để đo chiều cao. lúc đó chỉ thấy wow đỉnh nóc kịch trần, ủa thế lễ tân làm gì vậy, tiếp khách kiểu gì vậy? mà không tiến hành phân loại khách ngay từ đầu? nếu vì đông thì không chấp nhận được tại nó bị thiếu lịch sự ấy, lúc chào khách vào bạn phải nhìn từng khách mà, sao không tiến hành ngay từ chỗ vào. mà cái cảnh 1 bạn nữ cầm cái thước chạy lon ton tới từng bàn rồi kéo mấy bé đang hớn hở cầm đồ ăn ra đo chiều cao ấy, nó khiếm nhã gì đâu. hình mình chụp là lúc bạn đang đi đo bàn khác, mình có khoanh đỏ cái thước ý. - phục vụ bất lịch sự: câu chuyện riêng thôi, bạn nữ đi fill lại bánh plan, có cô bé kia bị rơi đồ xuống đất nên ngồi xuống lấy, trùng hợp là cái mâm đựng bánh plan to nên khi bạn nữ bỏ bánh lên quầy và cầm khay đi thì che toàn bộ bé gái đang ngồi, thế là bạn nữ tiến tới thì hủi trúng bé, tưởng cú này bé ăn vạ bạn nữ xin lỗi chứ ai dè bạn nữ di cái mâm ra để thấy bé rồi hét 1 tiếng tránh ra, bé gái lùi hẳn ra luôn, tuyệt, đúng là với con nít là phải cho roi cho vọt. còn 1 giới hạn nhưng chắc là quy định của tòa nhà, đó là không có nhà vệ sinh riêng, phải đi chung của tòa nhà mà không phải của tầng nào cũng sạch nên cần lưu ý. tóm lại, với cái giá hơn 500 vnd tại vé 498 chưa thuế rồi mình gọi thêm mấy lon nước, khăn ướt đồ nữa nên coi như hơn 500 vnd đi mà có cái combo hủy diệt nêu trên thì đồ có tươi, ngon cỡ nào mình cũng không hài lòng để trải nghiệm lần 2 hay giới thiệu gì.",768,1,1,1,1
5 sao,"buffet poseidon gò vấp là điểm đến lý tưởng cho những ai yêu thích buffet hải sản. với không gian rộng rãi, hiện đại, quán rất phù hợp cho các buổi họp mặt gia đình hoặc bạn bè. thực đơn tại đây nổi bật với các loại hải sản tươi ngon như cua, ghẹ, bào ngư, mực, ốc, sò . cua và ghẹ luôn sẵn sàng trên quầy, khách không phải mất thời gian chờ đợi. bào ngư cũng được phục vụ với số lượng khá, tạo cảm giác hài lòng cho thực khách yêu thích món này. các món hải sản được luộc trước rồi nướng lại , giữ được hương vị thơm ngon và đậm đà. tuy nhiên, một số món trong quầy tự phục vụ đôi lúc bị nguội , đặc biệt là đồ hấp, làm giảm trải nghiệm ở một vài thời điểm. nước uống tại quán tính riêng, khách gọi bao nhiêu thanh toán bấy nhiêu . nhân viên phục vụ nhanh nhẹn, nhiệt tình , luôn sẵn sàng hỗ trợ. với thực đơn phong phú, giá cả hợp lý, và không gian thoải mái, buffet poseidon gò vấp là lựa chọn đáng cân nhắc cho những ai muốn thưởng thức bữa tiệc hải sản phong phú.",214,3,2,2,2
4 sao,"tôm cua ghẹ đồ ổn á. mà đi nữ không ăn không bao nhiêu. có tôm mũ ni dai dai ngon. nhưng hình như có giới hạn. cũng không nóng. quầy line tráng miệng không recommended nhé. hàu phô mai ngon, phô mai ú ụ.",45,1,0,0,0
5 sao,"lần đầu tiên gặp một nhà hàng buffet hải sản rất chất lượng. tôm cua ghẹ ốc đều to và tươi. bếp ngay tại quầy nên đồ ăn được bổ sung liên tục và nóng hổi. nhà hàng kín hết chỗ ngồi nhưng vẫn rất trật tự và không có chen lấn, và lịch sự. nhân viên phục vụ nhanh nhẹn. chỗ ngồi không được sang trọng, nhưng đạt chuẩn. bạn có thể ăn món nướng và lẩu ngay tại bàn của bạn. rất phù hợp với để đi với gia đình, bạn bè.",94,2,2,3,0
5 sao,"ở đây chủ yếu là hải sản. hải sản tươi, mình đi thứ 7 được refill liên tục. các món hấp và nướng mỡ hành là ngon nhất, cá nhân thấy nướng phô mai và các món chế biến với sốt khác không ngon lắm. lẩu vị cũng khá ngon. 2 người ăn cả nước luôn 1tr1.",57,1,0,0,0
5 sao,"menu chuyên về hải sản tươi ngon, chất lượng. chế biến ngon, hợp khẩu vị.",15,2,0,0,2
3 sao,đi trưa chủ nhật. quán rất đông. cua ghẹ phải xếp hàng chờ lâu. lúc sau tầm 1h chiều thì thưa dần không còn chen chúc. đi trải nghiệm thì ổn. 2 người giá tầm 2tr,36,2,0,0,0
5 sao,ngon đa dạng ăn không hết món vì no quá ghẹ tươi to chắc thịt . lần sau lại ghé . nhân viên nhiệt tình dthh,26,2,2,0,0
5 sao,"đồ ăn hải sản ổn nhưng bàn đặt ngồi xác nhau không thoải mái , đã ăn nhiều lần cùng bạn bè và gia đình . mong poseidon gv mỗi bàn nên để 2 cây bóp cua ghẹ vì 1 cây không đủ phục vụ cho bàn trên 6 người ăn .",53,3,0,1,0
5 sao,"đồ ăn ngon, nhân viên dễ thương nhiệt tình hỗ trợ khách, mình và gia đình đi cuối tuần nên quán hơi đông và ngột ngạt",26,2,2,1,0
5 sao,"có dự tính ăn ở đây mấy lần rồi mà hôm nay mới có dịp ghé. phải nói là quá ngon từ cọng hủ tiếu tới miếng topping quán sạch sẽ, nước sốt chấm thịt quá ngon. nhất định sẽ ghé lại lần 2",45,2,0,2,0
5 sao,"best hủ tiếu thái ever luôn .quán nằm kế bên vincom phan văn trị, nước lèo đậm đà, topping nhiều, đặc biệt là trứng lòng đào béo béo ăn vô tan chảy luôn. mình đi với bạn, hai đứa ăn xong phải order thêm tô nữa . quán có không gian nhỏ xinh, bật nhạc chill nhẹ, vibe dễ chịu lắm. nhân viên thân thiện, kiểu phục vụ rất có tâm luôn í. sẽ ghé ủng hộ thường xuyên",80,2,2,2,0
5 sao,"đồ ăn khá chất lượng, nhân viên phục vụ tốt nhiệt tình, không gian khá thoáng mát, sẽ có nhiều lần ghé tiếp theo, mình khá ấn tượng và thích mùi vị của nước yum sữa",36,2,2,2,0
4 sao,"chi nhánh của hệ thống nằm ngay bên không vincom phan văn trị. chỗ ngồi rộng rãi, thoáng mát, tuy nhiên khúc này ngay ngã 4 đèn đỏ, khu vực lại hay kẹt xe nên hơi bụi ồn. menu đa dạng, phong phú, nhiều loại topping nước dùng. tô đặc biệt giá khá cao nhưng lượng topping hơi ít. nước dùng tomyum đậm đà, cay nồng. phục vụ nhanh chóng, nhiệt tình.",74,2,2,1,1
5 sao,vị nước lèo mình thấy chưa chuẩn thái lắm trà chanh thái xanh đậm quá nên hơi đắng nhưng mình vẫn chấm 5 sao vì chú giữ xe kiêm luôn ord cho bàn mình quá dễ thương và nhiệt tình. chúc chú có thật nhiều sức khoẻ!,47,1,2,0,0
5 sao,"đã tới ăn nhiều lần và thấy luôn hài lòng, món ngon. toàn đi ăn với gia đình ai cũng thích hết. nay mới ăn thử cơm canh, ngon nhé",30,2,0,0,0
2 sao,"nước nguội, không chín nổi giá, phục vụ chậm note: khách đang ăn mà có bạn nhân viên quét chỗ khách ngồi",22,1,1,0,1
5 sao,"mình gọi tô hủ tíu thịt heo đặc biệt, quán ra món nhanh, chọn hủ tíu khô thì có kèm theo nước dùng đậm đà, béo vị thịt huyết. quán đặc biệt nước sốt chấm ngon, nhất định sẽ quay lại để thử nhiều món hơn",46,2,2,0,0
5 sao,"hủ tiếu ngon, nước lèo đậm đà, quán không gian sạch sẽ, thoáng. sẽ ghé ăn nhiều lần nữa",19,2,0,2,0
5 sao,"giá cả khá là hợp lý với sinh viên tụi tôi, được cái ngon hợp khẩu vị và nhiều đồ ăn nữa, ăn 1 tô thôi là no căng cái bụng luôn rồi",33,2,0,0,2
5 sao,"menu đa dạng món nước của thái từ bún, mì, hủ tiếu và có nhiều loại nước ăn cùng. tất cả các món đều có trộn hoặc nước. vị khá lạ và ngon. giá từ 55-80 vnd. mình gọi món hủ tiếu hải sản trộn 80 vnd, ngon nhưng khẩu phần hơi ít, ăn không no nhé.",55,2,0,0,1
5 sao,"đồ ăn ngon, giá hơi chát nhưng đi kèm chất lượng, nay có thêm combo 2 người ăn được đầy đủ từ hủ tiếu đến tráng miệng cũng tiết kiệm được tí.",32,2,0,0,1
3 sao,"một trải nghiệm không tệ nhưng không thể chấm cao vì nó không xứng đáng. nói về không gian, bài trí thì chưa thấy thái lan chút nào. tường sơn vàng đậm, bát truyền thống, bàn ghế inox. là phong cách thái hay cái tên thái thôi? dịch vụ thì không có gì chê vì ní cũng tốt. món ăn thì nước dùng có vị thái còn lại mọi thứ đều là nguyên liệu quen thuộc của món việt. tất cả chững điều đó làm cho 1 tô 50 vnd hay 65 vnd là không xứng đáng. trông khác gì tô hủ tiếu 30 vnd ngoài đường đâu. một trả nghiệm không thái chút nào và sẽ không quay lại lần sau",119,1,2,1,1
1 sao,"nhân viên rất là thế nào luôn ý, đồ ăn tạm ổn nhưng vừa gắp được mấy đũa thì thấy tóc tóc trong tô ngyeu tôi, là tóc dài trong khi ngyeu t là con trai nên không thể là tóc anh được nhé. được hôm mệt còn gặp quán này, 1 tô 65 vnd chứ cx có ít gì đâu mà vậy",63,1,1,0,1
5 sao,"lần đầu ăn ở đây, ngon nhé, thấy cũng ê hề tópping, hứa hẹn quay lại nhìu lần",19,2,0,0,0
5 sao,"nhân viên thân thiện nhiệt tình , đồ ăn ngon . có hơi nóng nhưng có thể bỏ qua . trà lá nếp hạt chia uống mát không quá ngọt , trà sữa đỏ thì béo béo ngọt ngọt",40,2,2,1,0
5 sao,"đồ ăn siêu ngon, tôi có dẫn người nhà vào ăn thử và thử nhiều món rất ngon, hương vị đậm đà, hợp khẩu vị",25,2,0,0,0
1 sao,"đồ ăn thì vừa mắc, vừa ít, vừa dở, thái độ nhân viên thì ất ơ, trong hủ nước chấm thì có ruồi. xin gửi quán 1 sao và không hẹn gặp lại!",33,1,1,0,1
5 sao,"khá thích vị nước hủ tiếu của quán, không gian thoáng, trà chanh xanh khá là ngon",17,2,0,2,0
5 sao,giá hơi cao nhưng đồ ăn cũng ổn. nhân viên nhiệt tình. nước uống cũng khá ổn. hẹn gặp quán lần sau,22,3,2,0,1
3 sao,"đồ ăn ngon, quán sáng sủa, nhân viên lịch sự nên trải nghiệm nhìn chung khá ổn. tuy nhiên giá chưa được đẹp lắm so với khẩu phần vì phần ăn hơi ít.",33,2,2,2,1
5 sao,"giá phải chăng, hủ tíu ngon, không gian hơi nóng đậu xe trước cửa quán, có bảo vệ trông xe miễn phí",22,2,0,1,2
5 sao,"món ăn ngon , nhân viên nhiệt tình",8,2,2,0,0
5 sao,"mình lần đầu ăn và cảm thấy hài lòng ưu điểm: - đồ ăn ngon, mình ăn tomyum và hủ tiếu thường thì thấy vị nêm nếm ngon và thanh ngọt . nước chấm thịt cũng rất ổn. - đồ ăn kèm nhiều loại tính thêm tiền - có trà đá miễn phí. ly trà có vẻ uống xong sẽ được tráng. - các tô, lọ đựng gia vị bằng sứ khá sạch đẹp - ăn xong được tặng voucher cho lần sau. good - khẩu phần vừa ăn, có thể là khá ít với các anh em ăn khoẻ, với mình là vừa vặn để uống kèm trà sữa. một số điểm chưa hài lòng: - nhân viên chưa hướng dẫn mình cách ăn lần đầu đến quán và phải mất 5p mới đọc được bảng hướng dẫn dù quán không đông lắm - mình ngồi cửa bên trái tiệm thì buổi tối có mùi khai, chắc là do chỗ kế bên quán bay mùi qua. mong là có giải pháp khắc phục tình trạng này.",180,2,1,1,0
5 sao,"đồ ăn 10 đ, nhân viên 100 đ nhé. mọi thứ quá tuyệt vời ! sẽ còn đến nữa",19,2,2,0,0
5 sao,"quán hủ tiếu ngon, giá cả cũng hợp lý luôn. có xuất thuế cho khách luôn nhé. nên là 10 điểm luôn.",22,2,0,0,2
5 sao,"nhân viên ở đây siêu dễ thương luôn. topping thấy nhiều á, cũng khá hợp vị ạ. sẽ quay lạii",21,2,2,0,0
5 sao,"đồ ăn khá ngon, giá vừa phải, khi ăn lần đầu quán sẽ phát phiếu giảm giá hoặc quà tặng cho những lần ăn tiếp theo có 3 loại gia vị chính: bột cay, nước chấm và gia vị chua",40,2,0,0,2
4 sao,"nói chung ăn cũng ổn nhưng mà giá hơi cao, hương vị cũng không đậm đà như hủ tíu việt nam đâu, hủ tíu khô sốt ngon hơn, thịt cũng không nhiều so với giá.",35,1,0,0,1
5 sao,"đồ ăn ngon, mát mẻ ngọn gàng nhân viên dễ thương",11,2,2,2,0
1 sao,"đồ ăn thì cũng không quá chất lượng. quán càng ngày càng đi xuống. giá thì tăng cao mà đến 1 ly trà đá cho khách cũng không thể có nổi. gọi nước suối cũng không có luôn, mặc dù trong menu vẫn để nước suối. làm ăn quá thất vọng về quán. tạm biệt quán",56,1,0,0,1
5 sao,nhân viên dễ thương nhiệt tình. lâu lâu quay lại quán lên tay ăn ổn lắm.,16,2,2,0,0
5 sao,nên thử hủ tiếu tomyum nhé nước dùng ngon vãi,10,2,0,0,0
5 sao,"nước lèo ngon,nhất là hủ tíu tom yum,nên dùng thử nhé mọi người",12,2,0,0,0
2 sao,"hic, 85 vnd cho 1 tô hủ tiếu đặc biệt, chắc được 3 miếng bò, tô 55 vnd nhiều đồ ăn hơn á mọi người mà quán không có máy lạnh, không có khăn giấy, bước vô quán là đổ mồ hôi rồi, ăn xong tô hủ tiếu là đầm đìa luôn. chịu",52,1,0,1,1
5 sao,"món ngon , nhân viên nhiệt tình , sẽ ghé lại nhiều lần",13,2,2,0,0
5 sao,"quán dễ thương, đồ ăn ngon bắt mắt. giá cả hơi cao tí. recomment các món tomyum nhé. có món bò viên mới, ăn cũng ngon lắm ạ.",28,2,0,0,1
5 sao,"quán nhỏ nhưng chất lượng tuyệt vời. mình gọi tô hủ tiếu heo nhỏ, ăn vừa miệng, ngon và thơm. mình thích nhất là nước dùng, uống một muỗng là ghiền luôn. không gian sạch sẽ, nhân viên vui vẻ.",40,2,2,2,0
5 sao,"ngon như mọi khi,dư do mình ăn ít hủ tíu",10,2,0,0,0
5 sao,"ngon, đồ ăn phục vụ nhanh hủ tiếu tomyum là ngon nhất nên thử hủ tiếu khô trộn rất đậm đà nhé mọi người ơi",25,2,2,0,0
5 sao,quán sạch sẽ nhanh lên đồ ăn ngon. lần đầu thử nên rất hài lòng. giá hủ tiếu tomyum là 55 vnd hủ tiếu bò 60 vnd nhưng vị rất ngon. lần sau sẽ ghé tiếp nhé!,35,2,2,2,0
3 sao,"- quán nằm ngay mặt tiền đường. - quán decor nổi bật với tông vàng chủ đạo. - giá bán với menu rõ ràng. giá hơi cao vì so chất lượng thì bình thường. - nước chấm không ngon. và bò ăn rất dai. - nhân viên đông 3-4 người, nhưng phục vụ lại ngơ ngác.",56,1,1,2,1
5 sao,"đã ăn ở đây nhiều lần, thấy tốt hơn nhiều cơ sở khác về không gian thoáng mát, rộng rãi, sạch sẽ, chỗ đậu xe rộng nữa, có mái che không bị nóng xe. đồ ăn lên nhanh, các bạn phục vụ cũng nhanh nhẹn, nhiệt tình. ở đây thì mình thích nhất hủ tiếu tomyum và trà thái xanh.",60,2,2,2,0
5 sao,"hủ tíu dai, ngon. giá cả hợp lí, mình ăn rất nhiều lần ở đây nước lèo tom yum sữa chuq chua dịu nhẹ ngon lắm luôn. topping đầy ụ, ăn no cực anh, chị nhân viên, chú giữ xe nhiệt tình, thân thiện nhé mọi người",47,2,2,0,2
4 sao,không gian quán rộng rãi mát mẻ nhưng với giá 35 vnd 1 tô hủ tiếu heo thì mình thấy không có gì quá nổi bật thậm chí là thấy hơi ít và không ngon bằng mấy nơi khác. muốn ăn nhiều thì phải gọi tô 50 vnd trở lên,48,1,0,2,1
5 sao,10đ quán ngon nhân viên dể thương,7,2,2,0,0
3 sao,"mình ăn tô hủ tíu pi thái 65 vnd. cảm nhận riêng giống tầm 60 so với bên thái nước lèo ngọt thanh, nhưng không có chất riêng. mình khá thích món này ở thái, nên ăn nhiều lần ngon lắm, ở đây làm chưa tới. bù lại thịt trong tô khá nhiều, chắc 65 vnd nên phải đặc biệt hơn xíu. vị trí: sát bên vincom, gần ngã 4 nguyễn thái sơn - phan văn trị",75,3,0,0,0
5 sao,"đồ ăn ngon, nhân viên phục vụ nhiệt tình, quán thoáng mát và sáng. mình đã quay lại đây lần thứ 2",22,2,2,2,0
5 sao,"đồ ăn ngon, phục vụ nhanh, quán sạch sẽ, không gian thoáng mát dễ chịu, sẽ quay lại nhiều lần",21,2,2,2,0
5 sao,"quán gần ngã 4 và phải vướn con lươn nên phải đánh 1 vòng để quay đầu vì chỗ đó lại hay kẹt xe nên cũng ngại đi. không gian quán rộng rãi, sạch sẽ, không bị nóng lắm. hủ tiếu bò ngon, lần sau sẽ ghé để thử các món khác. trà sữa thái xanh cũng bình thường.",59,2,0,2,0
5 sao,đồ ăn ngon nhân viên phục vụ dễ thương nhiệt tình,11,2,2,0,0
1 sao,"hôm trước mình và bạn mình có đi ăn thử xem do đi ngang thấy vài lần, nhìn cũng khá đông. vào quán tầm giờ trưa. quán thì đông kịt mà chỗ thì ít, may mình vừa vào có nhóm vừa đi thế là nvien bảo mình vào đấy ngồi luôn. mình có hỏi thử không có chỗ trên tầng ạ do trưa nóng mà thấy ghi có điều hoà thì nvien bảo chưa mở. đồ ăn mình thấy không có gì đặc biệt, ăn cũng bthg, khẩu phần ăn cũng ít mà đắt thì thôi nhé luôn, đi 2 người ăn tận 100 mấy hơn. đem đồ ăn ra thì tô mình thấy có sợi tóc ngắn ngắn nữa. cam đoan không phải tóc mình rơi vào do tóc mình dài với dày sợi hơn. đã thế lúc mình xin nvien cho mình chén đựng nc chấm thì bạn nhăn mặt rõ luôn, không biết là do đông quá hay sao mà nhăn mặt là thấy mất hẳn thiện cảm. mình cũng dễ tính nên định thông cảm cho quán rồi. thế nào mà mình và bạn mình ăn xong, 2 đứa về cũng không hề ăn gì thêm mà bạn mình thì bị trúng thực, tiêu chảy rồi sốt cả chiều đến tối. thôi sau không quay lại nhé.",221,1,1,1,1
4 sao,"mình hay ăn chè đối diện thấy quán mới mở nên ghé thử. mặt bằng cũng rộng rãi, thoáng mát, quán khá bận rộn, nhân viên toàn mấy e sinh viên trẻ trung. mình ăn 2 hủ tíu pi thái, 1 tô lớn nước đục và 1 tô vừa nước trong, cảm nhận như ăn hủ tíu nam vang kèm nước phở bò thêm vị hơi chua cay của lẩu thái. phần ăn cũng không nhiều, chủ yếu thịt heo cắt sợi ăn mềm, thịt bò được 2 miếng chúc éc, ai ăn khoẻ thì đói nhé. quán có trà đá free tự phục vụ, nhưng ly dùng chung. thỉnh thoảng đổi vị ăn cũng ổn, nhưng đánh giá khách quan thì hơi mắc so với phần ăn.",128,3,0,2,1
5 sao,"quán này gần nhà mình nè, đồ ăn ngon lắm nhé, nước cũng ngon mà chuẩn vị thái nữa, không gian mát mẻ sạch sẽ. nói chung các bạn nên thử ghé moitj lần",34,2,0,2,0
5 sao,đã ăn nhiều lần ở đây vì đồ ăn ngon hợp khẩu vị. không gian quán khá thoáng. nhân viên phục vụ tận tình. quán 10đ không nhưng,28,2,2,2,0
5 sao,"hủ tiếu ngon, vị đậm đà, xí quách giống bên thái nhé, trà sữa cũng ngon nữa có 1 điểm trừ xí xi là không gian hơi bé và hơn nóng thoi còn lại 10 điểm không có nhưng.",40,2,0,1,0
2 sao,"ngon và nhân viên phục vụ rất chuyên nghiệp, ghé ăn lại rất nhiều lần. quán đổi menu rồi , vị dở hơn không quay lại 1942024",28,1,2,0,0
5 sao,"hủ tiếu ngon, đậm vị. mình thích nhất là món trứng sốt me, trứng lòng đào vừa phải beo béo kết hợp sốt me chua mừi đỉm luôn không gian quán mát mẻ, nhạc hay. thức ăn ra nhanh và các bạn nhân viên cũng rất nhiệt lình luôn ạ.",51,2,2,2,0
5 sao,"đồ ăn ngon, nhân viên phục vụ nhiệt tình lắm mọi người oi",12,2,2,0,0
5 sao,"quán nhỏ nhưng chất lượng tuyệt vời, đồ ăn ở đây làm ngon vừa miệng, không giang sạch sẽ, nhân viên nhiệt tình",23,2,2,2,0
