rating,text,word_count,food,service,place,cost
5 sao,"là tín đồ của món mì cay hàn quốc đã lâu, nay mới dịp đi ăn thử buffet dookki với các món ăn đặc trưng của hàn quốc như bánh gạo các loại, chả cá, lẩu cay đến siêu cay. mình ăn dookki ở chi nhánh phan văn trị trong vincom gò vấp. điểm cộng: các món ăn khá ngon, nước sốt pha mình dùng loại dookki ngon nhất, do mình ăn mì cay hàn quốc đã quen với vị cay tương đương cấp 2 nên khi dùng loại sốt pha này để nấu chung với nước lẩu khá là ổn. chả cá xiên giá trong siêu thị lotte mart nam sài gòn là 22 vndxiên vị vừa ăn, chấm kèm nước sốt riêng ăn có vị rất ngon. nước lẩu nếu hết thì khách có thể tự lấy thêm trên line. các bạn nên order thêm phô mai vòng ngay từ đầu để nhân viên chuẩn bị chung với nồi nước lẩu, ăn lẩu cay cay mà quệt chút phô mai có vị beo béo sẽ làm dịu vị cay ngay lập tức. free nước ngọt, khăn lau. có kệ trưng bày mì cay đóng gói, nếu bạn nào có nhu cầu ăn mì cay thì có thể chọn loại yêu thích và nhờ các bạn nhân viên chế biến dùm riêng món này là các bạn nhân viên sẽ nấu và bưng ra bàn, không phải mì dùng để ăn lẩu. điểm trừ: ghẹ lăn bột có vẻ không được tươi, mình ăn nửa con thấy bột có vị hơi đắng nên bỏ luôn, không ăn món ghẹ nữa. nấm dùng để ăn kèm lẩu hơi ít và đơn điệu, chỉ có 1 loại nấm bào ngư trắng. ăn toàn món cay nóng nhưng mình và bạn đi cùng lại có cảm giác như nhà hàng không bật máy lạnh, ngồi ăn trong khu trung tâm thương mại mà cảm giác như ăn vỉa hè vì quá nóng, không có chút cảm giác mát mẻ gì hết, mồ hôi đổ ròng ròng. chốt: mình đi 2 người, hết 139 vndngười lớn 69 vnd vòng phô mai. so với chất lượng món ăn, cách phục vụ, thái độ nhân viên thì đây là mức giá mà mình rất là hài lòng, lại còn giữ nguyên mức giá vào các ngày cuối tuần. thời gian giới hạn ăn buffet chỉ có 90 phút, ban đầu 2 đứa mình tưởng là ăn sẽ không no, nhưng kết quả lại là no không tưởng vì toàn là mì, bánh gạo các kiểu không mà, lại còn nốc thêm 2 ly coca nhỏ, nên các bạn đừng quá lo lắng về mốc thời gian bị giới hạn nhé mình sẽ quay lại dookki lần nữa nếu như có dịp đi ăn uống cùng bạn bè ;",472,3,2,1,2
3 sao,"mình quay lại đây lần 3-4 rồi, những lần trước ổn mà lần này quay lại thì thấy thứ nhất thịt đem ra bị xanh lè như vầy, mình không rõ bị gì nhưng nhìn thì không dám ăn. thứ 2, quầy trà sữa không biết trân châu ủ như thế nào mà mình hỏi 3 lần thì cứ kêu 15p nữa mà vào ăn tới lúc về không có.",70,1,1,0,0
5 sao,bạn mình với mình đi ăn ở đây rất nhiều làn rồi. lần nào cũng thấy ổn hết. nhân viên dễ thương xĩu luôn. mấy bạn siêu siêu nhiệt tình mặc dù đi buổi tối thường phải đợi hơi lâu nhưng bù lại mấy bạn take care mình rất nhiều. đồ ăn thì refill liên tục luôn,57,2,2,0,0
5 sao,"ngon,không cần chờ lâu",4,2,2,0,0
1 sao,"mình vào lúc 18:29 đồ chiên nguội, khô, cứng. cơm cuộn nó khô đét, cứng như đá, gà thì nguội, cứng luôn, cắn ra thịt gà ở trong chiên vàng cứng chiên đi chiên lại mấy lần rồi á, dở trà sữa có trân châu nhưng không có ống hút hỏi nhân viên kêu lấy muỗng ăn kéo hộc muỗng đũa ra còn đúng 2 cái muỗng để ăn đủ 2ng. muốn múc trân châu như nhân viên nói cũng không có để dùng nữa tệ",85,1,1,0,0
5 sao,"đồ ăn ở địa chỉ này cảm thấy chất lượng hơn mấy chỗ khác, gà ngon , thịt lát dày ,đã ăn nhiều lần ở đây mỗi lần ăn gần cuối tuần phải xếp hàng hơi dài",39,2,0,0,0
5 sao,sau khoảng tgian mình quay lại mình thấy cửa hàng sáng sủa hơn mấy bạn nhân viên cũng nhiệt tình và thân thiện hơn nữa. 10 đỉm hong có nhưng ạ,31,0,2,2,0
3 sao,"mình đi ăn vào lúc 4h30 nên còn trống, không phải chờ đợi gì. lúc mình về là 5h30 thì bên ngoài cũng đã có hơn 10 bạn đang xếp hàng chờ bàn. nên mình nghĩ nếu các bạn không muốn phải xếp hàng chờ đợi thì có thể chọn khung giờ sớm hơn như mình. thức ăn chế biến sẵn ở đây hơi ít món hơn so với các chi nhánh khác mình đã đi. nấm kim châm thay vì chỉ cắt gốc thì các bạn lại cắt khúc thành ra khi bỏ vào lẩu gần như rất khó gấp và nấm cũng như sắp tàng hình. ở đây được điểm cộng là view cửa kính nhìn ra đường phan văn trị đẹp, có thể ngắm đường phố khi ăn. về phần thức uống mình hi vọng cửa hàng có thể trang bị thêm ống hút.",147,1,0,2,0
5 sao,"đi ăn ở nhiều chi nhánh rồi. lần nào ăn ở đây cũng thấy thoải mái. nhân viên thì nhiệt tình, siêu dễ thương, các bạn hỗ trợ mình rất nhiều.",31,0,2,0,0
4 sao,"không quán buffet tokbokki nào qua được dookki. đồ ăn refill nhanh, hầu hết các chi nhánh đều đông.chi nhánh này mình đi cuối tuần thì chờ khoảng 15-20p, có hôm đông hơn thì lâu hơn. - điểm trừ lớn của quán là quá nóng do đông khách quá nên máy lạnh có chạy hết công suất vẫn rất nóng luôn, lại còn ăn lẩu nữa nên ăn xong nhễ nhại",74,2,0,1,0
5 sao,nhân viên nhiệt tình chu đáo gọn gàng sạch sẽ mát mẻ,12,0,2,2,0
2 sao,bữa mình đi ăn với bạn lúc trưa quán cx không đông lắm mà có vài món hết thì mình hỏi có bạn nhân viên là đầu hũ phô mai còn không ạ thì bạn bảo dạ đang refill thì mình cx ổn đi mà mãi 30p đến 45p các bạn không thèm lên đồ cho tới lúc mình về cx chưa thấy lên luôn với có vẻ trưa mấy bạn mệt hay sao mà thái độ phục vụ kém còn đồ ăn thì thiếu món này món kia lần đầu đi thử chi nhánh này mà cảm thấy tệ hết mức hay do ở trong trung tâm tm mua sắm nên không chỉnh chủ bằng các chi nhánh khác,120,1,1,0,0
5 sao,"quán đồ ăn ngon, nhân viên phục vụ nhiệt tình",9,2,2,0,0
1 sao,"con nhân viên thu ngân nói chuyện giọng mẹ như kiểu muốn đuổi khách , take care khách hàng không kĩ xong đổ lỗi cho khách hàng?",27,0,1,0,0
5 sao,"đồ ăn hôm nay ngon, ăn hợp khẩu vị của mình mặc dù hôm nay hơi đông khách nhưng mà cách serv của các bạn nhân viên vẫn hỗ trợ khá tốt",32,2,2,0,0
5 sao,"đồ ăn ngon, nhân viên fill đồ lên cx lẹ nên được ăn khá nhìu món, các ac nhân viên vui vẻ hỏi cái gì cx chỉ, nch là ổn á",29,2,2,0,0
5 sao,"quán nhân viên rất nhiệt tình, vui vẻ, đồ ăn ngon. nói chung cái gì cũng rất ổn. sẽ quay lại và ủng hộ nhiều lần nữa nữa.",27,2,2,0,0
5 sao,"khá là ngon và hợp ví tiền, xứng đáng 5",10,2,0,0,2
5 sao,"quán ngon,rẻ nhân viên nhiệt tình thân thiện",8,2,2,0,2
1 sao,hết thịt fill đồ ăn lâu ngêu rất bẩn nói chung tệ,12,1,1,0,0
1 sao,"nhân viên thái độ tệ kinh khủng, nói chuyện đàng hoàng với khách không được mà cứ trống không rồi lớn tiếng với khách. bỏ tiền ra ăn mà chứ có ăn xin đâu, đàng hoàng còn chịu xếp hàng. trải nghiệm thật quá thật vọng vì thái độ dịch vụ quá tệ",53,0,1,0,0
4 sao,"mình đi hôm trưa chủ nhật, siêu đông luôn, ngồi hết 90phut mà cá viên vẫn chưa được refill, gà thì đầy đủ, nóng, không gian thì hơi chật và nóng",31,2,0,1,0
5 sao,"quán sạch sẽ đồ ăn ngon, nhân viên nhiệt tình",11,2,2,2,0
5 sao,"mặc dù mình tới phải đứng chờ nhưng nhân viên hỗ trợ nhiệt tình, dọn bàn nhanh nên đứng chờ không lâu. lên món nhanh. đồ ăn được fill đầy đủ",31,2,2,0,0
1 sao,đồ ăn kiểu gì mà khách vừa ăn xong ngộ độc phải đi vệ sinh vừa buồn nôn luôn lúc ăn thì thấy bình thường sau khi ăn mới có vấn đề ngay nhân viên nhanh,36,1,2,0,0
5 sao,rất ngon và tuyệt vời tôi rất thích,8,2,0,0,0
1 sao,"hôm mình đi ăn chủ nhật, xếp hàng từ 6h, đến 6h30 thì vào bàn, ăn đến 7h yêu cầu nhân viên fill thêm thịt thì nhân viên báo hết, bàn đối diện gọi sau khi mình gọi 2p thì nhân viên vẫn mang thịt ra, mình gọi lại thì nhân viên lại bảo không có, 7h15 thì một bạn nhân viên khác lại mang thịt ra cho bàn kế bên, còn đồ ăn trên line fill như không fill, nói chung là tệ thực sự.",83,1,1,0,0
5 sao,"đồ ăn ngon, rẻ đặc biệt là mì ở đây nấu rất ngon recommend mọi người nên ăn mì phô mai ít cay nhen ăn beo béo the the rất ngon miệng hì hì hì",34,2,0,0,2
1 sao,nvien rất ổn quản lí có 1 bạn mang kính rất thái độ với khách và nói chuyện cực kì lớn tiếng rất ồn ăn mà nhứt hết cả đầu,30,0,1,1,0
1 sao,"cuối ngày đi ăn mà nhận lại cái bực vô người, chắc chắn không bao giờ quay lại! sao mà nhân viên cửa hàng này quá ồn, ồn quá mức chịu được chứ không phải do t khó khăn gì đâu nhé. mới đầu vào ăn thì còn đỡ chứ ngồi đến gần 9h30 là bên trong bếp các bạn nhân viên đuổi khách hay sao mà ném đồ đùng đùng vậy? chưa kể còn la hét um sùm, khách nào cũng nhìn luôn đấy mà tưởng đó là bình thường hả? hay muốn đuổi khách thiệt vậy? mấy cái dĩa nồi inox đập đùng đùng đinh tai nhức óc, nếu được chấm - là t cho - luôn đó!",121,0,1,1,0
1 sao,đăng bài bảo sẽ được giảm 50 vnd khi tải ngân hàng lio bank nhưng khi tới lúc thanh toán bạn nhân viên bảo không thấy mã giảm và cũng không có thái độ hỗ trợ tích cực,37,0,1,0,0
5 sao,"đồ ăn ngon, nhân viên nhiệt tình",7,2,2,0,0
2 sao,"vô ăn cũng từ 5h chiều mà cái quầy line ăn lẩu hết sạch đồ còn le que xúc xích, rau, nấm dưới đáy. ngao hay sò chân gà mình ngồi ăn tới 6h đi 1 vòng nữa vẫn y chang không có fill gì hết. quầy đồ chiên thì fill đủ.",52,1,1,0,0
5 sao,"đồ ăn refill liên tục nên không sợ hết đồ ăn, nhưng có thể do lúc quán đông nên không được chu đáo, cái này mình có thể thông cảm được. đồ ăn tươi, đa dạng",36,2,3,0,0
5 sao,"đồ ăn ngon, nhạc hay",6,2,0,0,0
1 sao,"đồ ăn thì thiếu không đem thêm, nhân viên thì thái độ, dokki này là chỗ dở nhất mình từng ăn. không bao giờ ghé nữa",26,1,1,0,0
1 sao,trên web bài đăng rõ ràng kêu tải app store được lên đó ăn xong kêu không được lên đồ ăn thì chậm quản lí thì có chương trình khuyến mãi chả nói gì,34,0,1,0,0
5 sao,thật vui khi đi ăn cùng 2 đứa gay,10,0,0,0,0
1 sao,"trà sữa nhạt toẹt, chẳng khác gì nước lả 14:42 19052025 không hiểu pha trsua kiểu gì mà tệ tới vậy. đây là chi nhánh đầu tiên mình ăn mà thấy chất lượng trsua ghê như z. mình cố tình không bỏ đá thử ai ngờ uống cũng nhạt không thua gì nước lã cần xem lạ trong quá trình pha trsua",63,1,0,0,0
1 sao,vệ sinh thực phẩm kiểu gì đây? cái nào cái nấy ăn còn khá nhiều cát ở trong vỏ. rất tệ nhé,22,1,0,0,0
4 sao,"ngày tao đi bị xui, gà kem nó cứng như đá. nhưng mà mấy anh chị nhân viên service ổn lắm",21,1,2,0,0
1 sao,nhân viên không thuộc chương trình khuyến mãi tư vấn sai trong khi đã tải app như trang đăng nhưng lại nói là tải trên appstore sẽ không tính vào voucher,31,0,1,0,0
5 sao,"đồ ăn rất ngon nhá, quá trời toppingg nhìu lắm luôn. nên đi ăn ạ",15,2,0,0,0
5 sao,đồ ăn ngon. các bạn nhân viên phục vụ nhiệt tình,11,2,2,0,0
1 sao,"hôm nay khoảng 13h30 mình có ghé trải nghiệm tại chi nhánh này, không phải lần đầu tiên mình ăn dookki nh đây là lần đầu mình ghé đây nhưng phải nói là trải nghiệm cực kì tệ. đặc biệt là bạn thu ngân trực quầy trong thời điểm đó. không hướng dẫn khách rõ ràng mà thái độ còn khó chịu. mình sẽ không bao giờ ghé lại",69,0,1,0,0
1 sao,"phải kêu 2,3 lần mới đưa đủ ly.nhân viên tông trúng làm day đồ ăn ra áo nhưng xin lỗi kiểu cho có.chịu luôn",24,0,1,0,0
1 sao,"mình mới trải nghiệm dookki ở chi nhánh vincom phan văn trị. lúc ở ngoài thì nhân viên không hề nói với mình là chưa có thịt. đến lúc mình vô thì sắp mình vô chỗ sát tường rất là nóng, mình có trao đổi với nhân viên rằng cho mình ngồi ở giữa nhưng nhân viên không cho và nói đã có bàn đặt trong khi trống rất nhiều bàn. đến lúc mình ăn xong vẫn không hề thấy có khách ngồi các bàn đó. khi mình vào bàn thì nhân viên mới nói với mình rằng chưa có thịt chờ tầm 15p. mình có hỏi lại rằng có chắc không còn không chắc thì mình không dùng. nhưng nhân viên chắc chắn là 15p. nhưng mình đã chờ khoảng tầm 45p mà vẫn không fill thịt lên cho mình. mình mới hỏi thì lúc đó nhân viên mới ra nói rằng mình có cần dùng nữa không? và đem lên cho mình dĩa thịt mấy miếng cục nào cục đó to đùng như cục thịt luộc. 45p chờ đợi chỉ để có một đĩa vài miếng. đi ăn thì háo hức mà lúc về thì mang bực trong người",200,1,1,1,0
3 sao,"nay cơm nấm khô quá ạ không có ngon như trước nữa, tết vào ăn cũng bị cắt mất sốt mù tạt luôn không có sử dụg nữa nay thấy mọi người đều dở hơn trước nhiều",37,1,0,0,0
2 sao,"một trải nghiệm tệ! dù ngày lễ nhưng lúc mình vào không đông người. mới vào ngồi, nồi dơ nước dùng bạn nhân viên đổ vào có sợi bụi hay gì đó nên mình nhờ đổi. tuy nhiên nói đến lần thứ 3 mới được đổi và thái độ bạn nhân viên khi đem nồi mới ra không được vui vẻ cho lắm, có vẻ như bạn không thoải mái khi mình yêu cầu đổi. và nồi bạn đem ra vẫn là chiếc nồi dính vệt dầu dơ cũ lúc nãy, chỉ đổ bỏ nước dùng đi. mình và bạn mình đã ăn ở chi nhánh này nhiều lần, các trải nghiệm trước đều từ mức khá ổn trở lên. hôm nay là lần tệ thật luôn",126,1,1,0,0
5 sao,"đồ ăn tươi, ổn ổn thích hợp gia đình và các nhóm bạn bè",14,2,0,0,0
5 sao,dookki cơ sở này mình thấy đồ ăn ngon fill đồ ăn liên tục nhân viên nhiệt tình phục vụ tốt,21,2,2,0,0
5 sao,"không gian ổn, nhân viên tuyệt vời",7,0,2,2,0
5 sao,"đồ ăn siêu ngon, nhân viên phục vụ nhiệt tình, nên đi ăn nhé mọi người",15,2,2,0,0
5 sao,"đồ ăn ngon, phục vụ thân thiện, lần sau sẽ quay lại",12,2,2,0,0
1 sao,"chỗ thì nực. đồ ăn không fill liên tục , nhân viên phục vụ không hài lòng, và đông như nạn đói 1975",23,1,1,1,0
5 sao,"đồ ăn đa dạng, nước dùng ngon, nhân viên nhiệt tình, phong cách cầu kì, có hướng dẫn cho người mới tới ăn lần đầu, quán rất ổn. the food is varied, the broth is delicious, the staff is enthusiastic, the style is sophisticated, there are instructions for first time newcomers, the restaurant is ổn.",55,2,2,0,0
5 sao,"nhân viên nhiệt tình , nhanh nhẹn ,10đ",8,0,2,0,0
5 sao,"đồ ăn ngon, nhân viên nhiệt tình, không gian sạch sẽ",11,2,2,2,0
4 sao,"view ở đây đỉnh của chóp mà mình đi trưa nên phần bàn ghế ngay cửa kính hơi nóng. đồ ăn thì như bình thường nhưng dạo này mình thấy các loại sốt pha nước lẩu của dookki đều rất nhạt dù mình pha rất nhiều nhé, loại nào cũng thử. nhân viên nhanh nhẹn.",53,1,2,1,0
5 sao,"đồ ăn đầy đủ,nhân viên phục vụ tốt sẽ quay lại",11,3,2,0,0
1 sao,"ai muốn ăn chả cá xiên thì không có đâu nhé. không chả cá xiên, không nấu mì gói, quầy đồ ăn thì ít, nói chung là tệ, chắc 0 sao",31,1,0,0,0
5 sao,"em thường xuyên ăn ở cn phan văn trị. nước lẩu pha cay 1tí thì ăn sẽ cuốn hơn đó mọi người, nhân viên nhiệt tình lắm ạ, có thể vì đông quá nên các bạn đuối và ít tươi tắn hơn thôi nè. nói chung thì 10 điểm là 10 điểm chứ không có nhưng nhé",58,0,2,0,0
4 sao,"nhân viên hoà đồng dễ thương, nhiệt tình, đồ ăn ngonn",11,2,2,0,0
2 sao,mùng 6 đi ăn trải nghiệm khá chán mình kêu refill thịt heo 2 lần lần 1 : nhân viên bảo phải order thêm có thể là nhân viên mới nên bỏ qua mình ngồi đợi tiếp. lần 2 : mình hỏi kĩ và nhân viên nói refill free mình kêu refill 1 phần và làm gì còn gì mà và nhân viên không đem ra luôn mình đã đi ăn đây liên tục nhiều tháng nhưng đây là lần đi ăn chán nhất hy vọng dookki rút kinh nghiệm và khắc phục -peace-,94,1,1,0,0
5 sao,"đồ ăn ngon, nhân viên nhiệt tình không gian thoải máii",11,2,2,2,0
5 sao,"trải nghiệm làm khách ở dookki vincom pvt làm mình đi qua từ bất ngờ này đến bất ngờ khác luôn á mọi người! kiểu phải nói là nơi này thặc thú zị! vậy á mình đi ăn vài lần ở đây rồi mình giàu chắc mình đi quài luôn nên thấy quán có sự thay đổi tích cực từ đồ ăn đến dịch vụ ở đây! mình cũng phải công nhận quán rất lắng nghe và chịu khó thay đổi theo ý kiến của khách hàng! đồ ăn khá hợp khẩu vị của đại đa số khách hàng, không gian khá thoải mái và sạch sẽ, các bạn nhân viên ở đây dễ thương khoải bàn luôn! đi ăn buổi tối thấy mấy bạn nhân viên chạy như cách mình chạy deadline nhưng vẫn vui vẻ hỗ trợ khách mà thấy yêu xĩu à mà nay quán cũng có nhiều món mới, mọi người đến và trải nghiệm thử nhá! mình muốn gửi lời cảm ơn đến quán đã cho mình một trải nghiệm vui vẻ khi sử dụng dịch vụ ở đây! eheheh",187,2,2,2,0
5 sao,"ngon, đồ ăn nóng, giòn. cải thiện tốt hơn lúc đầu",11,2,0,0,0
2 sao,"hôm mình đi ăn ở chi nhánh này là trải nghiệm buồn luôn, đồ ăn thì rất nguội mà còn để quạt dứoi đồ ăn, dầu mè thì không có, xung quanh thì hơi dơ, nhân viên thì có bạn nhiệt tình, có bạn thì giả lơ, lần đầu có trải nghiệm tệ v ở dookki luôn",57,1,1,1,0
2 sao,đồ ăn ngon nhưng các bạn nhân viên dọn dẹp quá ồn,13,2,1,0,0
3 sao,"món ăn tương đối dở, dầu mỡ nhiều. nước lẩu ngọt kiểu đường với bột ngọt. quầy live ít món, thịt thì từ khi mình vô tới lúc về thì chưa thấy làm mới. mình có mua thêm dĩa bò thì thịt màu hơi kì. chỗ đỏ chỗ thâm đen. các loại viên thì toàn bột vị giống y nhau. không phân biệt được bò viên với cá viên luôn mặc dù màu khác nhau.",75,1,0,0,0
5 sao,"nhân viên phục vụ rất tốt, ăn ở dookki nhiều lần vẫn không thất vọng",15,0,2,0,0
5 sao,"đồ ăn ngon, nhân viên phục vụ tốt",8,2,2,0,0
5 sao,đồ ăn ngon. nhạc hay đúng gu em. rất thích ạ,11,2,0,0,0
5 sao,mọi thứ vẫn ổn trừ cái nhạc nhé quán quán có vấn đề âm thanh hả,17,0,0,1,0
5 sao,nhân viên dễ thương vô cùng,6,0,2,0,0
1 sao,đồ ăn ít quá ít rất ít không ngon gì cảa,11,1,0,0,0
4 sao,"đến đây được 2 lần. về chất lượng thức ăn thì cũng gần như những chỗ dooki khác, đều khá ngon, không có gì để phàn nàn. không gian không quá lớn nhưng sạch sẽ và trang trí khá bắt mắt, nhưng lúc đông người cũng có chút cảm giác ngột ngạt. thấy nhiều bạn phàn nàn về cung cách phục vụ của nhân viên. mình không có ý bào chữa nhưng có lẽ do lúc đông khách, nhiều việc bận rộn và áp lực hơn nên không thể phục vụ được chu đáo như lúc vắng khách. tóm lại nếu có dịp mình sẽ ghé lại thưởng thức nữa. been here twice. about food quality, its almost as good as of other dooki restaurants within the chain: quite delicious and theres nothing to complain. not too spacious but clean and quite eye-catching decorations. however, during rush hour its a little bit stuffy since the place is too crowded. therere some complaints about employees attitude. i dont mean to make an excuse but imo, the service during rush hour cannot be as good as when therere only a few customers since the staffs have to carry more work and burden. anyway, ill be back again to enjoy once i have a chance to pass by.",215,2,3,2,0
5 sao,"chỗ ăn ngon refill nhanh, không phải chờ bàn quá lâu",11,2,0,0,0
5 sao,"quán mát mẻ, nhân viên thân thiện, đồ ăn ngon",10,2,2,2,0
5 sao,"ngon, nhân viên nhiệt tình, đồ ăn lên liên tục.",10,2,2,0,0
1 sao,ngày 11082025 vào lúc 7g tối. nhân viên phục vụ quá tệ nhân viên va trúng khách hàng nhưng không hề xin lỗi còn thái độ lườm liếc. đồ ăn thì fill lên ít đã vậy còn không tươi. thời gian người ta vào trễ hơn nhưng trên bill lại ghi sớm hơn thời gian đó.,56,1,1,0,0
5 sao,đồ ăn ngon tuyệt vời,5,2,0,0,0
5 sao,quán phục tốt nhân viên nhiệt tình đồ ăn ngon lắm nhé,12,2,2,0,0
5 sao,"không gian ổn sạch sẽ, món fill nhanh, ngon nhé",10,2,0,2,0
5 sao,thái độ nhân viên siêu tốt,6,0,2,0,0
5 sao,đồ ăn ngon nhân viên thân thiện nhiệt tình,8,2,2,0,0
5 sao,"dokki ở đây view đẹp nhé, sống ảo được không, đồ ăn ngon, 10 điểm",15,2,0,2,0
5 sao,"đồ ăn ngon, nhiều, phục phụ dễ thương",8,2,2,0,0
5 sao,"quán sạch sẽ, nhân viên nhiệt tình đồ ăn ngon ạ",13,2,2,2,0
5 sao,"lần đầu tiên mình ăn dooki ở đây mình thấy ở đây ổn, nhân viên cũng khá là nhiệt tình",19,0,2,0,0
5 sao,"nhân viên thân thiện, đồ ăn feel liên tục, ngon, sạch sẽ",12,2,2,2,0
5 sao,"đồ ăn ngon, thái độ nhân viên tốt",8,2,2,0,0
5 sao,"đồ ăn ngon, nvien phục vụ nhiệt tình",8,2,2,0,0
5 sao,"trải nghiệm tốt, đồ ăn và nơi sử dụng vệ sinh sạch sẽ. hài lòng với cách phụ vụ của nhân viên.",22,0,2,2,0
5 sao,tuyệt dời hong có chỗ chê nhé,7,0,0,0,0
5 sao,"không khí nhộn nhịp, đồ ăn ổn la nhân viên nhiệt tình",12,3,2,2,0
5 sao,ăn ngon nhân viên nhiệt tình,6,2,2,0,0
5 sao,đồ ăn ngon đã ăn nhiều lần,7,2,0,0,0
