place_name,user,rating,time,text
Cơm Gà Chị Tư - Hoàng Diệu,Thomas Nguyen,3 sao,4 năm trước,"Đồ ăn oke, cơm canh vừa miệng.
Giá 60 cành cho 1 dĩa cơm hơi cao.
45k-50k tg xuyên ủng hộ"
Cơm Gà Chị Tư - Hoàng Diệu,Tj Nguyễn,3 sao,một năm trước,Không phải là sở thích của tôi
Cơm Gà Chị Tư - Hoàng Diệu,Thao Nhi Nguyen Ly,3 sao,một tháng trước,"Mình ăn ở đây từ năm 2022 rùi, và rất thích vị cơm ở đây, quán sạch sẽ, nhưng thật sự thất
vọng khi quay lại vào ngày hôm nay. Không gian sạch mát, đồ ăn thì vẫn ngon, nhưng chị phục vụ mới đeo kính cọc thật sự ấy, làm mình sợ qué"
Cơm Gà Chị Tư - Hoàng Diệu,James Ryu,3 sao,5 tháng trước,"Ưu điểm: Vị ổn. Nhược điểm: Mùi hơi nồng ngay khi vừa bước vào.
Họ không chấp nhận thẻ tín dụng. ㅠㅠ. Thêm nữa, họ còn tính thêm thuế. Tôi không hiểu mức thuế 4,5%."
Cơm Gà Chị Tư - Hoàng Diệu,Thao Nguyen,4 sao,5 tháng trước,"Cơm gà ở đây có nhiều lựa chọn, gà ta có luôn. Để bữa trưa đơn giản và nhanh gọn mình chọn cơm gà hấp mắm nhỉ đùi gà góc tư và chọn cơm chiên. Gà mềm, nêm vừa vị, ăn với cơm chiên kèm đồ chua ngon, thích canh rong biển ở đây.
Quán nhỏ nhỏ nhưng mát và sạch sẽ, món lên cũng nhanh."
Cơm Gà Chị Tư - Hoàng Diệu,Trung Nguyễn Bá Thành,4 sao,5 tháng trước,"Trải nghiệm rất ổn ở quán. Cơm xanh ngon, vừa ăn không khô, thơm nhẹ nhưng hơi nguội chắc do mình check in khá trễ (tầm 8h tối) bù lại gà chiên rất nóng xẻ ra bốc khói kết hợp rất ổn với sốt cà ri ăn, ngoài racòn rất nhiều loại sốt khác …"
Cơm Gà Chị Tư - Hoàng Diệu,Tuấn Tú,4 sao,5 tháng trước,"Không gian quán nhỏ có máy lạnh ngồi cũng không nóng lắm nhất vào buổi trưa !
Quán nhỏ tầm khoảng 5-6 bàn
Về cơm thì minhgọi một phần cơm gà góc tư được chọn sốt theo ý muốn của bản thân …"
Cơm Gà Chị Tư - Hoàng Diệu,hưng trịnh,4 sao,6 tháng trước,"Lần đầu ăn cơm gà ở quán, mình gọi cơm gà xé ăn thử thì thấy đồ ăn khá ổn. Gà dai không bị bở, sợi gà xé to không quá vụn vặt, mình đánh giá là được khá nhiều gà xé đối với giá phần là 40k. Điểm cộng là đồ chua ngon, quán sạch sẽ, phục vụ oke. Điểm trừ có lẽ là phần cơm hơi ít."
Cơm Gà Chị Tư - Hoàng Diệu,Fu Darius,4 sao,5 tháng trước,"Thức ăn ok, không gian quán nhỏ, có máy lạnh nhưng không cách biệt với bếp nên ám mùi dầu chiên lên quần áo rất kinh khủng."
Cơm Gà Chị Tư - Hoàng Diệu,Nupa Kami,4 sao,11 tháng trước,"Tôi là người đam mê quán này tới nỗi ng thân vô SG là dẫn đi ăn. Nhưng gần đây sao chất lượng nó cứ tệ tệ sao á, quán cũng vắng dần?
Cơm khô, gà khô. Mong quán nhìn nhận lại và điều chỉnh để sớm về phong độ nhé"
Cơm Gà Chị Tư - Hoàng Diệu,AS,4 sao,một năm trước,"Gà của tôi hơi khô và dưa chua không ngon bằng những nơi khác. Canh chua thì hơi chua. Nhưng xét về giá cả thì nhìn chung là 7/10.
Bên trong sạch sẽ và nhân viên phục vụ tốt."
Cơm Gà Chị Tư - Hoàng Diệu,Tran nguyen Khoa hung,4 sao,một năm trước,Quán đồ ăn ngon nhất là salad ức gà đa dạng phục vụ nhiệt tình tư vấn rõ ràng nhưng điểm trừ máy lạnh quá nóng ngồi ăn mất ngon luôn nên gắn máy lạnh khác  . Nên đi 4 ngưởi đc giảm 10% còn k là oder grab ăn cho rẻ dc giảm giá
Cơm Gà Chị Tư - Hoàng Diệu,Hoàng Syd,4 sao,4 tháng trước,"Đồ ăn ngon, cơm gà chiên giòn ăn cùng sốt hợp vị."
Cơm Gà Chị Tư - Hoàng Diệu,Như Hồ,4 sao,Thời gian chỉnh sửa: 9 tháng trước,"Không gian sạch và thoáng mát, thức ăn tươi, cơm hơi dẻo, nếu cơm tơi sẽ ngon hơn."
Cơm Gà Chị Tư - Hoàng Diệu,Phuong Mai Vo,4 sao,2 năm trước,"ngày nào đi làm cũng đi ngang qua đây, thấy bên ngoài decor lạ lạ hay hay nên cũng muốn ghé thử:
- đồ ăn: mình gọi 1 cơm lá é gà chiên, 1 cơm lá é gà mắm tỏi với sauce lá é, hạt …"
Cơm Gà Chị Tư - Hoàng Diệu,Fabrizio Porreca,4 sao,3 năm trước,"Giao hàng gọn gàng, tuy nhiên một đùi gà và cơm thì khô.
Nước sốt rất ngon. Không khuyến khích vì giá cũng cao."
Cơm Gà Chị Tư - Hoàng Diệu,Chu Nhật Duy,4 sao,11 tháng trước,Đủ ngon cho 1 bữa tối bên ngoài
Cơm Gà Chị Tư - Hoàng Diệu,HỒNG ĐÀO NGUYỄN,4 sao,10 tháng trước,"Mình ăn trưa và thèm cơm gà nên mở Map tìm thấy quán này gần chỗ mình và bạn. Quán Sạch sẽ, cơm mình đoán nước luộc gà nên hạt cơm ok
Nhưng giá khu vực này cao hơn bình dân xíu từ  70k > nhé , để ăn mỗi ngày thì …"
Cơm Gà Chị Tư - Hoàng Diệu,Phạm Nguyễn Hải Nam 0133-,4 sao,10 tháng trước,Được review bảo ngon nên ghé thử và không sai lầm khi ghé quán ăn thử cơm gà rất ngon không bị khô.
Cơm Gà Chị Tư - Hoàng Diệu,Dylan Tran,4 sao,một năm trước,"Mình chọn combo 1 mắm tỏi và 1 mắm nhĩ, gọi thêm một phần mỳ và canh lá giang cho no bụng. Cảm nhận chung là khẩu phần đầy đặn, phù hợp với tầm giá 80-100k/người. Hơi ít cơm xíu nhưng bù lại miếng đùi gà to bự chảng, với lớp vỏ ngoài được …"
Cơm Gà Chị Tư - Hoàng Diệu,Kien Nguyen,4 sao,một năm trước,"Gà ăn mềm, ướp ăn vừa miệng, không quá mặn. Cơm chiên không nhiều dầu, ngon và mềm. Canh rong biển thịt bằm ngon, nhiều rong biển và thịt. Giá cả hợp lý ở ngay trung tâm Q4. Phục vụ nhanh nhẹnh và nhiệt tình. Quán hơi ít bàn nhưng mát mẻ dù ăn buổi trưa. Sẽ ghé tiếp nếu có dịp đi ngang qua."
Cơm Gà Chị Tư - Hoàng Diệu,J P,4 sao,một năm trước,Gà rán tuyệt ngon với giá cả phải chăng. Phục vụ nhanh chóng và thân thiện.
Cơm Gà Chị Tư - Hoàng Diệu,Hai Td,4 sao,5 năm trước,Cơm ngon/giá
Cơm Gà Chị Tư - Hoàng Diệu,Toan Nguyen,4 sao,4 năm trước,Ăn cũng được.
Cơm Gà Chị Tư - Hoàng Diệu,Uyên Phương,4 sao,một tuần trước,"Nhân viên chưa linh hoạt xử lý vấn đề, đồ ăn ok"
Cơm Gà Chị Tư - Hoàng Diệu,Dy,4 sao,3 tuần trước,"Cơm gà ngon, nhưng nv chưa được trading trước khi phục vụ khách, nv nói chuyện ồn ào giỡn trong khi có khách"
Cơm Gà Chị Tư - Hoàng Diệu,Tuyen Lam,4 sao,2 tháng trước,"Nếu bạn đang tìm một quán cơm gà ngon – no – giá phải chăng ở Quận 4 thì Cơm Gà Chị Tư trên đường Hoàng Diệu là một địa chỉ khá đáng để ghé thử.
Quán mang phong cách bình dân, không gian đơn giản nhưng sạch sẽ, phù hợp cho …"
Cơm Gà Chị Tư - Hoàng Diệu,YU YU,4 sao,một năm trước,"Một quán ăn ""gà + cơm"" địa phương~

Cơm gà~ …"
Cơm Gà Chị Tư - Hoàng Diệu,김우겸,4 sao,5 năm trước,"Tôi thường xuyên đi ngang qua đường Hoàng Diệu và cuối cùng cũng ghé vào vì thấy quán sạch sẽ. Đồ ăn và giá cả đều ngon đến bất ngờ. Gà rán được chế biến rất ngon, da giòn rụm và hấp dẫn. Hiện đang có chương trình khuyến mãi (bắt đầu từ …"
Cơm Gà Chị Tư - Hoàng Diệu,Malayan Tapir (Baku),4 sao,một năm trước,"Tôi đã ăn trưa.

Món ăn là gà với nước sốt ngọt và cay. …"
Cơm Gà Chị Tư - Hoàng Diệu,toan duc,5 sao,2 tháng trước,"Đồ chua ngon, gà chiên giòn nên hơi khô bên ngoài, cơm dẻo nhưng này không phải cơm chiên chấm sốt chua ngọt ăn hợp"
Cơm Gà Chị Tư - Hoàng Diệu,tai thanh,5 sao,4 tháng trước,"Món cơm khá ngon,nhân viên nhanh nhẹn,giá cả ok.hộp mua về nhìn vệ sinh và đẹp mắt,ăn ngon mắt ngon miệng."
Cơm Gà Gia Trung,DnE Man,4 sao,5 tháng trước,"Chất lượng ổn so với tầm giá (60k/phần). Các bạn nhân viên nhiệt tình. Quán thoáng mát, có nơi để xe rộng rãi."
Cơm Gà Gia Trung,Thọ Nguyễn Hữu,5 sao,7 tháng trước,"Cơm ngon, gà rất ngon."
Cơm Gà Gia Trung,Huy Tran,5 sao,6 tháng trước,Ngon bổ rẻ nhiệt tình
Cơm Gà Gia Vĩnh - Hải Phòng,MEDIA DH (tanglikevip),1 sao,2 tháng trước,"Cơm gà dở tệ nhất từng ăn, thất vọng nhất trong chuyến đi Đà Nẵng, vào quán thấy khá vắng khách là mình đã nghi rồi. Y rằng cơm ăn dở quá."
Cơm Gà Gia Vĩnh - Hải Phòng,Lộc Ngô,1 sao,2 tháng trước,"Đặt 3 cơm đùi quay vs 1 đùi xé, về nhà mở ra hộp cơm không không có gà xé đâu, liện hệ và nhắn tín với shop thì không nhận được phản hổi."
Cơm Gà Gia Vĩnh - Hải Phòng,vy phanhuynh,1 sao,6 tháng trước,Order cơm gà quán xác nhận xong rồi bảo đợi 20p . đợi 40p ko thấy đâu gọi lại bảo hết cơm . hết thì gọi lại cho người ta ăn cái khác chứ . quán làm ăn ho lao thế à
Cơm Gà Gia Vĩnh - Hải Phòng,Đức Trọng,1 sao,11 tháng trước,"Quán làm việc rất chán. Em shiper đợi đơn nửa tiếng đồng hồ không có. Đơn ghép 2 gà đùi với 1 gà đùi,1 gà cánh. Khách thì đến order 2 gà đùi 5p là có. Làm ăn không biết trước sau. Không tôn trọng người khác."
Cơm Gà Gia Vĩnh - Hải Phòng,đạt trần minh,1 sao,một năm trước,"Lần đầu trải nghiệm nhưng thật sự thất vọng
Cơm chiên hải sản thì nguội.. mực cứng như vừa rã đông
Khách oder mỳ xào cũng phải tư vấn rõ cho khách là giòn nó như thế nào để không …"
Cơm Gà Gia Vĩnh - Hải Phòng,hai le dinh,1 sao,một năm trước,Nge giới thiệu mình chở vợ con xuống ăn . Mới vào nge mùi phân chuột là mình thấy ko linh rồi . Đang ăn thì con gái nói ba ơi trong ly con có con gì nè trời ơi mình nhìn ko lầm là con gián con . Đứng dậy tính tiền ko kịp . Thật thất vọng
Cơm Gà Gia Vĩnh - Hải Phòng,Thục Nhi Lý Vĩnh,1 sao,một năm trước,3 ng ăn mà 2 ng bị đau bụng tới ngày hôm sau chưa hết
Cơm Gà Gia Vĩnh - Hải Phòng,Hue Nguyen,1 sao,một năm trước,;) mình dẫn các bạn nhỏ đi ăn thì nv k cho phép order 1 lần 3 đùi gà quay. Chỉ đc hai phần đùi cho một bàn trong khi mình ăn các chi nhánh khác k có quy định vậy. K hiểu nổi luật. Thái độ kém
Cơm Gà Gia Vĩnh - Hải Phòng,Tuan Nguyen,1 sao,11 tháng trước,"Quán lừa đảo ""Free ship"" trong khi nhà mình cách quán chỉ hơn 1km nhưng vẫn bị thu thêm tiền. Gọi phản hồi thì chủ thái độ, nhắn tin thì không rep!"
Cơm Gà Gia Vĩnh - Hải Phòng,30.Đỗ Văn Tấn,1 sao,11 tháng trước,"đặt giao về mà nhân viên nói chuyện qua đth rất mất dạy, nhân viên tới giao còn chửi người nhận thì chịu rồi"
Cơm Gà Gia Vĩnh - Hải Phòng,Shermaine Kho,1 sao,một năm trước,"Cả tôi và bạn đời đều bị ngộ độc thực phẩm sau khi ăn ở đây, điều kiện vệ sinh rất kém và chúng tôi thậm chí còn nhìn thấy một con gián trên bàn khi kết thúc bữa ăn. Hai ngày sau bữa ăn chúng tôi vẫn còn ốm và không thể tận hưởng phần còn lại của chuyến đi ở Đà Nẵng."
Cơm Gà Gia Vĩnh - Hải Phòng,Thu Nguyễn,1 sao,một năm trước,"Hộp cơm ba chỉ 45k bỏ có tí cơm ăn không no, xin nhiều cơm xíu nv ok cho có rồi rồi lấy hộp có cơm sẵn đóng luôn cho khách không thèm thêm
Tới nhân viên không thèm oder đứngnói chuyện chán chê với nhau rồi mới hỏi khách ăn gì. Nhiều lần như vậy rồi giờ mới đánh giá"
Cơm Gà Gia Vĩnh - Hải Phòng,Tra my Nguyen,1 sao,11 tháng trước,Mua cơm mang về nhân viên đóng gói lại chẳng có tương ớt cho khách
Cơm Gà Gia Vĩnh - Hải Phòng,Thị tâm Nguyễn,1 sao,một năm trước,"Cơm gà ở đây dạo này không ngon ,chất lượng thấp mà giá thành hơi cao so với mặt hằng chung .Ăn Cơm Gà GiaVĩnh 241đường hải phòng ĐaNẵng không bằng cơm ở các tiệm khác"
Cơm Gà Gia Vĩnh - Hải Phòng,Nguyễn Quyên (Nguyễn Thị Bảo Quyên),1 sao,2 năm trước,"tới mua 1 hộp mà nhân viên chê ít không bán hay sao,mặt thu ngân ko niềm nỡ,khinh người,đồ ăn cũng được mà nhân viên tệ,1 hộp gà quay 58k để tiền đi ăn quán khác mà nhân viên niềm nỡ hơn nhiều"
Cơm Gà Gia Vĩnh - Hải Phòng,Đà Nẵng Photography,1 sao,Thời gian chỉnh sửa: 4 năm trước,"Vào quán lúc vắng có 2 bàn đang ăn. Mình gọi 2 đĩa mỳ xào giòn, chờ 20p chưa có thức ăn mà những bàn vào sau ăn gần xong rồi. Nv oder khi nãy hỏi lại mình nãy gọi cơm gì? Rồi qua bếp lặn luôn ko báo có đồ ăn hay không. Chờ thêm 10p vẫn ko …"
Cơm Gà Gia Vĩnh - Hải Phòng,Ngan Luong,1 sao,3 năm trước,"Bạn đừng bao giờ ăn mỳ xào bò ở đây, nước mà quán bảo là nước súp gì gì đó nớ nhớt nhớt k giám đụng đũa. một suất 60k bỏ không, k dám đụng vào"
Cơm Gà Gia Vĩnh - Hải Phòng,Kieu Thaithithanh,1 sao,một năm trước,nhân viên hời hợt gọi món rồi nhưng nhân viên quên oder cho bếp làm. Nhân viên tệ
Cơm Gà Gia Vĩnh - Hải Phòng,Mantranbn Tran,1 sao,4 năm trước,"Càn ngày kém, phục vụ khách như cức, nghỉ thành công lắm rồi hay sao ấy"
Cơm Gà Gia Vĩnh - Hải Phòng,Nhật Hồ Minh,1 sao,6 tháng trước,Phục vụ quá tệ
Cơm Gà Gia Vĩnh - Hải Phòng,do suong,1 sao,một năm trước,Mua hai hộp 120 nghìn mà không co cơm
Cơm Gà Gia Vĩnh - Hải Phòng,Phượt Đại Vương,1 sao,Thời gian chỉnh sửa: 10 tháng trước,"Giá cao, giảm cả chất lượng và số lượng"
Cơm Gà Gia Vĩnh - Hải Phòng,Minh Quốc Nguyễn,1 sao,một năm trước,Quá tệ
Cơm Gà Gia Vĩnh - Hải Phòng,Phú Thiên,1 sao,2 năm trước,Nhân viên nói chuyện thô lỗ
Cơm Gà Gia Vĩnh - Hải Phòng,Nguyễn Thành Nghĩa,1 sao,Thời gian chỉnh sửa: một năm trước,Gà chưa chín hết
Cơm Gà Gia Vĩnh - Hải Phòng,Tính Nguyễn Đức,1 sao,6 năm trước,đéo ngon
Cơm Gà Gia Vĩnh - Hải Phòng,A Nguyen,1 sao,2 tháng trước,"tới trước làm khách sau , đọc món rồi hỏi lại nhiều lần"
Cơm Gà Gia Vĩnh - Hải Phòng,XueZe,1 sao,2 năm trước,"Tôi đến đây với tư cách khách du lịch vì những đánh giá cao, nhưng ngay bàn đầu tiên tôi thấy đã có một con gián đang bò ngang qua. Bàn kế bên còn tệ hơn; gián bò ra từ đĩa tương ớt trên bàn, và còn có cả trên ghế nữa. Tôi đã đến nhiều nhà …"
Cơm Gà Gia Vĩnh - Hải Phòng,RayRayRay Tan,2 sao,3 năm trước,"Tôi bị ngộ độc thực phẩm từ nhà hàng này, và chuyện này hoàn toàn có thể tránh được nếu tôi cảnh giác.

Tình huống: Tôi ghé qua vào buổi chiều để ăn trưa muộn. Nhà hàng vắng tanh và tôi là khách hàng duy nhất. Một dấu hiệu không tốt. Hơn nữa, đó lại là một ngày hè nóng nực bất thường.

Tôi gọi thêm một đùi gà và thêm thịt trắng với phần cơm tiêu chuẩn.

Mặc dù tôi không nghĩ ra sớm hơn, nhưng có lẽ câu chuyện này có thể giúp bạn tránh được vài ngày đau đớn, sốt cao, khó chịu, v.v.

Nước sốt, dưa chua, ớt, tất cả đều được bày trên bàn. Có lẽ nó đã ở đó từ khi nhà hàng mới khai trương.

Tôi không nghĩ nhân viên được cung cấp thực phẩm, đào tạo an toàn như ở Singapore hay Nhật Bản, v.v., nên đây là một sự cố có thể tha thứ được.

Tôi nghi ngờ rằng tôi bị ốm vì ăn nước sốt, thứ được để ngoài trời giữa ngày hè nóng nực, chứ không phải từ thịt gà. Thịt gà thì ổn, nước sốt thì dở.

Có lẽ nó đã bị mốc meo suốt cả buổi sáng và buổi chiều, nên gây ra vấn đề.

Vì vậy, trước khi ăn nước sốt để trên bàn cả ngày, hãy cân nhắc yêu cầu lấy nước sốt từ tủ lạnh hoặc làm mới. (-1 điểm vì nhà hàng này đã hoạt động lâu năm và đây chắc chắn không phải lần đầu tiên)

Đồ ăn: Về mặt thưởng thức, nó vẫn vậy. Cơm gà kiểu Việt Nam. Không có gì đặc biệt nhưng cũng không tệ.

Thanh toán: cực kỳ khó khăn. Mặc dù họ sử dụng máy POS kỹ thuật số và xuất hóa đơn bằng lời nói hoặc trên màn hình, họ không thể tìm thấy mã QR mà không cần phải gọi quản lý. Vậy nên họ thiên về tiền mặt.

Việc không nhận được hóa đơn giấy hơi kỳ lạ nhưng tôi mừng vì không bị phơi nhiễm BPA từ giấy nhiệt. (Trung lập)

Nhìn chung: Điểm trừ 3⭐️ cho nhà hàng về vấn đề đã đề cập ở trên. Một nhà hàng năm sao cần cải thiện về công thức, lễ tân, dịch vụ và sự bất tiện khi thanh toán.

Liệu tôi có quay lại không? Ngay cả khi không có vụ ngộ độc thực phẩm thì cũng không. Đồ ăn không đủ hấp dẫn để tôi phải ăn lại lần nữa."
Cơm Gà Gia Vĩnh - Hải Phòng,luu luu,2 sao,một năm trước,"Phần gà luộc có vẻ là…
Mình gọi thêm canh rong biển mà gọi 2 lần! Ăn xong mới mang ra!
Gà mềm, quán sạch sẽ!"
Cơm Gà Gia Vĩnh - Hải Phòng,Tịnh Đặng,2 sao,một năm trước,Thái độ phục vụ của chủ không tốt. Nhóm vừa mới đặt phần cơm và có thay đổi nhỏ thì chủ lấy lí do đã tạo order và không muốn thay đổi. Ngoài ra khi cả nhóm chúng tôi chỉ có 1 thành viên muốn dùng thêm đồ uống thì cố tình phớt lờ và tôi phải nói lại đến lần thứ 3 mới được. Tôi rất thất vọng với thái độ phục vụ như vậy
Cơm Gà Gia Vĩnh - Hải Phòng,Minh Hà Lộc,2 sao,3 năm trước,"thái độ phục vụ của quán càng ngày càng tệ, trước giờ mình vẫn hay đến quán ăn

ship cơm về dặn không hành thì lần nào cũng bỏ hành tây vào trong khi mình không …"
Cơm Gà Gia Vĩnh - Hải Phòng,Phương Hoài,2 sao,3 năm trước,"Cơm gà ở đây thì ngon
Đánh giá 2⭐️ Vì cách phục vụ của nhân viên... quá tệ"
Cơm Gà Gia Vĩnh - Hải Phòng,Nghĩa Thái,2 sao,6 năm trước,"Lúc nào cũng nguội lạnh. Ăn 3 lần rồi. Ko như bên Hoàng Diệu. Trưa nay thậm chí nói làm nóng và giòn cho a, vẫn bưng ra nguội ngắt. Ko ăn ở đây nữa."
Cơm Gà Gia Vĩnh - Hải Phòng,ngọc phương cute,2 sao,một năm trước,Mua 3 hộp cơm mà ko bỏ canh cơm thì khô
Cơm Gà Gia Vĩnh - Hải Phòng,Trung Lê Văn,2 sao,7 năm trước,"Tạm, ăn hơi nhiều dầu mỡ"
Cơm Gà Gia Vĩnh - Hải Phòng,Thiên Nguyễn,2 sao,7 năm trước,"Tạm được, thái độ k tốt"
Cơm Gà Gia Vĩnh - Hải Phòng,Góc của Nhi,2 sao,2 tháng trước,"Thấy mọi người khen lắm mà thấy không hợp. Giá quá cao so với độ ngon của món ăn. Cơm rời, khô queo, nguội ngắt, không có hạt giòn như cơm rang bình thường mình hay ăn. Đùi gà thì ngon, gà xé ăn dở ẹc. Canh rong biển thì 10đ, ngon, nhiều. Mình đặt ship, đóng hộp xịn xò. Chỉ ăn 1 lần duy nhất để trải nghiệm. Sẽ không ăn lại."
Cơm Gà Gia Vĩnh - Hải Phòng,Tuấn Trần,3 sao,3 năm trước,"Cơm hơi nguội và đồ ăn cũng bình thường nếu không muốn nói là không được ngon. Canh rau chỉ bỏ rau và chan nước nóng vào, rau còn chưa chín mà xanh lè chả ra cái vị gì."
Cơm Gà Gia Vĩnh - Hải Phòng,Nexora Valor,3 sao,một năm trước,"Quán có mùi hôi ẩm đặc trưng, rất khó chịu. Nhân viên ko nhiệt tình."
Cơm Gà Gia Vĩnh - Hải Phòng,Bui Trung Kien,3 sao,7 năm trước,"Ngon, phục vụ tận tình, giá ok"
Cơm Gà Gia Vĩnh - Hải Phòng,Quyền Hoàng,3 sao,6 năm trước,Menu ngay trên tường nhìn rất dễ. Cơm gà chiên ăn rất tệ (theo ý kiến của mình) cơm khô gà chiên cũng khô (khô cả trong lẫn ngoài chứ không ngoài giòn trong mềm như ăn ở tiệm khác).  Trứng ốp thì non và khá nhiều mỡ. Mình ăn xong về nhà có cảm giác đầy bụng. Giá cả thì vừa phải.
Cơm Gà Gia Vĩnh - Hải Phòng,Thanh Lâm Trần,3 sao,2 năm trước,"Nhân viên phục vụ kém , không niềm nở với khách hàng , thái độ khoing chuyên nghiệp"
Cơm Gà Gia Vĩnh - Hải Phòng,Tenyu,3 sao,một năm trước,"Bưng nhầm đồ ăn cho mình, đúng cái loại đắt ko ngờ"
Cơm Gà Gia Vĩnh - Hải Phòng,Đỗ Đình Thi Ròm Photography,3 sao,7 năm trước,Cơm cũng tạm được thôi!
Cơm Gà Gia Vĩnh - Hải Phòng,savaspeed records singh,3 sao,10 tháng trước,Cơm trong món ăn của chúng tôi có vẻ không tươi
Cơm Gà Gia Vĩnh - Hải Phòng,Hai Tran,3 sao,7 năm trước,Cơm bình thường.  Không dở cũng k nói là ngon
Cơm Gà Gia Vĩnh - Hải Phòng,Kim Thiên Nguyễn Huỳnh,3 sao,6 năm trước,Cơm gà thật là ngon ! Mình thích lắm  !
Cơm Gà Gia Vĩnh - Hải Phòng,Harish Chouhan,3 sao,7 năm trước,Đồ ăn ngon và sạch sẽ hơn những nơi có giá tương tự.
Cơm Gà Gia Vĩnh - Hải Phòng,Quân Quốc,3 sao,6 năm trước,Cơm ngon phục vụ cũng ổn
Cơm Gà Gia Vĩnh - Hải Phòng,Luke Huynh,3 sao,7 năm trước,"Không tệ lắm, nhưng cần cải thiện thái độ phục vụ."
Cơm Gà Gia Vĩnh - Hải Phòng,Ngọc Mai Xuân,3 sao,7 năm trước,binh dân
Cơm Gà Gia Vĩnh - Hải Phòng,Đặng Dũng,3 sao,7 năm trước,Phục vụ cực kỳ lâu.
Cơm Gà Gia Vĩnh - Hải Phòng,tuyến trần,3 sao,6 năm trước,Cơm gà ngon
