place_name,user,rating,time,text
Gà nướng lu Việt Hương 2,Hien Nguyen,5 sao,một năm trước,"Món ăn đa đạng,  gà nướng khá ngon. Có cả ốc,  lẩu...  giá thành rẻ, quán rộng rãi, có chỗ đậu oto. Phù hợp họp mặt gia đình bạn bè."
Gà nướng lu Việt Hương 2,Vũ,3 sao,Thời gian chỉnh sửa: một năm trước,"Quán mặt bằng đường lớn, rộng rãi, thoáng.
Ngoài gà nướng lu có nhiều món từ từ rừng tới biển.
Gà nướng 200k/con giá bình dân nên khó thể ngon.
Các món khác chưa thử."
Gà nướng lu Việt Hương 2,Yuan Yobino,5 sao,2 tháng trước,"Mặt tiền quán ngay phạm vi ngã 6 Phạm Văn Đồng vs Nguyễn Kiệm, không khí thoáng và rất đẹp, môi trường sạch sẽ, nhân viên nhiệt tình và hỗ trợ rất tốt, cảm ơn quán rất nhiều vì sự trải nghiệm ăn uống và phục vụ"
Gà nướng lu Việt Hương 2,Nguyen Van Hau,5 sao,một năm trước,"Một quán nhậu bình dân đa dạng mồi nhậu, giá cả phải chăng, hôm ghé lần đầu món gà nướng lu rất được, nhìn cảm quan mọi thứ sạch sẽ từ ngoài quán vào trong wc, nhân viên nhanh nhẹn"
Gà nướng lu Việt Hương 2,Sheep Sheep,5 sao,một năm trước,"Gà ngon lắm, mình tới lúc trưa nên gà vừa nướng xong, rất ngon và thơm, da giòn nóng. Em nhân viên dễ thương hiền phục vụ tốt. Bánh bao chiên ngon thơm giòn. Ăn xong mình được tặng thêm dĩa dưa hấu tráng miệng nữa 10 điểm. Lần đầu khá ấn tượng. Mình sẽ quay lại 👍🏻👍🏻"
Gà nướng lu Việt Hương 2,Thành Nguyễn,5 sao,2 năm trước,"Tuyệt vời ăn việt hương từ nhỏ ở lê quang định qua việt hương 2 thây thay đổi từ nhân viên lay out phục vụ lúc đầu thấy vắn khách xong sau thay đổi layout vào ăn dính ngay, kêu ba món gỏi bò , gà nướng, long nò xào cải chua hiện tại đay chỗ nhậu thấy ngon nhất, nếu có update hay thay đổi menu đừng bỏ gỏi bò và lòng xào cải chua nha, tỉ lệ đồ ăn rất tuyệt"
Gà nướng lu Việt Hương 2,photo NHƯ,5 sao,6 tháng trước,"Món ăn rất ngon , giá rất hợp lý , sẽ giới thiệu đến mọi người ."
Gà nướng lu Việt Hương 2,việt anh nguyễn,5 sao,4 năm trước,"Nằm ngay đầu đường Phạm Văn Đồng, gần bùng binh ngã sáu
Mặt tiền rộng rãi, có bãi giữ xe máy và cả ô tô. Có mái che không sợ mưa gió. Bảo vệ ghi thẻ đầy đủ.

Phục vụ nhiệt tình, nhanh nhẹn. Quán vệ sinh sạch sẽ. Có màn hình lớn các hướng chiếu phim hoặc bóng đá phục vụ nhu cầu của thực khách.

Gà nướng rất ngon, còn giữ lại được nước và mỡ, không bị khô như những chỗ khác. Các món xào và lẩu gà cũng ngon, hợp khẩu vị. Nước chấm và rau ăn kèm rất hợp.

1 con gà nướng 150k
Một bữa ăn uống tẹt ga, gà no bia say cho 2 người khoảng 400k, quá rẻ 😁"
Gà nướng lu Việt Hương 2,Huy Đỗ,4 sao,2 năm trước,"Gà công nghiệp nên thịt bỡ, mềm. Nước chấm chỉ 2 loại muối ớt tắt với sốt giống chinsu. Nhà hàng rộng rãi thoải mái.
-1₫ cho sự vô lý. Order thêm bánh bao thì nói là bánh bao chỉ bán kèm với phần gà.
- Tạm được"
Gà nướng lu Việt Hương 2,Võ Thị Thùy Linh,5 sao,một năm trước,"Quán ăn có không gian thoáng mát và sạch sẽ nha, đồ ăn lên nhanh và nhân viên phục vụ nhiệt tình, chăm sóc khách hàng chu đáo. Mọi người nên ghé thử để trải nghiệm. Quán có tổ chức tiệc  sinh nhật.. trang trí hoành tráng."
Gà nướng lu Việt Hương 2,phương đỗ,2 sao,3 năm trước,"Đến đây để ăn gà thì chỉ nên ăn gà thôi. Gà nướng mà ngon mềm, không bị khô. Các món khác đừng ăn, không có đáng. Sụn gà còn nguyên mỡ, thịt lẫn vào. Gỏi xoài thì được dĩa nhỏ xíu. Dồi trường hấp gừng thì như luộc và dồi thì nằm ở đoạn không ngon, cắt mỏng tang vài miếng quá là mắc mỏ. Không như các nhà hàng khác dồi chọn ở đoạn to, ngon, trắng, giòn còn ở đây thì ngược lại. Lẩu gà cũng không có gì đặc sắc nên nói chung đến đây thì chỉ nên ăn gà nướng. Bãi giữ xe rộng kế bên. Quán ngay đầu Phạm Văn Đồng rất dễ đi."
Gà nướng lu Việt Hương 2,Dũng Phạm,4 sao,một năm trước,"Thức ăn ngon, nói chung món ăn ở mức vừa ngon. Chưa tìm ra đặc trưng của quán"
Gà nướng lu Việt Hương 2,Hoangkhanhbc Nguyen,4 sao,một năm trước,"Gà ngon , nướng thơm , ngồi ăn hơi ám khói xí kkk 8/10"
Gà nướng lu Việt Hương 2,Võ Thị Thùy Linh,5 sao,2 năm trước,"-- Gà quán này ngon 10₫ nhé mng nên ghé ăn thử, quán ms sửa lại nên món lên nhanh hơn trước.
-- Không gian rộng rãi, bãi xe thoáng."
Gà nướng lu Việt Hương 2,Thuy Uyên,1 sao,5 tháng trước,Không biết quán có ngon không nhưng thái độ nhân viên quá coi thường khách ! Em đậu xe ở ngoài đi vô bạn nhân viên áo trắng thấy em rồi vẫn làm ngơ quay qua chỗ khác ! Bạn áo cam đeo kính lúc e vô sâu bạn cũng thấy vẫn làm ngơ ngồi nchuyen với bạn áo trắng đang đứng ! Em hỏi e muốn Oder món mang về thì lẻ ra bạn phải Oder ! Bạn kiu em Oder bên kia kìa c ! Qua tới bên kia hỏi thì chú có bảo Oder vô quán ! E kiu ủa sao nhân viên trỏng kiu con qua đây ! Xong chú rất dễ thương kiu là v con ngồi đây đi chú vào lấy menu ! Thái độ nhân viên gì mà kì cục v ! Trời thì nắng ! E mua e trả tiền chứ chưa xin hay lấy gì mà thái độ như đuổi khách z ! Nên e tức em bỏ đi luôn
Gà nướng lu Việt Hương 2,Hong Thanh,5 sao,2 năm trước,"Giá cả phải chăng.
Đồ ăn cực kỳ dính, nhóm mình gọi gà nướng, giò heo chiên, gỏi bò, dồi sụn, sụn gà chiên, lẩu Thái, mỗi thứ 2 phần và mỗi người 1 lon nước ngọt, gọi món hơi dư nên ăn no banh bụng, xin đóng hộp đem về luôn.
Thực đơn để nhậu hay để hội họp nhóm bạn bè đều ổn.
Nhóm đi 10 ng giá 2tr2, khá ổn.
Không gian quán mới tu sửa, sạch sẽ khang trang.
Giữ xe miễn phí.
Nhân viên phục vụ rất nhiệt tình, tư vấn món ăn, hỗ trợ cho lẩu, dọn đĩa nhanh, tự giác."
Gà nướng lu Việt Hương 2,Duyên Lý Nhã,1 sao,6 tháng trước,"(17-21h 29/7)
Lên món chậm. Đồ ăn chả ngon lành gì. Món đầu tiên lên đã nguội ngắt. Nhân viên thì hời hợt, đề nghị cấp máy trợ thính cho mấy chị gái đi chứ làm ăn chán đ chịu được, mỗi việc lấy đá cho bàn cũng lấy 1 nửa còn lại kệ luôn khỏi lấy nữa🙂. Món có chấm bánh mì toàn đợi phải kêu mới đem ra mà đem cũng chậm? Đồ ăn trung bình thôi nhưng nhân viên làm mắc chán nên t cho 1 sao. Đứng nói chuyện bấm điện thoại check mes thì lẹ còn kêu với lấy đồ thì thua cả con nít cấp 2. Sẽ k bao giờ quay lại."
Gà nướng lu Việt Hương 2,Lavender Sarah,5 sao,2 năm trước,"Nhân viên dễ thương lắm nè, món ăn đa dạng ngon miệng. Sẽ comeback nhan cả nhà"
Gà nướng lu Việt Hương 2,Hậu Phạm,1 sao,một năm trước,Phục vụ không chu đáo. Gọi món 30p chỉ có mỗi 1 món cơm chiên. Gọi thêm chén xì dầu chờ thêm 10p chưa có.
Gà nướng lu Việt Hương 2,Lợi Thư,3 sao,2 năm trước,"Không gian thoáng. Các bạn nhân viên nhiệt tình.
Bánh bao ăn kèm bị nguội."
Ong Nâu Spaghetti,Phúc Thịnh Nguyễn,5 sao,4 tháng trước,"Mình được vợ giới thiệu quán ruột của vợ khi còn học ở Sài Gòn, mình ấn tượng với chất lượng món mỳ ý của quán, sốt rất ngon, mì mềm và thơm. Mình sẽ còn quay lại ủng hộ khi có cơ hội quay lại Sài Gòn. Các bạn nhân viên cũng rất vui vẻ."
Ong Nâu Spaghetti,Uyên Phan Ngọc Khánh,5 sao,3 tuần trước,"quán ruột nên thèm đồ Âu là auto tấp vào. Spaghetti ngon, sốt thấm, không biết chọn món gì thì cứ mỳ ý xúc xích cay mà làm tới.
Beefsteak mềm, không bị khô. Quán làm đơn giản mà nhìn sang"
Ong Nâu Spaghetti,Trần Việt Trinh,5 sao,một tháng trước,"Ăn Ong Nâu từ lâu rồi mà hương vị vẫn không đổi, rất là ngon và giá cả hợp lý nữa.
Mấy bạn phục vụ rất dễ thương, nhiệt tình và nhanh nhẹn
Lên món cũng nhanh luôn"
Ong Nâu Spaghetti,Mr Gun Vlog,1 sao,5 tháng trước,"Đã thay đổi bếp và đổi chủ hay sao mà ăn dở và bày trí không còn như ngày xưa. Hương vị cũng khác hẳn. Ngày xưa có tỏi, rau nước xốt nhìn rất bắt mắt, hiện tại ăn không ngon mà không đẹp đã vậy giá còn tăng. 252k cho phần này."
Ong Nâu Spaghetti,ngan thi,5 sao,4 tháng trước,"Ăn nhiều lần rồi, kết mì sốt kem bên đây ngon quãi chưởng. Giá cũng tốt nữa. Phục vụ nhanh, lịch sự sạch sẽ. Mong quán đc nhiều ng biết đến hơn"
Ong Nâu Spaghetti,Linh Kiều,5 sao,5 tháng trước,"Một trãi nghiệm tốt ở đây
Mình khá thích quán , không gian yên tĩnh , đồ ăn ở đây khá hợp với mình , mình thích bò ở đây đặc biệt là sốt chấm . Đi đúng hôm trời mưa to thì thấy các bạn nhân viên dể thương nhiệt tình, mang cất mũ bảo hiểm cho. Mình đi 2 người nên không kêu được nhiều nhưng nhìn menu thấy nhiều sự lựa chọn , giá cả cũng khá ổn 🫶🫶"
Ong Nâu Spaghetti,Thu Pham,5 sao,4 tháng trước,"Đồ ăn ngon, giá cả phải chăng, trang trí đẹp. Sẽ giới thiệu với bạn bè và quay lại để thử thêm các món khác."
Ong Nâu Spaghetti,Phạm yến Osaka,1 sao,5 tháng trước,"Tệ!
Bò Mỹ thiệt đó mà cắt vụn. (3 miếng mỏng dính mà note 220g bò) Mỏng. Quá chín.
Sốt phomai ... Nguội lạnh, tanh tanh, loãng lèo, 1 ng thích ăn sốt phomai như m ko chấp nhận đc sốt này. Tệ hại.
Giá bình thường. Đắt so với chất lượng. Tiếc tiền ráng ăn hết chứ dở quá
Bonus thêm rau củ lạnh tanh như đút trong tủ lạnh ra.
1 trải nghiệm cực kỳ tệ.
Đc cái cửa hàng sạch, ít khách nên cũng thoải mái
Có 2 nv quầy kiêm bếp 😂"
Ong Nâu Spaghetti,Ngân Ngô,1 sao,5 tháng trước,"Đổi bếp nấu rồi hay sao ăn và trải nghiệm rất tệ . Trước đây ăn rất ngon và ấn tượng mình ở xa nên nay ghé chi chánh lê văn sỹ thì 8g30 đã đóng cửa . Chạy qua chi nhánh gò vấp có mở nên ghé vào củng là chi nhánh trước mình ghé ăn ngon . Hôm nay bưng ra mình phải sượng thì phần 129k/1p  size M bò như ảnh ( có kèm bánh mì ) .Trang trí sơ sài , khoai như đồ cấp đông lấy ra chiên sơ lại vẩn còn nguội . Đọc review thì nghe bảo mới khai trương lại 4-5 tháng nay thôi nhưng nếu chỉ lấy tiếng của người bếp xưa hay chủ cũ và bán theo vậy thì chắc không ổn vì chất lượng & trải nghiệm chủ & bếp mới quá dở"
Ong Nâu Spaghetti,Tra Le,5 sao,4 tháng trước,"Hôm nay mình trải nghiệm bò Mỹ sốt phô mai Ngô, ngon và vị đậm đà, trình bày món ăn nhìn sạch đẹp… 10 điểm"
Ong Nâu Spaghetti,Kevin mobile Trần,5 sao,4 tháng trước,"Đồ ăn rất ngon, nv phục vụ nhiệt tình dễ thương. Rec nha 😍"
Ong Nâu Spaghetti,Khắc Huy Lê,5 sao,một năm trước,"Mình đã có một trải nghiệm tuyệt vời tại Ong Nâu Spaghetti. Quán có không gian ấm cúng, trang trí nhẹ nhàng và dễ chịu. Nhân viên ở đây rất nhiệt tình và thân thiện, luôn sẵn sàng hỗ trợ mình lựa chọn món ăn phù hợp.
Điều ấn tượng nhất chắc chắn là món Spaghetti. Sợi mì vừa dai vừa mềm, sốt được nêm nếm rất đậm đà, đặc biệt là sốt bò bằm kiểu Ý – hương vị cực chuẩn. Mình cũng đã thử thêm món Spaghetti hải sản và phải nói là tươi ngon, đậm đà, không thể chê vào đâu được.
Giá cả ở đây cũng rất hợp lý, phù hợp với chất lượng món ăn và dịch vụ. Nếu bạn là fan của ẩm thực Ý, đặc biệt là Spaghetti, thì Ong Nâu Spaghetti chắc chắn là một điểm đến không thể bỏ qua. Chắc chắn mình sẽ quay lại nhiều lần nữa!"
Ong Nâu Spaghetti,Truc Hong Phuong,1 sao,6 tháng trước,"Nhà hàng gì mà giờ cao điểm đúng 1 bạn phục vụ, đợi cả 15p vs 1 ly trà đá, pv order bàn trc 2 ly nước xong tưởng qua order bàn mình, ko , vào làm nước xong bàn đó mới ra order, gọi ko ai nghe,  tưởng đâu gọi trà đá lên lẹ , đâu bạn đó vào bếp làm món mì , bò, salad r mới đem trà ra, dịch vụ quá tệ, mì ý thì vụng nát, hỏi thì xào quá chín, chín cũng ko vụng đâu nhé😏, trừ khi phần thừa lúc luộc xong, bò dai nhách đã medium, rau củ luộc thì cứng, salad dc mỗi rau lolo, thêm vài cục bánh mì vụng chiên, ăn mì ý sốt cay tưởng đâu sốt chua ngọt, ko cay, xin ớt thì ko có, má ơi, nước sốt nào cũng quá ngọt 👎🏾"
Ong Nâu Spaghetti,Vy Tống Triệu,5 sao,7 tháng trước,"Lần đầu ăn ở đây, k nghĩ là gây ấn tượng tốt như z. Món ăn rất tuyệt luôn á vừa vị thật sự. Rcm mn nên ghé thử nhen ❤️"
Ong Nâu Spaghetti,Truc Hoang,5 sao,10 tháng trước,"Mình rất thích ăn ở đây, vừa chất lượng lại vừa ngon. Đi ăn mỳ ý và bò ở đâu thì 2vc mình luôn chọn nơi đây. Không gian yên tĩnh, trang trí nhẹ nhàng. Mình thích phong cách ở đây. Hôm nay ăn lễ vô tình mình được tặng voucher,nước táo đỏ. Check in tại tiệm còn được bình giữ nhiệt xinh xinh. Nên ghé quán trải nghiệm thử nhé. Lễ mà được tặng quà tùm lum là vui rồi😂"
Ong Nâu Spaghetti,Sa Nguyễn,5 sao,10 tháng trước,"Đồ ăn ngon, nhất là mì ý phô mai bò. Mình ăn Steak size XL đủ 2 người ăn nè, do ăn vào ngày khai trương lại nên được tặng trà táo đỏ với Checkin được bình giữ nhiệt nữa nha!"
Ong Nâu Spaghetti,Han Nhat,5 sao,9 tháng trước,"Nhân viên dễ thương, nhiệt tình. Đồ ăn ngon, giá cả hợp lí, sẽ ủng hộ dài dài 🥰"
Ong Nâu Spaghetti,Huy Duong Ba,5 sao,9 tháng trước,"Quán khá sạch sẽ và mát mẻ.
Món ăn ngon, trình bày đẹp.
Giá cả trên mức trung bình xíu nha. Chấp nhận được.
Thanks"
Ong Nâu Spaghetti,Anh Thư Lê,4 sao,2 năm trước,"m đang phân vân ko biết ăn gì xong đi ngang tấp vào thử chỗ này và thấy ổn nha. Quán nhỏ thôi, trang trí đơn giản nhưng nhiều cây xanh mát mắt. Chú bảo vệ nhiệt tình và nvien nhanh nhẹn. Menu đa dạng , giá mềm tầm 70k/món, món lên nhanh mà m đói nên rất ưng khoản này. Đánh giá 2 phần mì khá ổn dù sốt trg phần mì sốt kem hơi lỏng chút, bò lúc lắc trúng mấy miếng gân dai dù thịt mềm ko bị khô. Tổng bill hơn 200k xíu nhưng ăn đủ no. À quán này nhỏ m thấy nên đi nhóm tối đa 4 ng thôi, couple thì hợp nhất, ko quá ồn nè."
Ong Nâu Spaghetti,Lệ Mỹ,5 sao,9 tháng trước,"Ăn ở đây nhiều lần rồi, giá bình dân so với các chỗ steak khác mà rất ngon nha. Không gian sạch sẽ, thoáng mát. Nhân viên dễ thương, nhanh nhẹn"
Quán Hủ Tiếu Ngọc Nhung,Many Nguyen,4 sao,2 tuần trước,"Điểm cộng là đồ ăn. Món bánh canh cua, hủ tiếu nam vang, bún thái đều ngon.
Điểm trừ là mấy cô chú sẽ dễ quạu và không sạch sẽ lắm (có lẽ do quán đông). À còn nóng nữa vì trong nhà mà, nên mua mang về ăn cho khoẻ =)) mình ăn từ 25k bây giờ là 40k hoặc 60k."
Quán Hủ Tiếu Ngọc Nhung,kha tuyet,5 sao,một tháng trước,"Mình thích bún mắm ở đây. Nước dùng ngon, topping phù hợp với giá tiền"
Quán Hủ Tiếu Ngọc Nhung,Đăng Phúc Nhược,5 sao,một năm trước,"Bún Mắm ở đây là ngon số 1. Hiện tại chưa tìm được quán Bún Mắm ngon hơn. Bún Mắm nấu rất vừa ăn, nước chấm là mắm me đậm đà.
Hủ tiếu ở đây cũng ok, chỉ là hơi lạ miệng.
Bún Thái cũng ngon. Vị chua và ngọt.
Bánh canh cua cũng ok.

Những quán khác nấu nước lèo sẽ bị lỏng hoặc tanh, không đạt trình độ như ở đây!"
Quán Hủ Tiếu Ngọc Nhung,Ngọc Phương Thanh Mai,5 sao,2 năm trước,"Món ăn đa dạng, mình gọi một tô bún thái + một tô bún mắm tổng 110k. Phải nói là rất chất lượng phù hợp với giá tiền. Thử ăn một lần vì thật sự rất ngon."
Quán Hủ Tiếu Ngọc Nhung,Hieu Bui,1 sao,3 tháng trước,"Ăn phát hiện ruồi ra nói chủ quán, chủ quán bơ ko có 1 lời xin lỗi. Mọi người cân nhắc trc khi ăn nhé"
Quán Hủ Tiếu Ngọc Nhung,Dung Huỳnh,5 sao,2 năm trước,"Mình ăn thường xuyên ở đây quán ngon, sạch sẽ, cô chú làm nhanh. Rất hợp vị dân miền tây như mình, nên thử nha mn"
Quán Hủ Tiếu Ngọc Nhung,Thu Phương,5 sao,5 tháng trước,"Đồ ăn ngon thiệt mà công nhận chú trông xe kì kì như mng rv, không gian cũng nóng vs trông hơi dơ :v"
Quán Hủ Tiếu Ngọc Nhung,nhu nguyenthquynh,2 sao,6 tháng trước,"Quán ngon thật sự mình ăn ở đây nhiều lần nhưng mà thái độ của ông chú kia làm mình khó chịu, mình dí ghệ ăn xong ghệ mình cầm điện thoại ra tính tiền mình đi ra theo ( tại mấy lần mấy cô ở đó kiu ra trước tính tiền nên mình đi ra đó ) tự nhiên ông chú đó nói mình “ tính tiền mầy “ nghe câu đó mình sượng liền luôn (tại ghệ mình đang đi ra tính mình đi sau , ổng biết tụi mình đi chung mà ) xong mình có nói và chỉ ghệ mình ( đang đi tính tiền ) “ủa đang đi tính tiền , ủa thường ra kia tính tiền mà “ mới sáng sớm luôn làm mình khó chịu cả ngày ( không phải mình hỗn nói chuyện trống không nhưng mà lúc đó mình cọc vì câu đó luôn á ) . Đi ăn nhiều lần nhưng mà lần đầu gặp ông chú này luôn"
Quán Hủ Tiếu Ngọc Nhung,Quang Anh,5 sao,3 năm trước,"Không gian trong nhà sạch sẽ .Trước có bán hủ tíu khô mà dạo này gọi ko có , chắc quán lười làm .Nhưng đồ ăn thì oke lắm .nước dùng hủ tíu thanh , ngọt .Có hủ tíu nam vang và bún mắm khá ngon, mng nhớ gọi thêm rau muống muối chua chua ngon lắm nha"
Quán Hủ Tiếu Ngọc Nhung,Phát Trịnh,5 sao,2 tháng trước,"Quán hơi nóng chút, nhưng dịch vụ và đồ ăn ngon"
Quán Hủ Tiếu Ngọc Nhung,HAHA,5 sao,2 năm trước,"Ngon xĩu, nên thử bún Thái nha mọi người"
Quán Hủ Tiếu Ngọc Nhung,Vy Cute,4 sao,2 năm trước,"Quán quen mình ăn 7,8 năm từ hồi còn sinh viên.
Giá hợp lý bình dân.
Các món bánh canh cua, hủ tiếu, bún mì hến, thái, đều ngon.
Để xe trong nhà. Phục vụ chu đáo nhiệt tình.
Quán luôn đông."
Quán Hủ Tiếu Ngọc Nhung,thien Nguyen,1 sao,Thời gian chỉnh sửa: 3 năm trước,Trước đông khách nhưng phục vụ vấn vui vẻ nhiệt tình đồ ăn vị khá ok . Nay nhân viên ko niềm nở ăn bún mắn mực hơi khô bở và cói mùi ko ngon như trước nước lèo kém vị mắm. Mình đi a2n về b8j đau bụng giới thiệu đứa em gái với bạn đi ăn về ăn cũng bị lun coi chất lượng càng ngày càng tệ
Quán Hủ Tiếu Ngọc Nhung,Anhdao Dt,1 sao,3 năm trước,"Nay sáng rảnh ghé vô ăn tô hủ tiếu. Mình cũng chẳng có thù hằn gì. Ăn xong đi ra thấy yên xe bị rạch, rách nát cái yên xe. Mình có hỏi quán thì nói mình đổ lỗi cho quán. Trong khi đó sáng dắt xe ra đi ăn yên xe vẫn lành lặn. Ông giữ xe còn chửi mình nữa. Ăn đc tô hủ tiếu phải đi bọc lại yên xe. Đúng là xui xẻo."
Quán Hủ Tiếu Ngọc Nhung,HỮU TÀI NGUYỄN,5 sao,5 năm trước,"- Quán có nhiều món để lựa chọn tùy theo khẩu vị và sở thích...
- Cô chủ vui tính và các anh chị phục vụ rất nhiệt tình...Tuy nhiên, quán hơi nóng nhưng bù lại rất sạch sẽ...👍 …"
Quán Hủ Tiếu Ngọc Nhung,Thanh Phạm Ngọc,4 sao,6 năm trước,"Quán hủ tiếu ruột ở Gò Vấp. Hủ tiếu khô thì sợ hủ tiếu hơi dính. Bún thái ăn trễ là nước cuối sẽ mặn. Mọi thứ còn lại đều rất ổn, có phụ vụ trà đá, sữa đậu xanh/bắp/nành..."
Quán Hủ Tiếu Ngọc Nhung,Huynh Nghien,5 sao,7 năm trước,"Chỗ ngôi nằm ở phía trong nhà, quán sạch sẽ, món nào ăn cũng ngon. Giá cả cũng hợp lý từ 25-35k. Ai ở khu vực này nên thử nhé :D"
Quán Hủ Tiếu Ngọc Nhung,Đào Trần,5 sao,8 tháng trước,"Đồ ăn chất lượng, tươi ngon, đáng ăn nha mọi ng"
Quán Hủ Tiếu Ngọc Nhung,Xuân Hương Hồ,5 sao,2 năm trước,"Quán Sạch sẽ , thoáng , món ăn ngon đậm đà đúng vị , phong cách phục vụ tận tình chu đáo ."
Quán Hủ Tiếu Ngọc Nhung,Dung Nguyễn Thị Thùy,1 sao,một năm trước,"QUẠT DƠ KHỦNG HOẢNG, LY UỐNG R ĐỂ MUỐN CHẠM VÒI NƯỚC UỐNG, NÓI CHUNG QUÁN DƠ, NHẤT LÀ CÁC QUẠT MÁY, DƠ DÃ MAN."
Quán Hủ Tiếu Ngọc Nhung,Ngoc Hien,5 sao,6 năm trước,Quán yêu thích của tui. Món ngon mà giá ok
Quán Hủ Tiếu Ngọc Nhung,Dương Tuấn,4 sao,3 năm trước,"chỗ để xe chưa thật sự ổn, còn lại hủ tíu khá ngon"
Quán Hủ Tiếu Ngọc Nhung,Thang Ton,5 sao,một năm trước,Good food
Quán Hủ Tiếu Ngọc Nhung,Duy Bá,5 sao,3 năm trước,"Đồ ăn ngon , nhiều Tóp ping"
Quán Hủ Tiếu Ngọc Nhung,Vũ Phạm,4 sao,5 năm trước,"Ngon, giá tiền phù hợp."
Quán Hủ Tiếu Ngọc Nhung,Giải Trí Âm Nhạc,5 sao,5 năm trước,Ngon bá cháy
Quán Hủ Tiếu Ngọc Nhung,Hung Truong,3 sao,5 năm trước,"Giá hơi mắc, 40k một tô"
Quán Hủ Tiếu Ngọc Nhung,Công Minh Vương,4 sao,6 năm trước,Khá ngon
Quán Hủ Tiếu Ngọc Nhung,Đặng Hoàn Vũ,3 sao,6 năm trước,Ăn ngon
