rating,text,word_count,food,service,place,cost
5 sao,"nước dùng có vẻ hơi mặn, còn lại thì ổn. phục vụ nhiệt tình, sạch sẽ, fill nước thoải mái",21,1,2,2,0
5 sao,"món ăn ngon, không gian rộng rãi sạch sẽ, phục vụ nhiệt tình dễ thương",14,2,2,2,0
5 sao,nhân viên take care ổn quán thoáng mát đồ ăn và quầy line bày trí ổn,16,2,2,2,0
5 sao,"nhân viên dễ thương , nhiệt tình , đồ ăn ngon vừa vị",13,2,2,0,0
5 sao,"ngon quá trời , muốn ăn một ngày 100 tô .",11,2,0,0,0
5 sao,"quán ăn rộng rãi, đẹp. món ăn ngon. giá cả phải chăng",12,2,0,2,2
5 sao,chổ này ăn ngon. nên thử 1 lần,8,2,0,0,0
5 sao,"món ăn ngon, nhân viên chuyên nghiệp, không gian rộng rãi, sạch sẽ",13,2,2,2,0
5 sao,"quán sạch sẽ. line đồ ăn kèm cũng nhiều lựa chọn. mình đi với bạn gọi 1 ramen và 1 udon. udon mình thấy mì tươi ngon, nước dùng thanh, mình khá thích. ramen bạn mình không thích lắm vì nước dùng không hợp khẩu vị và sợi mì không dai. mình hơi không thích cách bạn phục vụ tư vấn cho lắm vì có hơi chen kiểu như giành nói cho xong cái phần giới thiệu món, tuy nhiên đó là quan điểm cá nhân mình thôi vì bạn cũng rất lịch sự.",94,1,1,2,0
5 sao,"ramen đậm đà, thơm mùi nước dùng. hợp khẩu vị của mình.",12,2,0,0,0
5 sao,"nhân viên thân thiện, vui vẻ và nhiệt tình món ăn ngon nhà hàng mát mẻ không khí thoải mái, vui nhộn trang thiết bị nhà hàng rất tốt",29,2,2,2,0
5 sao,"các bạn nhân viên nhiệt huyết và dễ thương cực nhé, chăm sóc khách kỹ. đồ ăn mình thấy cũng được, giá cả ổn.",24,3,2,0,3
5 sao,"quán ăn ngon, giá hợp lý và phục vụ nhiệt tình",11,2,2,0,2
5 sao,"khuôn viên rộng rãi thoáng mát, món ăn chất lượng nhân viên nhiệt tình dễ mến",16,2,2,2,0
5 sao,"ngon, các bạn nhân viên dễ thương, không gian rộng thoáng",11,2,2,2,0
5 sao,"quán ăn ngon, nhân viên nhiệt tình",7,2,2,0,0
5 sao,"mì udon bò trứng siêu ngon, nhân viên thân thiện, quán ở khá trung tâm nên đã quay lại lần 2",21,2,2,0,0
5 sao,"đồ ăn ngon, vừa miệng, dịch vụ thân thiện",9,2,2,0,0
5 sao,ăn thử thui nhma không ngờ quán làm ngon thiệt mốt sẽ qlai nhé,14,2,0,0,0
5 sao,"bữa ăn rất ngon, phục vụ tận tình",8,2,2,0,0
5 sao,món ăn ngon nhân viên phục vụ nhiệt tình,9,2,2,0,0
5 sao,"lần đầu ăn mì nhật tại kohaku phan văn trị và. mê luôn từ sợi đầu tiên! mình mới ghé kohaku chi nhánh phan văn trị ăn thử ramen, không ngờ lại ưng cái bụng dữ thần luôn! gọi một tô ramen tonkotsu, nước dùng đậm đà đúng chuẩn nhật, thơm mùi xương hầm, béo mà không bị ngấy, húp phát là tỉnh ngủ liền á . sợi mì thì dai ngon, không bở, ăn vô cảm giác đã miệng lắm. topping cũng chất lượng: thịt xá xíu mềm rụp, thấm vị, thơm nức mũi, trứng lòng đào béo béo, vừa tới độ ăn mà phê tới nóc. không gian kohaku phan văn trị ấm cúng, sạch sẽ, ngồi ăn thoải mái, không bị ồn, thích hợp đi nhóm hay đi một mình đều ổn. nhân viên thì siêu dễ thương, chào hỏi lễ phép, phục vụ nhanh nhẹn và thân thiện. các bạn hô tiếng nhật liên tục, tạo không khí rất chuyên nghiệp. nói thiệt là ăn xong mà cứ thòm thèm, chắc chắn sẽ quay lại lần nữa để thử thêm mấy món khác trong menu. bạn nào mê món nhật hoặc đang kiếm quán mì ramen chất lượng thì mạnh dạn ghé kohaku phan văn trị nhé, đáng tiền lắm luôn!",219,2,2,2,0
5 sao,"đồ ăn ngon, service tốt ạ",6,2,2,0,0
5 sao,"nhân viện dễ thương, các món ramen ngon đặc biệt là rayu soboro",13,2,2,0,0
5 sao,"ngon, nhân viên tận tâm, không gian quán thoáng mát, có vibe nhật",13,2,2,2,0
5 sao,"đồ ăn ngon, không gian rộng rãi. nên trải nghiệm",10,2,0,2,0
5 sao,"đồ ăn ngon, quán sạch sẽ.",6,2,0,2,0
5 sao,"ngon,đậm đà,nước sốt béo,nhân viên tận tình,quán chill,có máy lạnh,nhạc",10,2,2,2,0
5 sao,"nhân viên thân thiện, vui vẻ và nhiệt tình món ăn ngon nhà hàng mát mẻ không khí thoải mái, vui nhộn trang thiết bị nhà hàng rất tiện nghi và hướng dẫn rất kĩ lưỡng để sử dụng rất hài lòng và sẽ giới thiệu người thân, bạn bè đến ủng hộ.",53,2,2,2,0
5 sao,"nhân viên nhiệt tình, món ăn ngon!",7,2,2,0,0
5 sao,"đồ ăn ngon, nhân viên phục vụ nhiệt tình, dễ thương",11,2,2,0,0
5 sao,"nhân viên phục vụ nhiệt tình, đồ ăn lên nhanh. món ăn okee giá hợp lý",16,3,2,0,2
5 sao,đồ ăn ngon lắm ạ,5,2,0,0,0
5 sao,"đồ ăn ngon, nhân viên nhiệt tình, dễ thương, không gian rộng rãi, có máy lạnh",16,2,2,2,0
5 sao,"sạch sẽ, thơm, đồ ăn ngon, nhân viên nhiệt tình",10,2,2,2,0
5 sao,"ngon miệng, sạch sẽ, nhân viên nhiệt tình",8,2,2,2,0
5 sao,"đồ ăn ngon, nhân viên nhiệt tình, nền nhạc chill nhẹ nhàn tạo cảm giác rất thoải mái khi ăn",20,2,0,2,0
5 sao,"đồ ăn rất ngon,nhân viên chu đáo,quán đẹp",8,2,2,2,0
4 sao,"ban đầu ghé quán cũng không kỳ vọng gì nhiều, kiểu đi cho có thôi chứ chưa biết ăn món nào. ai dè bất ngờ ghê, món nào mang ra cũng ngon hết, nêm nếm hợp khẩu vị, mà phần ăn thì quá trời nhiều. ăn xong vừa no vừa thích, chắc chắn sẽ có ngày quay lại nữa cho thỏa lòng.",62,2,0,0,0
5 sao,"quá ngon luôn, khẩu vị rất phù hợp với đa số các bạn, mình dẫn bạn mình đi ăn mà tụi nó khen quá tr luôn",26,2,0,0,0
5 sao,quán ăn ngon lắm ạ. vô tình đặc trên app xong ghiền luon hay lại quán ăn. không gian tương đối ổn. nhân viên dễ thương đồ ăn cũng nhanh không phải đợi lâu ạ,35,2,2,3,0
4 sao,mì ngon hợp khẩu vị giá cả cũng hợp lý nữa. mấy bạn nhân viên thấy cũng nhiệt tình mà có đều không gian hơi nhỏ. mấy cái ly uống nước trên bàn của khách hơi dơ xíu thôi. trà sữa ngon ổn,43,2,2,1,2
2 sao,"trưa nay 622026 mình có ghé cửa hàng dùng bữa , ấn tượng đầu tiên mình hài lòng và thái độ phục vụ bạn nam nhân viên order và tư vấn món cho bọn mình khá nhiệt tình , dễ thương . điểm cộng là 2 món này - cơm bò khá ngon vừa miệng - canh rong biển vừa ăn còn điểm trừ 0đ cho 2 món này - xúc xích chiên cháy như hình mà bếp vẫn ra món được , xuất sắc tiêu chuẩn bếp ăn luôn - mì tương đen thì sợi mì nở phải gọi là nhũn khi bọn mình gắp lên là đứt luôn , nhân viên bếp lên giải thích tiêu chuẩn món phải nhũn như thế ? mình chấm hỏi , nhũn như thế rồi sao trộn lên thì nát chư cháo hay sao ? hình ảnh món chưa kịp chụp do món ra cuối và nhìn là khó chịu luôn nên đã gọi nhân viên để xử lý. - gà cay phô mai mà mình tưởng đâu cà ri gà phô mai , có thể do tiêu chuẩn món của quán như thế , gà chưa được chiên và phủ phô mai lên kèm sốt nóng xung quanh , nhiều bạn đã ăn gà cay phô mai thì nhìn đĩa gà nuốt không trôi . về vệ sinh và không khí thì mình cũng không đánh giá cao vì nhìn sơ cũng hơi cũ , sàn quán khá nhiều tóc rụng quanh cả gầm bàn bệt . đây là trải nghiệm thực tế của mình khi đã dùng các món tương tự với vị tiêu chuẩn các bran lớn nhỏ hay vỉa hè . không hài lòng với tiêu chuẩn 3 món trên .",295,1,2,1,0
1 sao,"mì cay dở kinh, chỉ có vị mặn chứ không có vị gì hết. gà cay thì bở, gà cay phô mai mà không có phô mai. đồ ăn thì có thể do tùy khẩu vị đi nhưng thái độ nhân viên không thể chấp nhận được, bạn nhân viên nam đeo mắt kính làm sáng trưa thứ 3 ngày 131 thái độ với khách, khách hỏi không thèm trả lời, hỏi có cái menu thôi mà cũng cọc cho được, tệ, chắc chắn không quay lại",87,1,1,0,0
1 sao,"mình gọi mì bò nhưng cũng tạm thôi không ngon lắm, sốt chấm tệ, phần gà cay phô mai ăn vào chỉ nghe mùi dầu quá dở, nhân viên thấy khách vào nhưng không ra hướng dẫn chỗ để xe lúc mình vào có 2 xe chặn ở ngoài không vào để xe được nhân viên nhăn mặt thái độ hời hợt. lần đầu cũng như lần cuối",68,1,1,0,0
5 sao,"mì ở đây ngon, hợp khẩu vị với mình, siêu recommend các bạn đến ăn thử",16,2,0,0,0
5 sao,"quán ruột 2-3 năm của mk rồi, hợp khẩu vị ngon giá rẻ",13,2,0,0,2
2 sao,"đồ ăn không ngon không khác gì nặn nguyên 1 quả chanh vào het, có hộp khăn giấy mà không có giấy đũa muỗng thì thiếu",26,1,0,0,0
1 sao,"đồ ăn lên lâu, không ngon, thái độ nhân viên khá hời hợt, bị đơ đơ bàn vào sau thì có món trước, tô cơm đợi lâu vô cùng",29,1,1,0,0
5 sao,"cơm cá ngừ siêu ngon, đồ ăn ngon, giá cả hợp lý thích hợp với các bạn sinh viên. mình ăn nhiều lần rồi, sẽ quay lại đặt tiếp",29,2,0,0,2
5 sao,vô quán với tâm thế không hy vọng lắm vì không biết ăn gì nên đi đại. nhưng bất ngờ vãi vì món nào cũng ngon và khẩu phần rất nhiều luôn nhé. chắc chắn sẽ quay lại,39,2,0,0,0
5 sao,"ăn chắc trên chục lần, vị cay đúng ý mình thích, không quán nào có được vị cay như thế!",20,2,0,0,0
1 sao,"lên món chậm, xót món của khách mặt dù lúc đó khách không đông lắm, thái độ nhân viên hời hợt.",21,0,1,0,0
5 sao,đồ ăn ngon là quán ruột luon đó. rất hay lại quán ăn nếu rảnh còn không thì đặc về nhà ăn quán hợp khẩu vị riêng đối với mình nói chung ngon nhé,34,2,0,0,0
5 sao,"mình đã đặt, ăn tại chỗ nhiều lần với chất lượng hiện tại tương lai mình vẫn còn quay lại nhiều lần. giá rẻ, chất lượng xứng đáng với giá tiền. rất recommend ạ.",34,2,0,0,2
5 sao,"nhân viên phục vụ nhiệt tình, khi quán chưa đông thì bạn gọi món là tương đối nhanh, có hỏi món để đáp ứng khẩu vị cay hơn ít cay hơn là hay.",33,0,2,0,0
3 sao,"tốt: -quán sạch, mát, chỗ ngồi thoải mái - đồ ăn rẻ, vị cũng được, cũng giống các chỗ khác thôi nhưng giá mềm hơn phù hợp học sinh-sinh viên chưa tốt: - nhân viên phục vụ còn hời hợt, không đem bình nước lọc cho bàn mình dù những bàn khác khách có gọi nước hay không đều có",60,3,1,2,2
3 sao,quán nói chung là cũng được anh cũng vừa miệng giá thì cũng ổn cũng không có gì để nói,20,3,0,0,3
5 sao,"giá các món chính như mì, cơm, tokbokki đều trong khoảng hợp lý với sinh viên; mình không phải lo giá trên trời mà vẫn ngon.",26,2,0,0,2
5 sao,"đồ ăn ngon, giá cả hợp lý lắm ạ, sẽ luôn ủng hộ quán",14,2,0,0,2
5 sao,"quán gần nhà, ăn cũng gần 10 năm rồi á lâu lắm ùi , zô quán ăn thấy thoải mái mà hoài niệm lắm, mì cay thì khỏi bàn ạ vúyp",31,2,0,2,0
5 sao,"đồ ăn ngon, phục vụ nhiệt tình, món lên nhanh, sẽ quay lại lần sau 10",16,2,2,0,0
1 sao,"quán để khách chờ lâu không quan tâm đến khách, lúc dọn bàn nhân viên đổ ly nước mà khách cũ dùng rồi để lại cho khách mới dùng tiếp rất mất vệ sinh",34,0,1,1,0
5 sao,"các combo giá phù hợp cho sinh viên lắm nho, vị nước dùng của mì kay theo mình thì hơi nhạt. mì tương đen không bị đắng nè. súp cũng ổn luôn. cơm mayo đợt lần đầu mình đi thì ngon lắm, mà lần sau mình đi thì lại thấy không ngon bằng lần đầu.",57,1,0,0,2
5 sao,"khi order tokbokki mì cay đầy hải sản, phần topping hải sản khá nhiều: có tôm, mực, vừa ăn, không cảm giác bỏ rơi topping như những quán khác.",29,2,0,0,0
5 sao,"ăn từ thời sinh viên tới giờ, ngon, chất lượng không đổi, giá rẻ mà phục vụ dễ thương nữa",20,2,2,0,2
5 sao,"món tokbokki của quán có độ dai vừa tới, sốt cay nhẹ vừa miệng chứ không gắt, chấm nước tương hay sốt riêng thì ngon, đáng thử.",27,2,0,0,0
5 sao,"mì khá ngon, giá cả hợp lý, mình hay gọi mì cấp 0 nó không cay tí nào, chứ không như mấy quán khác",24,2,0,0,2
2 sao,"theo mình thì vị mỳ cay rất bình thường không ngon, trong tô mỳ của mình có kiến, thử 1 lần thôi sẽ không quay lại",26,1,0,0,0
5 sao,"mì cay 45 vnd thịt bò rất nhiều vị nhạt ăn tạm, nước vải 25 vnd ngon lắm điểm là không dùng đường hoá học uống vừa vị ngon nhé được 3 trái vải to đùng",35,3,0,0,0
5 sao,"lần đầu đặt tưởng không ngon mà ngon không tưởng. topping nhiều, nước dùng ngon, mì dai dai, ăn cuốn lắm! 1 quán ăn vào yêu thích",27,2,0,0,0
5 sao,"tổng thể trải nghiệm của mình là: ngon bổ rẻ, nếu quán cải thiện được việc lên món nhanh hơn lúc đông thì sẽ là điểm đến yêu thích lâu dài.",33,2,1,0,2
1 sao,"nhân viên phục vụ hời hợt, đồ ăn lên trễ, ăn thì vị thấy vọng rất nhiều. đi lần đầu sẽ không có lần hai. tô cho khách còn bị mẻ nữa. chịu quán !",35,1,1,0,0
1 sao,"xe và áo mình để ngoài mưa nhân viên cũng không kiểm soát luôn đồ ăn thì rất dở theo khẩu vị mình, bỏ qua vấn đề đồ ăn, mình đi 2 người 2 nón 1 áo trong khi đó nhân viên chỉ đem đúng 1 nón vô cất?",49,1,1,0,0
5 sao,"ngon, vừa túi tiền, khẩu vị theo người việt nên dễ ăn hơn đại đa số quán đồ hàn khác.",20,2,0,0,2
5 sao,"quán ngon , phúc vụ nhiệt tình , 10 điểm ạ , sẽ ghé quán thêm nhìu lần nựa",20,2,2,0,0
5 sao,"không gian sạch sẽ, có máy lạnh, bàn ghế gọn gàng, ánh sáng vừa đủ nên thích hợp để ăn trưa hoặc tối nhẹ nhàng.",25,0,0,2,0
5 sao,"đồ ăn ngon lắm ạ, nhân viên nhiệt tình lắm luôn",11,2,2,0,0
5 sao,"nhân viên nhiệt tình , dễ thương , thân thiện , cute , đồ ăn ngon , phục vụ ổn",20,2,2,0,0
5 sao,"cơm cá ngừ thì mình rất thích: cá ngừ kho mềm, hơi hơi ngọt, ăn với cơm trắng nóng, có canh rong biển kèm, rất hợp khẩu vị.",28,2,0,0,0
5 sao,"nhân viên cute tốt bụng xinh gái đẹp trai , đồ ăn ngon tiệt zời",15,2,2,0,0
5 sao,"quán mở tới tối muộn, nếu muốn ăn khuya thì vẫn còn; mình ăn sau 8 giờ vẫn thoải mái đặt món.",22,0,0,0,0
1 sao,"cơm lên chậm đợi hơn 30p , thái độ nhân viên hời hợt, chưa ăn xong đã lên đưa bill mã qr tính tiền",25,0,1,0,0
5 sao,"đã từng ăn mì cay ở quán này, rất ngon. vị đậm đà . fan cứng của quán",18,2,0,0,0
5 sao,"canh rong biển kèm theo cơm rất đáng giá: nước canh trong, vị hơi mặn mặn thanh tao, giúp giải phần nào độ cay của món chính.",27,2,0,0,0
5 sao,"đồ ăn rất hợp khẩu vị mình, sốt chấm ngon, giá cả hợp lý.",14,2,0,0,2
4 sao,"hơi nóng , hơi lạt vị, nếu so với sasin thì không hấp dẫn bằng.nhưng thời gian món lên nhanh",20,1,2,1,0
5 sao,"mỳ cay ngon, toping nhìu mua mang về hay đặt trên app cx ngon hết ấy",16,2,0,0,0
4 sao,"đồ ăn ngon vừa, cũng đa dạng món, nhân viên khá lịch sự, tuy nhiên, để xe hơi chật xíu nhé.",21,2,2,0,0
5 sao,"mình đi nhóm bạn ra mắt đều khen decor quán dễ thương, cảm giác giống quán hàn nhỏ xinh, hợp để chụp hình sống ảo.",25,0,0,2,0
5 sao,"món gì cũng hợp vị mình, không gian quán dễ chịu, giá cả sinh viên, yêu quán",17,2,0,2,2
2 sao,"dở, đồ ăn đợi rất lâu",6,1,1,0,0
5 sao,đồ ăn ở đây ngon. mình đã ăn ở đây và đặt giao hàng rất nhiều lần,16,2,0,0,0
5 sao,"đồ ăn 1010, nhân viên phục vụ rất nhiệt tình và dễ thương dù quán có đông, sẽ ghé lại nhiều lần",22,0,2,0,0
5 sao,"âm nhạc nhẹ nhàng, không quá lớn, phù hợp để trò chuyện; mình đi ăn với hội bạn mình vừa ăn vừa nói chuyện thoải mái.",26,0,0,2,0
1 sao,"bẩn,nhiều người chê đồ ăn bẩn mà bọn nó không quan tâm, giá thì cũng không rẻ gì mà chất lượng tệ",22,1,1,0,1
5 sao,đã trải nghiệm ở quán và đặt trên app.rất ngon lunn,11,2,0,0,0
5 sao,"đẳng cấp, 5sao, đỉnh cao, hoàn mỹ, đỉnh nóc. nói chứ e ăn đây hoài, ngon thiệc",18,2,0,0,0
5 sao,"quán có chỗ ngồi, máy lạnh, cơm cá ngừ siêu ngon",11,2,0,2,0
5 sao,"mình đã ăn ở đây rất nhiều lần và cảm thấy rất ngon và hợp khẩu vị với mình. nhân viên phục vụ tận tình và chu đáo, mọi người hãy tới và trải nghiệm.",35,2,2,0,0
