place_name,user,rating,time,text,source_file,clean_text,word_count,food,service,place,price
Cục Gạch Quán,Hà Đình Long,1.0,9 tháng trước,"Chất lượng dịch vụ tệ, khách đến mà lễ tân vẫ ngồi bấm đt, bên gđ mình có ng lớn tuổi mà các bạn không setup đc chỗ ngồi, trong khi lúc lúc ấy quán không đông khách. Phục lâu, take care k tốt. Sẽ không muốn quay lại.",google_maps_reviews_20260517_131018.csv,chất lượng dịch vụ tệ khách đến mà lễ tân vẫ ngồi bấm đt bên gđ mình có ng lớn tuổi mà các bạn không setup đc chỗ ngồi trong khi lúc lúc ấy quán không đông khách phục lâu take care k tốt sẽ không muốn quay lại,49,0,1,0,0
Cục Gạch Quán,Tran Nguyen Ngoc Khoa Nguyen,1.0,một năm trước,"Chán đến nỗi không thèm chụp 1 tấm ảnh nào.
Staff có bạn rất nice, nhưng quá thiếu staff dẫn đến chất lượng phục vụ thiếu thốn. Cashier không thân thiện, trả lời cộc lốc và không thể hiện được sự chuyên …",google_maps_reviews_20260517_131018.csv,chán đến nỗi không thèm chụp tấm ảnh nào staff có bạn rất nice nhưng quá thiếu staff dẫn đến chất lượng phục vụ thiếu thốn cashier không thân thiện trả lời cộc lốc và không thể hiện được sự chuyên,41,0,3,0,0
Cơm tấm Việt Thảo,Hào Nguyễn Gia,1.0,3 tháng trước,"đồ ăn bth, nhân viên nói chuyện vô duyên, ko có học cứ nghĩ mình có duyên",google_maps_reviews_20260517_131018.csv,đồ ăn bth nhân viên nói chuyện vô duyên ko có học cứ nghĩ mình có duyên,17,3,1,0,0
Cơm tấm Việt Thảo,An Phước,1.0,10 tháng trước,"Món canh ăn có vị lạ ,góp ý cho quán thì bị chủ ra chửi bới và có hành vi côn đồ. 1 sao cho dịch vụ tồi khuyên mọi người không nên đến ăn.",google_maps_reviews_20260517_131018.csv,món canh ăn có vị lạ góp ý cho quán thì bị chủ ra chửi bới và có hành vi côn đồ sao cho dịch vụ tồi khuyên mọi người không nên đến ăn,34,3,1,0,0
Cơm tấm Việt Thảo,Đức Nguyễn,1.0,6 tháng trước,chất lượng đồ ăn ổn nhưng thái độ và nói chuyện rất khó ưa,google_maps_reviews_20260517_131018.csv,chất lượng đồ ăn ổn nhưng thái độ và nói chuyện rất khó ưa,14,3,1,0,0
Cơm tấm Việt Thảo,Phạm Genie,1.0,8 tháng trước,"Mọi người cân nhắc khi đến đây ăn , ,từ chủ đến nhân viên rất thái độ",google_maps_reviews_20260517_131018.csv,mọi người cân nhắc khi đến đây ăn từ chủ đến nhân viên rất thái độ,16,0,1,0,0
Cơm tấm Việt Thảo,Tour Deluxe 5 Star,1.0,8 tháng trước,Tẩy chay chứ làm ăn mà vô ý thức vậy nói chi thực phẩm nó cho ăn thứ gì?,google_maps_reviews_20260517_131018.csv,tẩy chay chứ làm ăn mà vô ý thức vậy nói chi thực phẩm nó cho ăn thứ gì,19,0,0,0,0
Cơm tấm Việt Thảo,Khải Robert,1.0,5 tháng trước,Bán mà không cho nước mắm sao mà ăn,google_maps_reviews_20260517_131018.csv,bán mà không cho nước mắm sao mà ăn,9,1,0,0,0
Cơm tấm Việt Thảo,Trâm Thuỳ,1.0,8 tháng trước,Quán bán đồ ăn dơ bẩn không dọn bàn cho khách,google_maps_reviews_20260517_131018.csv,quán bán đồ ăn dơ bẩn không dọn bàn cho khách,11,1,0,1,0
Cơm tấm Việt Thảo,harry hung,1.0,8 tháng trước,Chủ quán và người nhà rất mất dạy,google_maps_reviews_20260517_131018.csv,chủ quán và người nhà rất mất dạy,8,0,1,0,0
Cơm tấm Việt Thảo,Hùng Hồ,1.0,một năm trước,"Là 1 quán ăn nhưng ko ghi nhận phản hồi của khách hàng ^^
- 1 là chả có ai chê đồ ăn của mình nấu bao giờ cả
Cũng chả có th khách nào mà ăn ko chua lại kêu là chua bao giờ cả …",google_maps_reviews_20260517_131018.csv,là quán ăn nhưng ko ghi nhận phản hồi của khách hàng là chả có ai chê đồ ăn của mình nấu bao giờ cả cũng chả có th khách nào mà ăn ko chua lại kêu là chua bao giờ cả,42,1,1,0,0
Cơm tấm Việt Thảo,Huy Trần,1.0,11 tháng trước,Vãi cả số 1 trường chinh,google_maps_reviews_20260517_131018.csv,vãi cả số trường chinh,5,0,0,0,0
Cơm tấm Việt Thảo,Do Vivien,1.0,2 năm trước,"Thịt rất hôi, mong quán khắc phục",google_maps_reviews_20260517_131018.csv,thịt rất hôi mong quán khắc phục,7,1,0,0,0
Cục Gạch Quán,Annie,1.0,một năm trước,"English below:👇

Mình tới Cục Gạch Quán trên đường Đặng Tất để thử nhà hàng Việt kháv, nhưng thật …",google_maps_reviews_20260517_131018.csv,english below mình tới cục gạch quán trên đường đặng tất để thử nhà hàng việt kháv nhưng thật,19,0,0,0,0
Cục Gạch Quán,Dang Nguyen,1.0,4 tháng trước,"Menu thì không có 1 cái hình nào. Tên món thì giống giống nhau. Gọi ra chẳng giống cái mình muốn. Menu dày hơn cuốn sách mà không có bookmark, lật lòi mồm. Nhân viên thì thờ ơ, giao món thiếu, lộn bàn.
1 sao nhé, đơn giản.",google_maps_reviews_20260517_131018.csv,menu thì không có cái hình nào tên món thì giống giống nhau gọi ra chẳng giống cái mình muốn menu dày hơn cuốn sách mà không có bookmark lật lòi mồm nhân viên thì thờ ơ giao món thiếu lộn bàn sao nhé đơn giản,46,0,1,0,0
Cục Gạch Quán,Joley Kim,1.0,5 tháng trước,"Hôm vừa rồi mình mình có dẫn bạn ghé thăm và dùng cơm tại nhà hàng cujc gạch và ngồi bàn gần quầy của bạn thu ngân ,không gian quán ok , cổ xưa,nhiều đồ cổ mình nói chung cũng thích …",google_maps_reviews_20260517_131018.csv,hôm vừa rồi mình mình có dẫn bạn ghé thăm và dùng cơm tại nhà hàng cujc gạch và ngồi bàn gần quầy của bạn thu ngân không gian quán ok cổ xưa nhiều đồ cổ mình nói chung cũng thích,41,0,0,3,0
Cục Gạch Quán,Anh Thu Tran,1.0,2 năm trước,"A Profoundly Disappointing Experience at ""Cuc Gach Quan""
Poor service, not deserving of a single star
English below …",google_maps_reviews_20260517_131018.csv,a profoundly disappointing experience at cuc gach quan poor service not deserving of a single star english below,18,0,1,0,0
Cục Gạch Quán,Phương uyên Nguyễn,1.0,3 tháng trước,Thái độ của các bạn nhân viên rất khó chịu khi thấy ba tui hỏi các món ăn đó như nào ( chắc ba tui mặc đồ đơn giản),google_maps_reviews_20260517_131018.csv,thái độ của các bạn nhân viên rất khó chịu khi thấy ba tui hỏi các món ăn đó như nào chắc ba tui mặc đồ đơn giản,28,0,1,0,0
Cục Gạch Quán,Dung Đỗ,1.0,9 tháng trước,"Đắt vô lý. Đĩa bắp cải luộc 120k, đĩa cà pháo đc hơn chục quả 120k, chai nước sâm rót ra đc hơn 1 cốc giá 80k
Không bao giờ quay lại, mọi người nên tránh",google_maps_reviews_20260517_131018.csv,đắt vô lý đĩa bắp cải luộc k đĩa cà pháo đc hơn chục quả k chai nước sâm rót ra đc hơn cốc giá k không bao giờ quay lại mọi người nên tránh,35,0,0,0,1
Cục Gạch Quán,Gió Đông XC,1.0,một năm trước,Quán chỉ nên ghé ăn trải nghiệm. Đồ ăn không ngon lắm. Mình có kêu món cá chiên nhưng nó rất tanh. Không gian khá ổn.,google_maps_reviews_20260517_131018.csv,quán chỉ nên ghé ăn trải nghiệm đồ ăn không ngon lắm mình có kêu món cá chiên nhưng nó rất tanh không gian khá ổn,26,1,0,2,0
Cục Gạch Quán,Trúc Thanh,1.0,9 tháng trước,"Quán tự hào người Việt Nam nhưng cùng là 2 bàn khách, bàn nước ngoài thì đon đả chào mời, bàn mình là người Việt nên không ai ra order, không 1 lời xin lỗi. không bao giờ quay lại",google_maps_reviews_20260517_131018.csv,quán tự hào người việt nam nhưng cùng là bàn khách bàn nước ngoài thì đon đả chào mời bàn mình là người việt nên không ai ra order không lời xin lỗi không bao giờ quay lại,38,0,1,0,0
Cục Gạch Quán,H Cheng,1.0,3 tháng trước,"Giá cả hợp lý, chỉ có điều đồ ăn dưới mức trung bình, hơi được đánh giá quá cao, đó chỉ là ý kiến ​​cá nhân.",google_maps_reviews_20260517_131018.csv,giá cả hợp lý chỉ có điều đồ ăn dưới mức trung bình hơi được đánh giá quá cao đó chỉ là ý kiến cá nhân,26,1,0,0,2
Cục Gạch Quán,TRUNG HIỂN,1.0,2 năm trước,"Đồ ăn tạm được, nhưng món cơm trắng quá đắt, 3 người ăn hết 2 niêu 1 to 1 nhỏ, tổng 190.000d tiền cơm trắng, chưa một nhà hàng nào bán đắt như vậy.",google_maps_reviews_20260517_131018.csv,đồ ăn tạm được nhưng món cơm trắng quá đắt người ăn hết niêu to nhỏ tổng d tiền cơm trắng chưa một nhà hàng nào bán đắt như vậy,30,3,0,0,1
Cơm tấm Việt Thảo,Ninh Nguyễn,1.0,6 tháng trước,"thái độ lòi lõm, xin qr thanh toán thì quát lại ""TỰ KIẾM,  VÔ TRONG MÀ KIẾM, Ở ĐÂY ĐÂU  RA"" hỏi lại giá thì ""  sao tao biết bây ăn gì mà tính, đi học rồi nhìn bảng giá kia k bt tính à"". Trải nghiệm cực kì tệ",google_maps_reviews_20260517_131018.csv,thái độ lòi lõm xin qr thanh toán thì quát lại tự kiếm vô trong mà kiếm ở đây đâu ra hỏi lại giá thì sao tao biết bây ăn gì mà tính đi học rồi nhìn bảng giá kia k bt tính à trải nghiệm cực kì tệ,49,0,1,0,0
Café Bến Du Thuyền,May Truong,1.0,3 năm trước,"MỌI NGƯỜI NHỚ KIỂM TRA GIÁ TIỀN KHI TRẢ TIỀN
Ngày 16/12/23 khoảng 12h mình và gia đình vào quán, nhân viên không đưa menu, nhà kêu 1 trái dừa, 2 phê sữa và 1 phê đá. Lúc tính tiền, 1 nhân viên nam ra thu …",google_maps_reviews_20260517_131018.csv,mọi người nhớ kiểm tra giá tiền khi trả tiền ngày khoảng h mình và gia đình vào quán nhân viên không đưa menu nhà kêu trái dừa phê sữa và phê đá lúc tính tiền nhân viên nam ra thu,41,0,1,0,3
Café Bến Du Thuyền,Na Hehe,1.0,2 năm trước,"Nhân viên phục vụ ko tốt, chổ nhiều rác",google_maps_reviews_20260517_131018.csv,nhân viên phục vụ ko tốt chổ nhiều rác,9,0,1,1,0
Café Bến Du Thuyền,An Nguyễn Trường,1.0,một năm trước,"Bán buôn chậm chạp , thịt nướng thì hôi thúi , mọi người cân nhắc khi ghé quán",google_maps_reviews_20260517_131018.csv,bán buôn chậm chạp thịt nướng thì hôi thúi mọi người cân nhắc khi ghé quán,16,1,0,0,0
Cháo Trắng Hàng Xanh,Phạm Thành Phát,1.0,3 năm trước,2 quán kế nhau nhưng quán này luôn chèo kéo khách mặc dù khách đã ngừng xe ở quán kế bên.,google_maps_reviews_20260517_131018.csv,quán kế nhau nhưng quán này luôn chèo kéo khách mặc dù khách đã ngừng xe ở quán kế bên,20,0,1,0,0
Cháo Trắng Hàng Xanh,Minh Trung Phan,1.0,6 năm trước,"Lâu rồi mới ghé lại.
Bây giờ họ không còn bán cháo trắng nữa mà bán cơm có pha thêm nhiều nước sôi!",google_maps_reviews_20260517_131018.csv,lâu rồi mới ghé lại bây giờ họ không còn bán cháo trắng nữa mà bán cơm có pha thêm nhiều nước sôi,23,1,0,0,0
Cháo Trắng Hàng Xanh,Hung Nguyen,1.0,5 năm trước,"Bây giờ quá mắc, trước kia không rẻ nhưng chấp nhận được.",google_maps_reviews_20260517_131018.csv,bây giờ quá mắc trước kia không rẻ nhưng chấp nhận được,12,0,0,0,3
Cháo Trắng Hàng Xanh,Tiến Phan Quốc tiến,1.0,4 năm trước,Quán làm ăn như cc giao cũng thiếu món,google_maps_reviews_20260517_131018.csv,quán làm ăn như cc giao cũng thiếu món,9,0,1,0,0
Cháo Trắng Hàng Xanh,Nguyễn Ngân,1.0,3 ngày trước,"Giá không hợp với món ăn, quá mắc",google_maps_reviews_20260517_131018.csv,giá không hợp với món ăn quá mắc,8,3,0,0,1
Cơm Gà Chị Tư - Hoàng Diệu,Minh Tien Do Bui,1.0,một tháng trước,"Ăn trưa 12h30
- Xin chén nước mắm gừng ăn gà -> mắm mua thêm tiền nên đành ăn gà chấm xì dầu
- Mua ly trà đá, kiu bán thêm ly nữa -> Hết trà. …",google_maps_reviews_20260516_102712.csv,ăn trưa h xin chén nước mắm gừng ăn gà mắm mua thêm tiền nên đành ăn gà chấm xì dầu mua ly trà đá kiu bán thêm ly nữa hết trà,32,0,1,0,0
Cơm Gà Chị Tư - Hoàng Diệu,Phương Bùi,1.0,3 năm trước,Nhân viên nói chuyện bố láo,google_maps_reviews_20260516_102712.csv,nhân viên nói chuyện bố láo,6,0,1,0,0
Cơm Gà Chị Tư - Hoàng Diệu,Huỳnh Tuyết Anh AETP-,1.0,2 năm trước,"Quán làm thiếu muỗn đỉa , tài xế lại kh làm cho tài xế, nhân viên thì giỡn , có đơn thì không kêu tài xế lấy",google_maps_reviews_20260516_102712.csv,quán làm thiếu muỗn đỉa tài xế lại kh làm cho tài xế nhân viên thì giỡn có đơn thì không kêu tài xế lấy,25,0,1,0,0
Cơm Gà Chị Tư - Hoàng Diệu,Linda To,1.0,2 năm trước,"Đồ ăn ok nhe.
Nhưng nhân viên ốm ốm có mục ruồi trên mặt có vẻ ko hoan nghênh khách hàng ăn ít (sorry tui phải tả như vậy vì nhân viên ở đây ko có bảng tên). Nếu ko muốn nói …",google_maps_reviews_20260516_102712.csv,đồ ăn ok nhe nhưng nhân viên ốm ốm có mục ruồi trên mặt có vẻ ko hoan nghênh khách hàng ăn ít sorry tui phải tả như vậy vì nhân viên ở đây ko có bảng tên nếu ko muốn nói,42,2,1,0,0
Cháo Trắng Hàng Xanh,Tham Nguyen,1.0,Thời gian chỉnh sửa: 2 năm trước,"1 bịt cháo trắng nhỏ xíu, 1 cái trứng bắc thảo vỏn vẹn mà giá quá cao... nhưng mag hông ngon nha...",google_maps_reviews_20260517_131018.csv,bịt cháo trắng nhỏ xíu cái trứng bắc thảo vỏn vẹn mà giá quá cao nhưng mag hông ngon nha,20,1,0,0,1
Cơm Gà Chị Tư - Hoàng Diệu,Nguyễn Sơn,1.0,2 năm trước,"Khi bạn gặp tình huống gặp phải một quán cơm gà phục vụ tệ, bạn có thể sử dụng các câu nói sau để thể hiện sự không hài lòng một cách ngầu và lịch sự: …",google_maps_reviews_20260516_102712.csv,khi bạn gặp tình huống gặp phải một quán cơm gà phục vụ tệ bạn có thể sử dụng các câu nói sau để thể hiện sự không hài lòng một cách ngầu và lịch sự,36,0,0,0,0
Cơm Gà Chị Tư - Hoàng Diệu,S,1.0,6 tháng trước,"Một sao cho nhân viên thân thiện và nhà hàng đẹp, nhưng gà thì khô quá, cơm thì không ngon. Vị nhạt nhẽo! Tiếc là không quay lại.",google_maps_reviews_20260516_102712.csv,một sao cho nhân viên thân thiện và nhà hàng đẹp nhưng gà thì khô quá cơm thì không ngon vị nhạt nhẽo tiếc là không quay lại,28,1,2,2,0
Cơm Gà Chị Tư - Hoàng Diệu,Kim Hà,1.0,8 tháng trước,"Mình ăn ở đây cũng mấy lần.
Lần đó đang trong trường đói quá mình đặt qua web của quán. Ko nhận món.
Mình nhắn zalo cũng ko trả lời luôn.
Thất vọng",google_maps_reviews_20260516_102712.csv,mình ăn ở đây cũng mấy lần lần đó đang trong trường đói quá mình đặt qua web của quán ko nhận món mình nhắn zalo cũng ko trả lời luôn thất vọng,33,0,1,0,0
Cháo lòng bánh hỏi Hồng Linh,Lap Dang,1.0,một năm trước,"Nhà mình đi 5 người, nhưng phần ăn ít hơn bình thường mình vẫn ăn 1 người. Bình thường phần ăn bao gồm lòng, bánh hỏi, cháo. Nhưng hnay 5 người thì tính cháo riêng. Bánh hỏi hết nên quán có nói chờ đi lấy thêm về để bỏ thêm nhưng sau đó …",google_maps_reviews_20260517_131018.csv,nhà mình đi người nhưng phần ăn ít hơn bình thường mình vẫn ăn người bình thường phần ăn bao gồm lòng bánh hỏi cháo nhưng hnay người thì tính cháo riêng bánh hỏi hết nên quán có nói chờ đi lấy thêm về để bỏ thêm nhưng sau đó,50,1,1,0,0
Cháo lòng bánh hỏi Hồng Linh,Phạm Viết Anh Huy,1.0,một năm trước,"Chỗ thì ẩm,nước thì không thoát,một trải nghiệm quá tồi tệ",google_maps_reviews_20260517_131018.csv,chỗ thì ẩm nước thì không thoát một trải nghiệm quá tồi tệ,13,0,0,1,0
Cháo lòng bánh hỏi Hồng Linh,Suol La Hoang,1.0,5 năm trước,Quán này chém giá khách du lịch cao kinh khủng. Sẽ không dám quay lại.,google_maps_reviews_20260517_131018.csv,quán này chém giá khách du lịch cao kinh khủng sẽ không dám quay lại,15,0,0,0,1
