place_name,user,rating,time,text
Bánh Đúc và Cháo sườn Quang Gánh 2,Mai Bùi,5 sao,2 năm trước,
Bánh Đúc và Cháo sườn Quang Gánh 2,Trung Nguyen,5 sao,3 năm trước,
Bánh Đúc và Cháo sườn Quang Gánh 2,Dương Huỳnh Bảo,4 sao,3 năm trước,
Bánh Đúc và Cháo sườn Quang Gánh 2,Thoại Nguyễn,5 sao,1 ngày trước,
Bánh Đúc và Cháo sườn Quang Gánh 2,minh le,5 sao,6 tháng trước,
Bánh Đúc và Cháo sườn Quang Gánh 2,nguyen trong,5 sao,9 tháng trước,
Bánh Đúc và Cháo sườn Quang Gánh 2,Vinh Quang,5 sao,11 tháng trước,
Bánh Đúc và Cháo sườn Quang Gánh 2,Hồng Đào Phùng,5 sao,một năm trước,
Bánh Đúc và Cháo sườn Quang Gánh 2,Ngo Thi Le Huyen,4 sao,3 năm trước,
Bánh Đúc và Cháo sườn Quang Gánh 2,Thanh Minh,5 sao,6 năm trước,
