place_name,user,rating,time,text
Bánh Canh Cua-Súp Cua Út Trang,大須賀修,4 sao,3 năm trước,"Món súp thanh nhẹ ở Ban Kang Kyu là món nhất định phải thử! 🦀🍜✨♥
Đây là một nhà hàng nổi tiếng nên lúc nào cũng đông khách, kể cả vào buổi chiều ngày thường. …"
Bánh Canh Cua-Súp Cua Út Trang,Kohei MIYAJI,4 sao,3 năm trước,"Ngọt, chua và ngon"
Bánh Canh Cua-Súp Cua Út Trang,Huyen Truong,5 sao,8 tháng trước,"Quán bán rất nhiều món. Gần nhà mình vô tình ăn thử nhưng chất lượng đáng mong đợi. Giá cả ở quận 3 nhưng vừa túi tiền và phải chăng. Bánh canh nước dùng ngon, ngọt, dẻo, và bột bánh canh rất ngon, topping đầy đặn. Hoành thành lá khá ngon và hợp vị bạn mình. Gia vị sạch sẽ, có chuyển khoản. Nchung là chất lượng."
Bánh Canh Cua-Súp Cua Út Trang,Kim Pham,5 sao,11 tháng trước,"Đầu tiên là không gian: quán có bàn nửa trong nhà nửa lề đường, các chị phục vụ luôn cố giữ bàn ghế không gian ăn sạch sẽ
Bàn có quầy gia vị có sate, ớt bằm, chanh, nước mắm, nước tương nhưng ko có nước …"
Bánh Canh Cua-Súp Cua Út Trang,Thao Truong,5 sao,10 tháng trước,"Tôi quyết định ghé qua và thử sau khi thấy nhiều người dân địa phương ăn ở đây. Bún gạo và mướp đắng nghe có vẻ là một sự kết hợp lạ nhưng hóa ra lại rất ngon. Chả cá ở đây ngon tuyệt vời, không hề có chất độn và rất dai. Nước dùng hầu như không có bột ngọt."
Bánh Canh Cua-Súp Cua Út Trang,Lê Kiều Hương,5 sao,một năm trước,Tô như hình 40k. Ngoài ra quán còn có bán hoành thánh lá cũng 32-40k. Ăn ngon đối với mình. Huyết tươi và có cua vụn. Quán bị hạn chế chỗ để xe.
Bánh Canh Cua-Súp Cua Út Trang,Love Monday Couple Nguyen,5 sao,một năm trước,"40k/ tô hay sao đó ko nhớ lắm đại khái là 4x. Hương vị khá đậm đà, nêm nếm hợp gu mình. Chén nc chấm vị khá lạ kiểu chua ngọt nhưng chấm vs topping thì thấy ok, hợp. Đồ ăn cho cũng khá nhiều, 1 tô như hình ăn no. Quán nằm ngay mặt tiền, thoáng đãng, để xe ngay trc cửa. Chị chủ quán thân thiện, hiếu khách."
Bánh Canh Cua-Súp Cua Út Trang,Do Luan (Kaido),5 sao,một năm trước,"Tiệm bánh canh nằm gần ngã 4 Nguyễn Thượng Hiền và Nguyễn Đình Chiểu. Bánh canh cua nấu theo hương vị truyền thống với cua, tôm, chả và giò. Vì mình không thích ăn giò nên được bù thêm cua và tôm. Nước lèo vừa miệng không bị mặn, nước chỉ …"
Bánh Canh Cua-Súp Cua Út Trang,J V,5 sao,3 năm trước,"Đây chắc chắn là quán bánh canh cua ngon nhất. Nước dùng tuyệt hảo, bún ngon khó cưỡng, và các lựa chọn thịt hoặc hải sản đều rất đa dạng. Nhưng tại sao phải chọn khi bạn có thể có tất cả! Một bát khoảng 45k. Chắc chắn sẽ quay lại."
Bánh Canh Cua-Súp Cua Út Trang,Marianne Chua,5 sao,một năm trước,"4.5/5 Bánh canh và súp trứng cút chúng tôi gọi rất ngon, nước dùng đậm đà với hương vị cua đặc trưng. Rất thích sợi bún dai và những miếng cua.

Điểm trừ nhỏ là thịt xá xíu trong bánh canh hơi khô, và môi trường quán có thể sạch sẽ hơn một chút."
Bánh Canh Cua-Súp Cua Út Trang,Hoa Vu,5 sao,một năm trước,"Quán hơi nhỏ.
Bánh canh ngon, hoành thánh lá thì ko ngon bằng, có bánh nổi ăn rất bắt.
Giá hợp lý."
Bánh Canh Cua-Súp Cua Út Trang,Hồng Hân Lê,5 sao,một năm trước,"Bánh canh ngon, nước súp sền sệt đúng kiểu mình thích. Mình gọi tô thường 40k nhưng cua các kiểu nhiều hơn mình nghĩ, ăn khá là chất lượng nếu so về tầm giá bánh canh cua. Bạn nào ăn mạnh thì kêu tô đặc biệt chắc cũng ứ hự đó =)) chứ mình …"
Bánh Canh Cua-Súp Cua Út Trang,Dinh Nam Khanh,5 sao,Thời gian chỉnh sửa: 2 năm trước,"28/7/2023: tô thường 40k, tô có giò 45k.
Bát đầy đặn, nước vừa.
So với nhiều quán bánh canh khác mình thấy giá cả và chất lượng khá ok.
À, ở đây có cả (bánh) quẩy."
Bánh Canh Cua-Súp Cua Út Trang,Linh Phương,5 sao,một năm trước,"Bánh canh và súp ngon đúng ý mình, nước súp sệt ăn vừa miệng"
Bánh Canh Cua-Súp Cua Út Trang,Phương Nguyễn,5 sao,11 tháng trước,"Bánh canh cua tô thập cẩm khá nhiều, ngon"
Bánh Canh Cua-Súp Cua Út Trang,Y Nguyen,5 sao,7 tháng trước,"Ok nha khá ngon, giá hợp lý"
Bánh Canh Cua-Súp Cua Út Trang,Lan Anh,5 sao,một năm trước,"Ngon áhhhhh
Ăn quán khác có đợt bị nguội hăm okk lắm
Giò siu mềm đúng đỉnkkkk 🤣🤣 …"
Bánh Canh Cua-Súp Cua Út Trang,Ave T,5 sao,3 tháng trước,Món mì cua khá ngon.
Bánh Canh Cua-Súp Cua Út Trang,Helel Tran,5 sao,10 tháng trước,Đồ ăn ngon giá phải chăng!
Bánh Canh Cua-Súp Cua Út Trang,To Ngan,5 sao,9 tháng trước,"Đồ ăn ngon, bánh canh cua đặc biệt ăn no , có cục giò to ăn ko hề có mùi lạ"
Bánh Canh Cua-Súp Cua Út Trang,Vân Huỳnh,5 sao,một năm trước,"Bánh canh đậm đà, topping nhiều, sốt tắc ngon, giá cả hợp lý. Nhân viên nhiệt tình, thân thiện. Rất nên ghé thử 🤗 …"
Bánh Canh Cua-Súp Cua Út Trang,Kim Vu,5 sao,một năm trước,"trải nghiệm tô bánh canh 40k,rất hài lòng
Còn nhiều món chưa thử>< sẽ quay lại
Cô chủ rất xinh luôn"
Bánh Canh Cua-Súp Cua Út Trang,Pinkpantheress Pirate,5 sao,2 năm trước,Món ngon mình order súp cua đầy đủ 35k size nhỏ rất vừa miệng. Mẹ mình order bánh canh thì vị được ổn nhg ko đậm đà lắm. Cô chủ quán nhiệt tình
Bánh Canh Cua-Súp Cua Út Trang,Dat Dang,5 sao,2 năm trước,"Bánh canh cua rất ngon: tôm và cua tươi, nước dùng sánh và vừa vị, giá phải chăng. Còn có đồ uống ngay bên cạnh"
Bánh Canh Cua-Súp Cua Út Trang,Amy lee,5 sao,2 năm trước,"Đây là bữa ăn ngon nhất chúng tôi từng ăn ở Việt Nam. Ngon tuyệt vời. Và có rất nhiều thứ ngon bên trong, tôm to, trứng cút và thịt cua băm nhỏ. Ngon quá!"
Bánh Canh Cua-Súp Cua Út Trang,Phong Nguyễn,5 sao,một năm trước,Ngon rẻ so với chất lượng. 10 điểm mà mình thấy nên đổi nước chấm muối ớt xanh ngon hơn
Bánh Canh Cua-Súp Cua Út Trang,Trong Huy Le,5 sao,một năm trước,Món canh cua Sài Gòn rất ngon! Rất đáng để thử. Giá cả hợp lý và chất lượng món ăn tuyệt vời.
Bánh Canh Cua-Súp Cua Út Trang,Coddiwompling,5 sao,2 năm trước,"Một bát mì nước dùng cua rất ngon. Nhiều thịt cua. Đồ ăn đường phố tuyệt vời, vì vậy không có máy lạnh 😂

Giá cả rất phải chăng."
Bánh Canh Cua-Súp Cua Út Trang,Ngọc Khánh,5 sao,2 năm trước,"Ăn giá bình dân mà rất ngon luôn , cách phục vụ rất tốt nhiệt tình . Chắc chắn sẽ quay lại"
Bánh Canh Cua-Súp Cua Út Trang,Huu Thanh,5 sao,2 năm trước,"Quán có chỗ ngồi nhỏ, bánh canh cua với súp cua ở đây ngon xỉu, vừa túi tiền."
Bánh Canh Cua-Súp Cua Út Trang,Hoàng Hoan,5 sao,2 năm trước,"Mình bát thường, cũng khá đầy đủ. Rất là ngon luôn
Giá rẻ. Bát thường 40k/2024"
Bánh Canh Cua-Súp Cua Út Trang,Như Võ,5 sao,3 năm trước,"Thịt giò ổn định, lần nào chất lượng cũng ngon như vậy, không bị tình trạng lúc này lúc kia"
Bánh Canh Cua-Súp Cua Út Trang,Duong Vu,5 sao,2 năm trước,"Đồ ăn đường phố. Rất ngon! Nếu muốn thử, hãy đến quán này trước 7 giờ tối."
Bánh Canh Cua-Súp Cua Út Trang,Ngọc Bích Trần,5 sao,2 năm trước,"Nước dùng, nước chấm đều ngon. Topping kèm tươi ngon..."
Bánh Canh Cua-Súp Cua Út Trang,Nghia Tran,5 sao,2 năm trước,Ngon và hấp dẫn. Có thể hơi nóng nếu ăn vào giờ ăn trưa.
Bánh Canh Cua-Súp Cua Út Trang,Tạo Nguyễn,5 sao,3 năm trước,Đồ ăn nấu rất ngon vừa giá không mắc
Bánh Canh Cua-Súp Cua Út Trang,Solo Segal,5 sao,2 năm trước,Bên vệ đường. Nước dùng đậm đà. Cua và một chút tiết vịt. Bạn còn chờ gì nữa?
Bánh Canh Cua-Súp Cua Út Trang,Nu Trần,5 sao,3 năm trước,Siêu siêu ngon. Giá ổn. Dễ tìm.
Bánh Canh Cua-Súp Cua Út Trang,Amanda Nero,5 sao,một năm trước,Súp hoành thánh tuyệt vời.
Bánh Canh Cua-Súp Cua Út Trang,Nicholas Waller,5 sao,2 năm trước,Súp cua và mì tuyệt vời.
Bánh Canh Cua-Súp Cua Út Trang,Huỳnh Như Thân Lý,5 sao,2 năm trước,Rất tốt
Bánh Canh Cua-Súp Cua Út Trang,Huy Vu,5 sao,3 năm trước,Ngon bổ rẻ
Bánh Canh Cua-Súp Cua Út Trang,Quang PM,5 sao,3 năm trước,Chất lượng ổn định.
Bánh Canh Cua-Súp Cua Út Trang,W W “W”,5 sao,2 năm trước,Ngon lam‪👍🏻 …
Bánh Canh Cua-Súp Cua Út Trang,Kim Huỳnh Anh,5 sao,một tháng trước,"Quán ngon. Quán ruột của mìnhhhhh. Nhiều món, đa dạng. Món nào cũng ngon. Có thanh toán bằng qr momo luôn"
Bánh Canh Cua-Súp Cua Út Trang,Zhixue Zhang,5 sao,một năm trước,Bạn gái tôi thấy hoành thánh ở đây ngon. Giá cả phải chăng và chủ quán rất thân thiện.
Bánh Canh Cua-Súp Cua Út Trang,Rei K,5 sao,2 năm trước,"sup cua
Còn có cả súp cua nữa☆"
Bánh Canh Cua-Súp Cua Út Trang,Danuble Legrand,5 sao,3 năm trước,Nó tốt
Back's Burger,Benjamin P,1 sao,5 tháng trước,"Burger tệ nhất Sài Gòn, lem luốc và dở tệ... nước sốt trắng làm ướt hết cả cái burger và làm hỏng nó.
Hình như tài xế Grab đã cho tôi vào burger. Nhưng không, chỉ là một lít nước sốt trắng gì đó họ dùng thôi 👎. Cũng không rẻ chút nào."
Back's Burger,Duyệt Kim,1 sao,5 tháng trước,Ship đồ ăn tới mà tưởng mang nồi cám lợn cho khách hàng.  Thất vọng. Bye
Back's Burger,Jimmy Lau,1 sao,2 năm trước,"Tôi gọi bánh mì kẹp phô mai Double Classic US. Phần trên của bánh mì được phục vụ lạnh. Phần dưới thì khô và nướng theo kiểu tôi chỉ dùng để cho cá ăn. Về hương vị thì không có gì để chê. Tự thưởng cho mình một bữa đi, nếu bạn ở Thảo Điền và thèm burger, hãy đến Burger Boss hoặc Pingus. Quán này tệ thật sự!"
Back's Burger,Thái Thương Thương,1 sao,một năm trước,1 lần và không lần 2. Mong quán kĩ hơn
Back's Burger,Danh,1 sao,10 tháng trước,k cho shipper ngồi trong khi trời 40 độ ??
Back's Burger,David Jhon,1 sao,một năm trước,"Kém lịch sự buger có 1 món hơn 100k mà làm hơn 30p nhân viên kinh thường shiper kém văn hoá shiper vô trc làm cho khách trước chưa tới 5p mà khách có buger ăn mà shiper vào đợi từ quán ko có khách đến quán đông khách, đến khách có món nhưng shiper vẫn chưa, tuyển nhân viên đúng kém học thức đi làm nhận tiền công mà khinh thường nhau."
Back's Burger,Luke,1 sao,một năm trước,"Tôi đã gọi món bánh mì kẹp thịt bò 100% hảo hạng với thịt xông khói và một phần hành tây chiên giòn.

Ngay cả trước khi gọi món, tôi đã thất vọng khi nhìn vào thực đơn và thấy họ không có ớt jalapeño để thêm vào cho những người muốn ăn cay.

Thịt xông khói thì giòn, đó là điểm cộng cho món bánh mì kẹp này. Tuy nhiên, dưa chua và thịt bò có hương vị rất lạ. Tôi ăn cùng hai người Mỹ khác và chất lượng bánh mì kẹp kém hơn so với những gì chúng tôi đã từng ăn ở Mỹ. Tôi không thích bánh mì kẹp của mình đến nỗi không thể ăn hết, điều này rất hiếm khi xảy ra với tôi.

Tôi nhận thấy lớp bột chiên hành tây dường như là một thách thức ở Việt Nam. Lớp bột ở Việt Nam thường quá mỏng hoặc có vấn đề gì đó. Ở đây, lớp bột quá mỏng.

Tôi không thử nhưng bạn bè tôi nói khoai tây chiên ở đây cũng rất ngon.

Chucks vẫn là quán bánh mì kẹp ngon nhất ở Sài Gòn và theo ý kiến ​​của tôi, không có quán nào sánh bằng."
Back's Burger,Việt Lê quốc,1 sao,một năm trước,"Quán khinh thường tài xế, không làm đơn theo thứ tự, thái độ kém"
Back's Burger,Đặng Huy,1 sao,một năm trước,Rất tệ từ đồ ăn đến phục vụ
Back's Burger,Bình Lương Thế,1 sao,một năm trước,Nhân viên thô lỗ
Back's Burger,Allan Nguyễn,1 sao,một năm trước,Trải nghiệm tệ
Back's Burger,Andrew MacFie,1 sao,2 tuần trước,Chậm như băng tan
Back's Burger,Hưng Nguyễn,1 sao,3 tuần trước,Trải nghiệm phục vụ siêu tệ
Back's Burger,Charlie D,1 sao,một tháng trước,"Cô thu ngân móng tay dài cực kỳ thô lỗ với gia đình và bà tôi. May mà tôi đã ghi âm lại vì tôi không thể tin nổi cô ta lại thô lỗ đến thế. Chúng tôi là người địa phương và lớn lên ở khu Thảo Điền này. Cô thu ngân trông rất khổ sở và không muốn phục vụ ai cả. Thái độ tệ hại và dịch vụ khách hàng kém. Thật đáng tiếc khi một vài người bạn của tôi từ Los Angeles muốn ăn burger ở đây nhưng chúng tôi quyết định không ủng hộ cửa hàng này nữa sau khi nhân viên đối xử thô lỗ với các thành viên trong gia đình chúng tôi. Quá kinh tởm. Tất cả những người dân Thảo Điền sống gần đó, hãy tránh xa nơi này bằng mọi giá."
Back's Burger,Traveller Food,1 sao,Thời gian chỉnh sửa: 10 tháng trước,"Tôi đã đặt giao hàng qua Grab. Đó là một chiếc burger kiểu Hàn Quốc, và nó thực sự rất ngon. Điểm trừ duy nhất là, nếu chỉ nhìn vào phần thịt, nó hơi gây thất vọng so với các quán burger phương Tây khác. Tuy nhiên, khoai tây chiên sốt ớt …"
Back's Burger,Tuan Minh Nguyen,2 sao,một năm trước,"Nơi này thật sự khiến tôi thất vọng. Một chiếc burger hai lớp thịt giá gốc có giá 165.000 VNĐ, nhưng lại trộn với thịt heo? Bạn hoàn toàn không cảm nhận được vị thịt bò – chỉ toàn vị thịt heo. Điều đáng ngạc nhiên hơn nữa là một chiếc burger bò nguyên con một lớp thịt có giá 155.000 VNĐ! Bánh mì thì nguội lạnh, không được nướng giòn, trong khi miếng thịt thì nóng bỏng.

Với mức giá này, thuộc phân khúc burger cao cấp, chất lượng lại vô cùng đáng thất vọng. Tôi sẽ không giới thiệu nơi này cho bất cứ ai đang tìm kiếm một chiếc burger đúng chuẩn. Có rất nhiều quán burger ngon hơn ở Thảo Điền với cùng mức giá.

Nói chung, chất lượng chỉ ở mức trung bình."
Back's Burger,Ma A,2 sao,2 năm trước,"Tôi rất vui khi thấy quán burger tôi hay đến ở Quận 7 đã mở cửa ở Thảo Điền. Tuy nhiên, burger ở Quận 7 ngon hơn nhiều. Bánh mì burger ở Thảo Điền bị nướng quá chín trên chảo nóng, giòn như bánh quy khô. Thật đáng tiếc. Chắc tôi sẽ chỉ ăn ở Quận 7 thôi."
Back's Burger,Bora Hong,2 sao,một năm trước,"Đồ ăn tạm được, nhưng vệ sinh thì tệ hại.

Máy điều hòa bẩn đến mức làm tôi mất hết cả khẩu vị. …"
Back's Burger,Hiền Nguyễn,3 sao,4 tháng trước,"Burger ngon,  bất tiện nhà vệ sinh đi hơi xa. Tại quán không có chỗ rửa tay."
Back's Burger,Jaslyn Wang,3 sao,Thời gian chỉnh sửa: 5 tháng trước,"- Bánh mì kẹp thịt: Khá bình thường, 5/10. Bánh mì không được nướng giòn. Thịt khá nhạt nhẽo.

- Khoai tây chiên: Khá ngon, giòn tan, 9/10
- Không gian: Hầu như không có thông gió nên bạn sẽ ra về với mùi dầu mỡ."
Back's Burger,Joe Bungee,3 sao,2 năm trước,"Dù rất muốn cho 4 sao, tôi không thể. Tôi chọn bánh mì kẹp phô mai cổ điển hai lớp vì không có loại bánh mì kẹp In-N-Out. Họ có hai mức giá: 165k (70% thịt heo + 30% thịt bò) và 250k (100% thịt bò). Tôi chọn loại đầu tiên vì không thấy giá quá cao cho loại 100% thịt bò.

Bánh mì kẹp trông rất ngon mắt nhưng lại khô, tôi chỉ cảm nhận được vị thịt heo chứ không có vị thịt bò.

Tôi xem lại loại bánh mì kẹp In-N-Out, cũng là thịt heo chứ không phải thịt bò?

Điều thực sự đáng thất vọng là họ không cung cấp khăn giấy ướt hoặc chậu rửa tay. Bạn phải xin ở quầy để có khăn giấy ướt.

Ăn bánh mì kẹp bằng tay thì cần, vì vậy khăn giấy ướt là điều BẮT BUỘC. Cuối cùng tôi lau tay bằng khăn giấy ướt nhưng vẫn còn vết dầu mỡ trên tay.

Nhìn chung, giá hơi cao mà lại có nhiều bánh mì kẹp thịt heo hơn bánh mì kẹp thịt bò."
