place_name,user,rating,time,text
Hương Vị Việt - Gà Rán Khoai Lắc,Nguyễn Hoàng An,1 sao,2 tháng trước,"Kêu lấy gà phô mai mà nhân viên lo giỡn nhau nên quên bỏ phô mai😡
Gà còn có máu bên trog nx …"
Hương Vị Việt - Gà Rán Khoai Lắc,putin tổng thống,1 sao,5 tháng trước,"vừa mua xong :)) gần 200k ăn như hạch 😡😡😡😡 ối dồi ôi gà thì thối, ở trong toàn máu, chưa chín, nói tht nói thúi như rác vậy đó, bán có tâm xíu đi!!!! …"
Hương Vị Việt - Gà Rán Khoai Lắc,Sang Vo,1 sao,6 tháng trước,Thật sự là rất thất vọng tại chỗ này mình mua hotdog  ăn ngon mà mua có một cay hoi nên bị khi dễ ko chiên lại cho mình để nguội bộ bây h thiện đại quá rồi nên mua ít là bị vậy hả
Hương Vị Việt - Gà Rán Khoai Lắc,Tuấn Đạt,1 sao,6 tháng trước,"có ruồi bu thì không đuổi ra đóng luôn cửa kính vào không hiểu kiểu gì? khoai đưa cho mình thì như khoai vụn còn dư rồi đem chiên lên ,bột trong gà chiên thì nhiều mà bột trong khoai ít xịu cảm giác như đang ăn khoai chiên không, tất cả đồ …"
Hương Vị Việt - Gà Rán Khoai Lắc,Mạnh,1 sao,7 tháng trước,Mới mua nảy mà về ăn bị hôi gà để lâu hay sao á tr bột cứng ngắt mua 2 đùi 25 mà 1 đùi 1 hôi kh ăn đc
Hương Vị Việt - Gà Rán Khoai Lắc,Linh Hoang,1 sao,4 tháng trước,"Mua khoai lang lắc mà để toàn khoai tây ko à
Đã thế còn cs cọng dây thun ở trong nữa chứ"
Hương Vị Việt - Gà Rán Khoai Lắc,trân bảo,1 sao,5 tháng trước,"GÀ QUÁ DỞ! GÀ Ở TRONG CÒN SỐNG, RẤT TANH VÀ CÒN MÁU, NHẮC LẠI LÀ THỊT GÀ RẤT HÔI! RẤT RẤT RẤT HÔI LUÔN."
Hương Vị Việt - Gà Rán Khoai Lắc,Vy Phương,1 sao,một năm trước,"mình ít khi tìm và đánh giá món ăn nào đó nhưng gà mình vừa mua ở đây thiệt sự mà nói dở nhất mình từng ăn á, bột ướt còn vàng khè bên trong lớp gà, lớp bột ở ngoài cứng chứ chả phải giòn. k thể ăn hết nổi 1 cái đùi. mình k có ý đạp đổ gì hết chỉ là quán xem lại như thế nào đi ạ"
Hương Vị Việt - Gà Rán Khoai Lắc,MWall,1 sao,2 năm trước,"Gà thì bột nhiều và cảm giác gà được đem đi chiên lại nhiều lần, nói chung không có lần thứ 2 ăn lại quán này"
Hương Vị Việt - Gà Rán Khoai Lắc,Tachibana Hotaru,1 sao,2 năm trước,"Đồ ăn gì mà tầy quầy như cho heo ăn, sốt đổ tùm lum . Báo món 25k , lúc ra lại nói 30k , nhân viên thì thái độ liếc xéo liếc dọc là sao???"
Hương Vị Việt - Gà Rán Khoai Lắc,Bảo Ngọc,1 sao,2 năm trước,"Gà gì bột k vậy cha, order đùi xong toàn cánh k vậy .gà lạnh ngắc ngọt gắt cả cổ , là có thật sự buôn bán uy tín chưa??"
Hương Vị Việt - Gà Rán Khoai Lắc,Như Ngọc Võ,1 sao,3 năm trước,"Khoai lang lắc phô mai dở, cứng, như chiên xong để đó cả xong lắc lên cho khách ăn, nghĩ sao nguyên túi khoai 20k nhìn sao không có miếng phô mai nào, toàn khoai không, lúc đầu nghĩ chắc do khoai quá khô nên phô mai bị rớt xuống dưới đáy …"
Hương Vị Việt - Gà Rán Khoai Lắc,diễm trinh,1 sao,2 năm trước,Oder 2 phần gà 25k đưa 2 phần khác nhau 1 cái vừa 1 cái nhỏ xíu v
Hương Vị Việt - Gà Rán Khoai Lắc,Thuỳ An,1 sao,một năm trước,nhân viên thái độ rất chán ạ
Hương Vị Việt - Gà Rán Khoai Lắc,Huỳnh Phi Vân,1 sao,một tháng trước,Gà chiên nhiều lần. Ăn cứng như đá
Hương Vị Việt - Gà Rán Khoai Lắc,Linh Cam,1 sao,một tháng trước,"Nhỏ tới giờ mình ăn quán này cũng mấy năm trời rồi, mình thích ăn mỗi khoai tây lắc xí muội ở đây thoi và cả mẹ mình cũng thích. Mình xin phép được mày tao vè quá bức xúc. …"
Hương Vị Việt - Gà Rán Khoai Lắc,Bảo Nguyễn,2 sao,7 tháng trước,Mua 2 phần mà cho có 1 ly nước không có nổi 1 bịch tương luôn quán tệ
Hải ăn đêm,Trung Dương,1 sao,3 tháng trước,"Ý thức kém
Hạt kara ồn ảo chỉa cái loa
Qua bên này"
Hải ăn đêm,Julia Nguyen,1 sao,11 tháng trước,"Rất tệ. Đợi 45phút và phải tự phục vụ lấy ram, lấy rau và nước mắm. Đến khi đợi không nổi quyết định đứng dậy về. Dĩa ram 5c chi phí là 20k nhé."
Hải ăn đêm,Minh Hải Trương Lê,1 sao,11 tháng trước,Biết là đông khách nhưng chờ đến 30p và bị nhân viên gọi món đến 3 lần cho 1 tô cháo là 1 điều hết sức tồi tệ
Hải ăn đêm,Thuỷ Hứa,3 sao,4 tháng trước,"Quán ở cơ sở hà huy tập, cái cô chủ quán bộ ghét người khác tỉnh Quảng Bình hay gì á, thái độ dễ sợ luôn, mình ăn trả tiền đàng hoàng, chuyển khoản hỏi tên số tài khoản đúng chưa, con ck rồi đã nhận được chưa cũng không ừ hử gì, cái khách khác vô nói giọng Quảng Bình thì cười tươi chào đón???"
Hải ăn đêm,Tấn Phan,4 sao,4 tháng trước,"Đồ ăn tạm đợi, nhưng hơi ít món"
Hải ăn đêm,Huy Phan,4 sao,2 năm trước,Được rồi 👌 …
Hải Sản Lộc Biển,Dương Nguyễn Phan Hải,1 sao,8 tháng trước,"Dùng hóa chất, chất kích thích phát triển để nuôi. Mua về bị hôi có nhiều con chết thúi vẫn bán. Bà con cẩn thận"
Hải Sản Lộc Biển,Quan Đỗ Đăng,1 sao,8 tháng trước,chủ quán có suy nghĩ xài hoá chất. bà con cẩn thận
Hải Sản Lộc Biển,Nam Nguyen,1 sao,8 tháng trước,Mai đổ ít axit vào mấy con hải sản ươn
Hải Sản Lộc Biển,Kunyong,5 sao,3 năm trước,"Đồ tươi ngon, nhân viên tư vấn nhiệt tình và ship hàng nhanh chóng. Nhà mình ở 207 Trương định đc free ship. Xin cảm ơn!"
Hải Sản Lộc Biển,Meme Su,5 sao,một năm trước,Hải sản tươi ngon giá thành phải ổn định mình rất tin dùng
Hải Sản Việt Nam,K-TOUR,2 sao,3 năm trước,Nhiều loại chuyển từ nơi khác đến
Hải Sản Việt Nam,Tour Car,2 sao,3 năm trước,Giá cao hơn những nhà khác
Hải Sản Việt Nam,Tiện Trần Văn,3 sao,6 năm trước,Nhiều hải sản tươi sống. Giá hơi cao.
Hải Sản Việt Nam,Minh Duc Luong,3 sao,2 năm trước,"Hải sản tươi, giá cả phù hợp"
Hải Sản Việt Nam,nguyen cong hieu,4 sao,8 năm trước,Rẻ và tươi
Hải Sản Việt Nam,huuben0210483 bui,4 sao,7 năm trước,Rất ổn
Hảo Quán - Bún đậu Hà Nội,Nhi Tuyet,1 sao,2 tháng trước,"nv phục vụ rất tệ đồ ăn cũng bth, chủ quán nch đt rất to trong khi khách đang ngồi trong quán:)) mình xin nc chấm thêm cô nv ra đưa mình rồi nói ""nè"" rất thái độ luôn nha"
Hảo Quán - Bún đậu Hà Nội,Mỹ Hoàng,1 sao,4 tháng trước,"Đi ăn cùng hội bạn, nhân viên mang ra lộn món mà không xin lỗi, thái độ rất không tốt, nhân viên cứ đổ lỗi cho nhau xong rồi lấy phần bàn bên kia quăng qua cho bàn mình xong đi luôn. …"
Hảo Quán - Bún đậu Hà Nội,Ngọc ánh Nguyễn,1 sao,4 tháng trước,thể trên cuộc đời chưa bao giờ ăn bún đậu mà nó dở tàn canh như này mắm tôm k biết pha kiểu gì dở không chấp nhận nổi k nghe mùi mắm tôm mà nghe mùi gì đâu không đồ ăn thì nguội lạnh bún thì cứ như đồ cũ xong đem bán biết thái độ thì hơn ông nội ngta quá dở ai chuẩn bị ăn né dùm t quán này tặng kèm thêm hai cộng chỉ nữa chi vậy shop?
Hảo Quán - Bún đậu Hà Nội,Công Tú Nguyễn,1 sao,4 tháng trước,"Thái độ nhân viên rất tệ, quán nên xem xét lại!!!"
Hảo Quán - Bún đậu Hà Nội,Trâm Thuỳ,1 sao,7 tháng trước,Thấy quán cũng đông nên ăn. Đồ ăn cũng ngon nhưng nhân viên rất thái độ và khó chịu cảm giác không thoả mái xíu nào . Không bao giờ quay lại quán này
Hảo Quán - Bún đậu Hà Nội,Nguyễn Phương Linh,1 sao,một năm trước,Nhân viên tệ vô cùng thái độ quán nên coi lại nhân viên ( rau đc mấy cọng mà dập nát hết giấu ở dưới)
Hảo Quán - Bún đậu Hà Nội,Am,1 sao,Thời gian chỉnh sửa: một năm trước,"Có 1 đợt mình đi ăn gọi phần full topping mà phát hiện trong nem có chứa 1 cọng tóc, liên hệ với nhân viên thì ừ ừ rồi đổi lại phần khác chứ không xin lỗi gì hết"
Hảo Quán - Bún đậu Hà Nội,Lượng Từ,1 sao,một năm trước,Quán tệ lắm mấy og ạ
Hảo Quán - Bún đậu Hà Nội,Tiên Trương Thủy,1 sao,2 năm trước,Đồ ăn ít so vs giá tiền
Hảo Quán - Bún đậu Hà Nội,Tu Bui,1 sao,3 năm trước,Nờ ô nô
Hảo Quán - Bún đậu Hà Nội,Tuyền Lê,1 sao,một năm trước,Nhân viên thái độ
Hảo Quán - Bún đậu Hà Nội,Trúc Quỳnh,2 sao,4 tháng trước,"Mình là khách quen của quán, ăn từ hồi năm nhất đến khi ra trường rồi, mỗi tuần ít nhất cũng ghé quán 1 lần nhưng gần đây quán làm mình có ấn tượng quá tệ nên sẽ không quay lại: …"
Hảo Quán - Bún đậu Hà Nội,Yen Ctv,3 sao,một năm trước,"Quán khá là đông luôn, chiều tối là tấp nập. Nhân viên phục vụ nhanh gọn lẹ làng, có thể xin thêm rau và fill trà đá nếu ăn combo nha.
Giá cả combo khá dễ chịu, nhất là đi 2 người, kiểu ăn 1 bữa tối vậy cũng ổn vì …"
Hảo Quán - Bún đậu Hà Nội,Nhung Tuyết,3 sao,2 năm trước,Mẹt bún đậu 110k rau đã ít mà con héo như thế này rồi sao ăn 😌 ăn xong cũng không thấy 1 viên kẹo nào …
Hảo Quán - Bún đậu Hà Nội,Khánh Nguyễn Quốc,3 sao,5 năm trước,"Quán bún đậu ăn ổn. Mắm không quá nồng, thịt giò mềm tươi, chả cốm hơi mỡ, đậu phụ vừa miệng, dồi sụn ngon.
Giá cả phải chăng là điểm cộng của quán."
Hảo Quán - Bún đậu Hà Nội,D. Nguyễn Khôi (Tommy),3 sao,2 năm trước,"Ở mức trung bình. Điểm cộng là giá cả phải chăng, nhưng điểm trừ là không có kết nối wifi."
Hảo Quán - Bún đậu Hà Nội,tam pham,3 sao,một năm trước,ngon.
Hảo Quán - Bún đậu Hà Nội,Nghĩa Tính,3 sao,2 tháng trước,"Từng là khách quen ở đây, nhưng chất lượng đồ ăn ngày càng dở đi, nhân viên thái độ, kệch cớm"
Hảo Quán - Bún đậu Hà Nội,Loi Mai,4 sao,2 năm trước,"Lần đầu mình ghé ăn quán này, không gian thoáng mát. Đồ ăn ra oke, à bánh tráng là phải kêu kèm theo nha, giá 2k nè. Mà tiệm cho ít rau lém, nước mắm cũng ít nữa, mình ăn dư đồ ăn mà hết nước mắm. Gửi xe trước tiệm, wifi ở tiệm rất yếu luôn. Đường đi tới tiệm cũng dễ kiếm nè."
Hẻm Ăn Vặt 76,Duyen Tran,1 sao,3 năm trước,"TRẢI NGHIỆM TỆ TẠI HẺM 76 HAI BÀ TRƯNG, QUẬN 1 NGÀY ĐẦU NĂM 2023.
Tối 1/1/2023,mình cùng chồng ghé đến địa chỉ hẻm 76 Hai Bà Trưng để lót bụng. Theo review trên youtube, mình thấy hẻm này có nhiều quán ăn vặt và được nhiều bạn …"
Hẻm Ăn Vặt 76,Bình Nguyễn Thanh,1 sao,một năm trước,"Mình đi với trẻ nhỏ, vào kêu món. Gọi món xong, ngồi vào bàn thì 1 bà đến hỏi uống nước gì nhưng nhà mình k uống (vì viêm họng và có đem nước suối), thì bà ấy nói: ngồi đây phải kêu nước uống! Với thái độ vùng vằng, khó chịu. Mình gọi 1 …"
Hẻm Ăn Vặt 76,Hung Nguyen,1 sao,5 năm trước,"Từ giữ xe tới ng bán hành động và nói chuyện thiếu ý thức
Ko dành cho những cặp cầm 100 trở xuống đi chơi
Không gian hẹp …"
Hẻm Ăn Vặt 76,Tiến Trần Văn,1 sao,3 năm trước,"Bán hàng thái độ, Đồ ăn không ngon, Mất vệ sinh do đồ rác nhiều :(("
Hẻm Ăn Vặt 76,Thư Phạm,1 sao,một năm trước,"Đồ ăn thì dở, đắt. Hẻm thì hôi hám, dơ, bắt kêu nước mới cho ghế ngồi ăn, còn phải giữ xe mất 10k...Bà cô được gọi là chủ thái độ với khách tây lẫn ta."
Hẻm Ăn Vặt 76,Minh Nghiem Nguyễn,1 sao,một năm trước,"Nhìn chung hẽm có vài sạp hàng bán gỏi cuốn, bún mắm, bún thịt nướng …. nhưng đồ ăn làm dơ, gỏi cuốn bị củ qua ngày, rau thúi bên trong ăn rất k tốt cho sức khoẻ."
Hẻm Ăn Vặt 76,GiGi Wong,1 sao,3 năm trước,"Ko nên ăn đồ hẻm này nha, mất vs và mấy ng bán cũng rất khó chịu và hung dữ. Nhất là 3 ng bán: canh bún và hủ tiếu/bún măng ngay đầu hẻm nha. Bán cho mình tô múc sẳn từ đời nào, mình kêu cảm phiền đổi tô khác cho nóng thì dạy đời mình 1 …"
Hẻm Ăn Vặt 76,Vietnam AllXOne (IT X SERVICES),1 sao,3 năm trước,Đồ ăn cũng bình thường thôi. Nhưng để xe trong đó ngồi ăn mất 10k tiền vé xe và phải gọi thêm đồ uống nếu muốn ngồi trong đó ăn. Không gọi chắc ăn mấy viên mắt ᗫ.ạ.n của chủ quán nước. Sau nên ăn chỗ khác. Để xe thỏa mái.
Hẻm Ăn Vặt 76,Cactus AZN,1 sao,5 năm trước,"English below.
Thức ăn hơi dơ, giá cả so với quận 1 thì cũng rẻ, vị tạm chấp nhận được. Đáng lẽ cho 4* nhưng thái độ của hàng bán nước làm mình cho 1*, liên tục đòi mình mua …"
Hẻm Ăn Vặt 76,A Ng,1 sao,Thời gian chỉnh sửa: 3 năm trước,"Hẻm hôi thối, mình vừa bước vào đầu hẻm thì đã nghe mùi hôi luôn, đi một vòng thì mình mua thử một phần mì phá lấu 35k, xong cô phá lấu cứ bảo mình là vào trong đi con rồi cô bê vào, phá lấu vừa bưng ra thì có một bé đến hỏi mình uống nước …"
Hẻm Ăn Vặt 76,Kid_DG,1 sao,5 năm trước,1 - Lần đầu cũng là cuối - không hợp vệ sinh - đồ ăn bình thường như xe đẩy dạo -  giữ xe 10k ( trong khi đó lại ăn bên lề) …
Hẻm Ăn Vặt 76,THẢO ĐỖ,1 sao,5 năm trước,"Chỗ bán nhỏ xíu san sát nhau nên nhìn khá chật chội, đồ ăn để dưới bàn thấp xe cộ chạy qua lại liên tục nên bụi bặm bùn xình đôi khi văng dính lên đồ ăn luôn, đồ ăn cảm thấy bẩn và ăn ko ngon , có phí gửi xe 10k 1 chiếc. Người bán và người …"
Hẻm Ăn Vặt 76,Nga Tran,1 sao,6 năm trước,"Mình đến hẻm ăn vặt này vào tầm buổi chiều đông ơi là đông lun. Có nhiều người bán chung, mỗi người 1 món cũng đa dạng. Chọn tới chọn lui thôi mình chọn súp cua của cái chị ở gần lối ra vào. Còn bạn mình thì ăn phá lấu. Hoá ra muốn ngồi lại …"
Hẻm Ăn Vặt 76,Tuấn Quang Dương,1 sao,4 năm trước,"Đồ ăn bth k quá ngon mà giá cao.
Gửi xe trong hẻm để ăn giá 10k như cắt cổ.
Ghé thử 1 lần và never ghé lần nửa"
Hẻm Ăn Vặt 76,Thai LE QUOC,1 sao,7 năm trước,"Mức độ vệ sinh ATTP rất thấp. Không rõ vòi nước mà người bán xả ra để pha các loại trà đá/trà sữa cho khách có chất lượng ntn nữa. Gọi đồ xong, thấy rác và nước lép nhép sợ quá, đứng dậy về luôn. Không khác gì ăn uống ở những khu chợ lụp xụp."
Hẻm Ăn Vặt 76,Thanh Vy K.mbappé,1 sao,4 năm trước,"Lúc tới thì mấy cô mời dữ dội lắm, níu kéo tới chỗ này chỗ kia thái độ rất cần khách. Nhưng mình ngồi ăn được 15ph, lúc đấy mới 7h50 tối thì mấy cô dọn gian hàng, dọn xong thì mấy cô k nói với mình tiếng nào mà tắt hết đèn của hẻm, trong …"
Hẻm Ăn Vặt 76,Ngan Giang,1 sao,4 năm trước,"Mình mới ghé hôm qua. Đồ ăn không ngon, rau má thì nhạt nhẽo. Ngồi dc 5p thì lấy tiền gửi xe 10k. Mình thắc mắc thì thằng gửi xe kêu gặp chủ. Có người khác cũng gửi xe như mình mà nó lấy có 5k. Ko quay lại lần 2. Quá tệ! Khuyên mng tránh xa chổ này."
Hẻm Ăn Vặt 76,Vu Thang Long,1 sao,5 năm trước,"Món ăn thì dở ẹc, giá cả thì đắt đỏ..đặc biệt gửi xe 10k. Đậu sát bên bàn ăn, cần gì giữ???"
Hẻm Ăn Vặt 76,Minh Nguyễn,1 sao,5 năm trước,"NGỒI ĂN TẠI CHỖ BẮT BUỘC PHẢI MUA NƯỚC UỐNG
Vừa uống coffee với bạn xong, đi bộ qua tính ăn trưa
Kêu phần bột chiên 25K, tính ăn tại chỗ rồi đi …"
Hẻm Ăn Vặt 76,khoa nguyễn,1 sao,5 năm trước,"Oder 1 phần ốc móng tay và mình trả tiền trước, khi làm xong lại lấy món thì lại nói mình chưa trả, khi đôi co qua lại thì con nhỏ bán ốc dùng lời nói mỉa mai thái độ mất dạy “chị chúc em ăn ngon miệng”? , 30k không đáng bao nhiêu nhưng …"
Hẻm Ăn Vặt 76,Nghi Nguyễn,1 sao,một năm trước,"Mua cơm đầu hẻm bị lừa vô ngồi rồi thu tiền xe, chữi xiêng chữi xéo nửa. Sợ hãi"
Hẻm Ăn Vặt 76,ANDY CAO,1 sao,5 năm trước,"Ngồi ăn uống mà xung quanh khu vực mùi hôi thối nồng nặc, rác vứt lung tung mất vệ sinh. Hàng quán cơ sở hạ tầng rất chi là sơ sài."
Hẻm Ăn Vặt 76,Anh Mai,1 sao,6 năm trước,"Mua nc mới có chỗ ngồi
Thái độ như là mình ăn ko trả tiền
Dở tệ mất vệ sinh lắm
Ko thân thiện, ăn ko uống nc bị đuổi à"
Hẻm Ăn Vặt 76,Linh Kieu,1 sao,7 năm trước,"Mất vệ sinh, chủ quán ốc có bàn ghế ko thân thiện, đuổi khách vì chưa kịp mua nước :)"
Hẻm Ăn Vặt 76,Binh Dang,1 sao,6 năm trước,"Hương vị tạm được, nhưng vệ sinh kém, thái độ người bán tệ, cơ sở vật chất tồi tàn, không gian chật hẹp, mọi người thô lỗ. Thức ăn lúc nào cũng có bụi bẩn, ruồi nhặng, lá cây và những thứ khác. Tôi đến với tâm trạng háo hức nhưng ra về với cảm giác kinh tởm."
Hẻm Ăn Vặt 76,Lê Minh Bảo Thi,1 sao,5 năm trước,"Khu lụp sụp,xuống cấp, mất vệ sinh, đồ ăn dở giá cắt cổ, thái độ của bán hàng quầy ốc, quầy nước lồi lõm"
Hẻm Ăn Vặt 76,Hong Nguyen,1 sao,7 năm trước,"Đồ ăn ngon, tuy nhiên hơi mất vệ sinh"
Hẻm Ăn Vặt 76,arimoto banegg,1 sao,3 năm trước,Ăn thì bình thường chỗ thì dơ kêu ăn vặt mà toàn đồ ăn chính no không phải đồ ăn vặt
Hẻm Ăn Vặt 76,Kris Phan,1 sao,3 năm trước,"Đồ ăn quá tệ theo từng ngày, hàng quán sau dịch ko còn"
Hẻm Ăn Vặt 76,tam huynh,1 sao,3 năm trước,"Quán nước bà Na có thái độ cực kì lòi lõm với khách.
Nước cực dở"
Hẻm Ăn Vặt 76,Ghost Bùi,1 sao,5 năm trước,"Ăn thì dỡ ,đồ ăn có cái nguội ngắt ...gửi xe ko hết 10k"
Hẻm Ăn Vặt 76,HOA HOANG,1 sao,5 năm trước,"Kg sạch sẽ lắm vì giá bình dân, dùng tô xốp hại môi trường."
Hẻm Ăn Vặt 76,Dinosaur,1 sao,3 năm trước,Địa điểm đã đóng cửa
Hẻm Ăn Vặt 76,Minh Huong Nguyen,1 sao,Thời gian chỉnh sửa: 7 năm trước,Trời không có chỗ ngồi phải đứng ăn hè  mà ngồi lại mất thêm tiền.
Hẻm Ăn Vặt 76,Vũ Triều,1 sao,7 năm trước,"khá đắt, không sạch sẽ lắm, đồ ăn tạm được."
Hẻm Ăn Vặt 76,Cao Trung Nguyen,1 sao,4 năm trước,Đồ ăn bình thường nhưng gửi xe 10k?
Hẻm Ăn Vặt 76,lưu tiên,1 sao,6 năm trước,Đồ ăn dở mà giá cả cũng mắc
Hẻm Ăn Vặt 76,Ngọc Trinh,1 sao,5 năm trước,"Thái độ khó chịu, chổ ngồi dơ,  giữ xe mắc"
Hẻm Ăn Vặt 76,Viper WL,1 sao,2 năm trước,Đồ ăn không ngon đắt
Hẻm Ăn Vặt 76,Nguyen Anh Dong,1 sao,7 năm trước,"Đồ rẻ nhưng tệ, ngõ nhỏ đông đúc và mùi rác rất kinh"
Hẻm Ăn Vặt 76,nguyên hồ,1 sao,4 năm trước,bánh khọt bị chua như để bột củ
Hẻm Ăn Vặt 76,Cung Tran,1 sao,5 năm trước,Quá hoi đo ăn ko che đậy ghe quá đi oè oè
Hẻm Ăn Vặt 76,Ryan Pham,1 sao,3 năm trước,Không phải là nơi tốt để quay lại. Đó là ý kiến ​​cá nhân của tôi sau lần ghé thăm đầu tiên.
Hẻm Ăn Vặt 76,NamThuong Nguyen,1 sao,5 năm trước,"Chật chội, đồ ăn ko ngon."
Hẻm Ăn Vặt 76,Thoại Anh Nguyễn,1 sao,6 năm trước,"Đồ ăn cũng tạm, vệ sinh kém"
Hẻm Ăn Vặt 76,Nguyễn Minh Huyền,1 sao,7 năm trước,"Chật chội, nóng nực và không được vệ sinh"
Hẻm Ăn Vặt 76,Trần Viết Chức,1 sao,5 năm trước,"Gửi xe quá đắt, tận 10k"
Hẻm Ăn Vặt 76,Lieutenant Titus,1 sao,6 năm trước,"đồ ăn dở, phục vụ kém."
Hẻm Ăn Vặt 76,Sơn Phạm,1 sao,6 năm trước,Ít đồ quá
Hẻm Ăn Vặt 76,Nhung Tuyết,1 sao,6 năm trước,K sạch sẽ
Hẻm Ăn Vặt 76,Hoa Duc,1 sao,6 năm trước,"Cực kỳ bẩn thỉu và bốc mùi kinh khủng, có thể ngửi thấy mùi từ cách xa vài mét."
Hẻm Ăn Vặt 76,hai do ninh,1 sao,một năm trước,Đến nơi chẳng thấy gì
Hẻm Ăn Vặt 76,vo thi minh thu,1 sao,9 năm trước,Đồ ăn dở
Hẻm Ăn Vặt 76,ゆき,1 sao,3 năm trước,Dẹp r nha mn
Hẻm Ăn Vặt 76,Henryang Knowles,1 sao,8 năm trước,Quá mắc mà không ngon
Hẻm Ăn Vặt 76,Vệ Nguyễn,1 sao,5 năm trước,Quá tệ so với nhưng năm trước
Hẻm Ăn Vặt 76,Miggy Nguyễn,1 sao,7 năm trước,Địa điểm này ko sạch sẽ
Hẻm Ăn Vặt 76,Shin Chi,1 sao,6 năm trước,Dơ + giá cắt cổ
Hẻm Ăn Vặt 76,MinhMinh Trịnh,1 sao,8 năm trước,"Bẩn, thái độ kém"
Hẻm Ăn Vặt 76,JJC,1 sao,6 năm trước,Rất bẩn... tốt hơn là nên tránh..
Hẻm Ăn Vặt 76,Tuan Anh Tran,1 sao,6 năm trước,Dỡ tệ
Hẻm Ăn Vặt 76,Thanh Dat Nguyen,1 sao,6 năm trước,"Tạp nhạp, mất vệ sinh"
