place_name,user,rating,time,text
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Truc Pham,5 sao,6 tháng trước,"Không gian đẹp, nhân viên hỗ trợ nhiệt tình, chụp ảnh đẹp. Recommend mn ghé tiệm trải nghiệm❤️✨"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Iris Nguyễn,5 sao,3 tuần trước,"Thức ăn ngon, phục vụ tốt, không gian sang trọng, phù hợp hẹn hò riêng tư"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",phú trương,5 sao,4 tháng trước,"Đồ ăn rất okila , nhân viên phục vụ nhiệt tình , không gian quán đẹp , nên trải nghiệm"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Diễm My Trần Thị,5 sao,2 tháng trước,"Đồ ăn khá ngon, dịch vụ tốt nhân viên nhiệt tình, bầu không khí lãng mạng yên tĩnh phù hợp cho các cặp đôi hẹn hò 🫰🏻🫰🏻"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Hiền Mỹ,5 sao,3 tháng trước,"đồ ăn ngon, không gian yên tĩnh rất chill và nhân viên rất nhiệt tình . Sẽ ủng hộ lần sau nữa ạ"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",KuDo Nhóc,5 sao,2 tuần trước,Quán đẹp nhân viên nhiệt tình đồ ăn ngon dễ thương🥰
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Hoang Dinh,5 sao,một tháng trước,"Đồ ăn ngon, không gian sang trọng, nhân viên nhiệt tình, rất hài lòng và chắc chắn sẽ còn quay lại."
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Nhu Pham,5 sao,3 tháng trước,"Đồ ăn ngon, phục vụ ok
Một buổi hẹn hò gất ok 🤭"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Hiền Trần,5 sao,4 tháng trước,"Quán decor đẹp, ấm cúng. Đồ ăn ngon, lên nhanh. Nhân viên nhiệt tình"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Đoàn Lê,5 sao,một tháng trước,"View chụp hình siêu đẹp, đa dạng lắm. Hẹn hò lãng mạn, vk ck mình rất thích. Đồ ăn siêu ngon luôn, ăn là ghiền"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Trâm Nguyễn,5 sao,2 tuần trước,Không gian ấm cúng món ăn ngon ❤️❤️❤️
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",ngoc bao,5 sao,5 tháng trước,"Trong kho tàng ẩm thực phong phú của Việt Nam, đây là quán ăn luôn giữ một vị trí đặc biệt. Không chỉ là món ăn quen thuộc trong bữa sáng của nhiều người, đồ ăn còn là niềm tự hào khi nhắc đến văn hóa ẩm thực Việt trên bản đồ thế giới. Tôi đã có dịp thưởng thức quán ăn tại một quán ăn ở Mr sai gon và trải nghiệm đó thực sự khiến tôi ấn tượng sâu sắc."
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Trinh Minh,5 sao,7 tháng trước,"Mình và bạn có đặt trước bàn sinh nhật ở đây, decor free khá chỉn chu, nhân viên nhiệt tình. Món ăn decor khá đẹp, tụi mình chụp hình  lâu nên đồ ăn hơi nguội, mọi người ăn liền nóng sẽ ngon hơn nha. Nói chung tầm giá ổn nè."
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Võ Trọng,5 sao,2 tuần trước,"Phục phụ nhiệt tình, decor đẹp rất ưng mắt, đồ ăn ngon, theo khẩu vị của tụi mình thì 10đ"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Huỳnh Nguyễn,5 sao,2 tháng trước,"Đồ ăn ngon đó nhee, giá cả quá ư là hợp lý luôn:33"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Lệ Mỹ,5 sao,3 tuần trước,"Quán yên tĩnh, nhiều góc chụp, đồ ăn hợp khẩu vị của mình, nhân viên phục vụ oke nha, rcm nên đi thử 1 lần nhoa"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Quỳnh anh Hồ,5 sao,một tháng trước,"quán decor đẹp, các bạn phục vụ dễ thương, đồ ăn rất vừa miệng 10₫₫ nhó"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Vy Phạm Huỳnh,5 sao,2 tháng trước,"Đồ ăn ngon hợp khẩu vị , nhân viên dễ thương không giống những gì mình đọc trên đánh giá . Không gian siu đẹp mng ơi , đáng để thử và chắc chắn sẽ quay lại"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Quân Quốc,5 sao,2 tháng trước,"Không gian đẹp, nhân viên nhiệt tình, món ăn ngon."
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Huyền Ngọc,5 sao,2 tháng trước,"đồ ăn ngon, nhân viên dễ thương lắm ạa"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Hoài Trần,5 sao,một tháng trước,"Đồ ăn ngon, không gian đẹp, nhân viên siêu thân thiện dễ thương… sẽ ghé nhiều lần tới ạ 🥰🥰🥰"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Quế Trân,5 sao,3 tuần trước,phục vụ tốt không gian đẹp rất đáng để trải nghiệm ạ 10đ cho nhân viên nhiệt tình nha
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Nguyễn Trung Đức,5 sao,một tháng trước,"Quán sạch đẹp, trang trí đẹp mắt, phù hợp hẹn hò, sinh nhật, đồ ăn hợp khẩu vị"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Hồng Minh Phan,5 sao,2 tháng trước,"Đồ ăn ngon , trang trí đẹp , nhân viên nhiệt tình"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Tô Đức Thịnh,5 sao,4 tuần trước,"Đồ ăn ngon, các bạn nhân viên nhiệt tình"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Tan Vu,5 sao,4 tháng trước,"Hôm hôm tôi có một bữa date với vợ của tui, mọi thứ như không gian, đồ ăn và phục vụ rất tuyệt vời… chúng tôi sẽ quay lại"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Ngọc An Lê,5 sao,3 tháng trước,"món ngon view đẹp , nvien phục vụ nhiệt tình chu đáo"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Hoa Nguyen,5 sao,7 tháng trước,"Đồ ăn ngon, nhân viên phục vụ nhiệt tình. ♥️"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Su Thảo,5 sao,4 tháng trước,"Trang trí đẹp , đồ ăn ngon . Phục vụ nhiệt tình ."
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Quang Pham,5 sao,4 tháng trước,Món ăn ngon nhân viên phục vụ tận tình đáng để hẹn hò trãi nghiệm cho các cặp đôi ạ
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",TDuong Nguyen,5 sao,2 tháng trước,"Mình chọn quán để tổ chức các dịp đặc biệt và đã đến lần thứ 3. Mỗi lần đến đều bất ngờ với decor và menu món ăn. Khá thích không gian, đồ ăn và nhạc ở quán"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Kim Chi,5 sao,2 tháng trước,"Đồ ăn ngon, nhân viên take care chu đáo, concept đẹp"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Quốc An Nguyễn,5 sao,5 tháng trước,"Nhân dịp sinh nhật, mình quyết định dẫn người yêu đi ăn ở một chỗ được review khá tốt…”

Không gian ấm cúng, ánh đèn vàng nhẹ, bàn ghế gỗ tạo cảm giác gần gũi."
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",PES Mobile 2019,5 sao,một tháng trước,"Không khí rất phù hợp rất lãng mạn, bữa ăn cũng rất ngon nha mọi người"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Phat Tran,5 sao,4 tháng trước,"Ngon, giá cả hợp lí, không gian thoải mái, một nơi rất thích hợp để đặt bàn hẹn hò hoặc tổ chức một bữa tiệc"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Hang Le Thi Thu,5 sao,2 tháng trước,"Nhân viên siêu dễ thương nhiệt tình, đồ ăn ngon tráng trí đẹp"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Tace Tace,5 sao,2 tháng trước,"Đầu tiên là về đồ ăn nha, ngon, giá ổn, ăn no nha :))
Setup xinh hợp ý tui…"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Triệu Quang Khải,5 sao,4 tháng trước,Quán trang trí đẹp nhân viên nhiệt tình đồ ăn ngon đánh giá cao về dịch vụ👍
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Hải Yến Nguyễn Phương,5 sao,một tháng trước,"Đồ ăn ngon, view đẹp, nhân viên lịch sự dễ thương, menu đa dạng, giá cả rất hợp lí."
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Giang Tran,4 sao,6 tháng trước,"Không gian đẹp, kiểu Âu Mỹ, phù hợp cho hẹn hò, giá cả cũng khá mềm. Quán có bán nhiều set đi kèm hoa và bánh rất xinh. Đợt mình đi ăn tối bình thường thì gọi salad và steak — vị tròn trịa, nhưng steak hơi mỏng, không quá ấn tượng. Nếu mình không mua theo set hẹn hò thì chưa đủ lý do để quay lại."
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Hiếu Nguyễn,5 sao,một tháng trước,"Không gian được decor đẹp, đồ ăn ngon, nhân viên có sự chuyên nghiệp trong phục vụ."
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Vân Anh Trần thị,5 sao,một tháng trước,"Cskh chu đáo,tốt,không gian yên tĩnh riêng tư,món ăn ngon nha,rcm nên đến ạ"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Nguyễn Nhật Long Tạ,5 sao,một tháng trước,"Món ăn ngon, phục vụ chu đáo, bầu không khí tuyệt vời"
